spot_id,サイト名,地点No,地名,lat,lon,調査日,year,サンゴ被度,白化率_全体,白化率_ミドリイシ,死滅率_全体,死滅率_ミドリイシ
屋久島・種子島周辺_12,屋久島・種子島周辺,12.0,口永良部　寝待　,30.469675,130.229847,2025-01-30 00:00:00,2024,60,10,10,5,5
屋久島・種子島周辺_13,屋久島・種子島周辺,13.0,口永良部岩屋泊,30.486625,130.168994,2025-01-30 00:00:00,2024,30,60,50,50,40
屋久島・種子島周辺_16,屋久島・種子島周辺,16.0,種子島　住吉　　,30.665167,130.943047,2024-11-05 00:00:00,2024,<10,5,0,5,0
屋久島・種子島周辺_17,屋久島・種子島周辺,17.0,竹島　コモリ港 ,30.808408,130.413664,2024-12-06 00:00:00,2024,40,10,20,10,10
屋久島・種子島周辺_18,屋久島・種子島周辺,18.0,硫黄島 永良部崎　,30.775622,130.275311,2024-12-06 00:00:00,2024,30,10,30,5,10
屋久島・種子島周辺_19,屋久島・種子島周辺,19.0,黒島　夫婦瀬,30.815353,129.918014,2024-12-06 00:00:00,2024,10,30,10,10,5
屋久島・種子島周辺_20,屋久島・種子島周辺,20.0,種子島　浦田ビーチ　,30.824578,131.038042,2024-11-05 00:00:00,2024,30,50,80,20,60
奄美大島_1,奄美大島,1.0,赤木名立神,28.471083,129.648139,2024-10-18 00:00:00,2024,<10,90,90,90,90
奄美大島_2,奄美大島,2.0,節田,28.41075,129.690028,2024-12-03 00:00:00,2024,10,50,0,50,0
奄美大島_3,奄美大島,3.0,神の子,28.402583,129.6375,2024-12-04 00:00:00,2024,30,70,0,70,0
奄美大島_4,奄美大島,4.0,久場,28.429194,129.598278,2024-12-04 00:00:00,2024,<5,5,0,0,0
奄美大島_5,奄美大島,5.0,安木屋場,28.477667,129.609806,2024-12-02 00:00:00,2024,<5,50,0,20,0
奄美大島_6,奄美大島,6.0,崎原東,28.337556,129.567472,2024-10-19 00:00:00,2024,30,70,70,70,70
奄美大島_7,奄美大島,7.0,崎原南,28.333389,129.554833,2024-10-19 00:00:00,2024,10,80,80,50,50
奄美大島_8,奄美大島,8.0,摺子崎,28.412833,129.46125,2024-09-11 00:00:00,2024,<5,50,0,50,0
奄美大島_9,奄美大島,9.0,大浜,28.40225,129.453028,2024-10-17 00:00:00,2024,<5,90,90,90,90
奄美大島_10,奄美大島,10.0,徳浜,28.346111,129.312639,2024-10-17 00:00:00,2024,60,70,70,15,15
奄美大島_11,奄美大島,11.0,和瀬,28.292611,129.475444,2024-12-01 00:00:00,2024,<5,90,90,90,90
奄美大島_12,奄美大島,12.0,実久,28.199806,129.202222,2024-11-05 00:00:00,2024,20,80,80,80,80
奄美大島_13,奄美大島,13.0,デリキョンマ崎,28.188778,129.243833,2024-11-05 00:00:00,2024,10,50,50,50,50
奄美大島_14,奄美大島,14.0,手安,28.160333,129.293083,2024-11-30 00:00:00,2024,30,70,70,70,70
奄美大島_15,奄美大島,15.0,安脚場,28.111722,129.347056,2024-11-30 00:00:00,2024,50,20,20,20,20
東村～奥_1,東村～奥,1.0,荒崎西,26.075806,127.674528,2024-10-07 00:00:00,2024,40,90,90,40,70
東村～奥_2,東村～奥,2.0,大度海岸礁池,26.087778,127.709361,2024-09-27 00:00:00,2024,30,50,90,10,80
東村～奥_3,東村～奥,3.0,大度海岸礁斜面,26.085917,127.706667,2024-10-07 00:00:00,2024,50,80,90,30,50
東村～奥_4,東村～奥,4.0,摩文仁南礁斜面,26.087556,127.719389,2024-10-07 00:00:00,2024,30,70,90,20,40
東村～奥_5,東村～奥,5.0,奥武島南礁池,26.124806,127.772167,2024-09-27 00:00:00,2024,20,50,90,10,80
東村～奥_6,東村～奥,6.0,奥武島南礁斜面,26.122861,127.772389,2024-09-27 00:00:00,2024,50,80,90,30,40
東村～奥_7,東村～奥,7.0,クマカ島南,26.141556,127.851083,2024-10-19 00:00:00,2024,20,80,90,50,70
東村～奥_8,東村～奥,8.0,久高島エラブ岩東,26.15125,127.888722,2024-10-19 00:00:00,2024,10,90,90,50,50
東村～奥_9,東村～奥,9.0,ウガン岩南,26.17775,127.929194,2024-10-19 00:00:00,2024,20,90,90,40,60
東村～奥_10,東村～奥,10.0,津堅島アギハマ東,26.242472,127.951222,2024-10-19 00:00:00,2024,40,60,70,40,40
東村～奥_11,東村～奥,11.0,ギノギ岩北東,26.279556,127.961167,2024-10-19 00:00:00,2024,20,80,90,70,80
東村～奥_12,東村～奥,12.0,南浮原南東,26.285056,127.982083,2024-10-19 00:00:00,2024,30,70,80,40,60
東村～奥_13,東村～奥,13.0,浮原北東ヨコビシ,26.306306,128.002528,2024-10-19 00:00:00,2024,20,40,90,10,80
東村～奥_15,東村～奥,15.0,伊計島東礁斜面,26.384111,128.003833,2024-10-19 00:00:00,2024,50,70,70,20,30
東村～奥_16,東村～奥,16.0,慶佐次ウッパマ東礁池,26.600667,128.154556,2024-11-17 00:00:00,2024,<5,40,50,20,50
東村～奥_17,東村～奥,17.0,東村宮城ウンシ南,26.614778,128.180583,2024-10-17 00:00:00,2024,40,80,80,20,20
東村～奥_18,東村～奥,18.0,揚水発電所南東,26.668472,128.270111,2024-10-17 00:00:00,2024,50,80,80,30,20
東村～奥_19,東村～奥,19.0,安波南,26.707278,128.294194,2024-10-17 00:00:00,2024,20,80,90,20,20
東村～奥_20,東村～奥,20.0,カツセノ崎南,26.719,128.302722,2024-10-17 00:00:00,2024,30,80,80,10,20
東村～奥_21,東村～奥,21.0,イシキナ崎南,26.730333,128.314472,2024-10-17 00:00:00,2024,40,80,80,20,30
東村～奥_22,東村～奥,22.0,安田ヶ島南,26.738944,128.337667,2024-10-17 00:00:00,2024,50,80,70,10,20
東村～奥_23,東村～奥,23.0,国頭村赤崎北礁池,26.821806,128.314111,2024-11-17 00:00:00,2024,20,30,20,20,10
東村～奥_24,東村～奥,24.0,国頭村赤崎北礁斜面,26.823444,128.316917,2024-11-17 00:00:00,2024,60,20,10,10,5
東村～奥_25,東村～奥,25.0,奥漁港北,26.849056,128.288028,2024-11-17 00:00:00,2024,50,20,10,10,5
東村～奥_26,東村～奥,26.0,宇佐浜東,26.865694,128.26625,2024-11-17 00:00:00,2024,60,20,10,5,5
東村～奥_27,東村～奥,27.0,安田ヶ島北,26.755083,128.330972,2024-10-17 00:00:00,2024,60,70,50,10,10
東村～奥_28,東村～奥,28.0,慶佐次ウッパマ東礁斜面,26.600556,128.156889,2024-10-17 00:00:00,2024,40,90,90,40,50
東村～奥_33,東村～奥,33.0,米須,26.084528,127.698167,2024-10-07 00:00:00,2024,40,80,90,60,70
東村～奥_35,東村～奥,35.0,波名城礁斜面,26.110361,127.745111,2024-10-07 00:00:00,2024,20,70,90,20,30
東村～奥_40,東村～奥,40.0,浮原北東ヨコビシ東,26.304194,128.012472,2024-10-19 00:00:00,2024,70,40,60,10,10
東村～奥_48,東村～奥,48.0,マガヤー北東,26.162028,127.840417,2024-06-05 00:00:00,2024,30,0,0,0,0
東村～奥_49,東村～奥,49.0,知名崎海岸東礁斜面,26.184986,127.823914,2024-06-05 00:00:00,2024,30,0,0,0,0
東村～奥_50,東村～奥,50.0,クダカズニ礁斜面,26.171978,127.856739,2024-06-05 00:00:00,2024,40,0,0,0,0
東村～奥_51,東村～奥,51.0,クマカ島北礁斜面,26.152111,127.849861,2024-06-05 00:00:00,2024,<10,0,0,0,0
恩納村～残波岬_1,恩納村～残波岬,1.0,喜屋武漁港西,26.0985,127.645556,2024-10-07 00:00:00,2024,20,90,90,50,70
恩納村～残波岬_4,恩納村～残波岬,4.0,チービシクエフ南,26.244694,127.560889,2024-10-16 00:00:00,2024,60,80,80,40,30
恩納村～残波岬_5,恩納村～残波岬,5.0,チービシ神山南,26.255444,127.579861,2024-10-16 00:00:00,2024,50,70,80,30,50
恩納村～残波岬_6,恩納村～残波岬,6.0,チービシナガンヌ南,26.256333,127.539917,2024-10-16 00:00:00,2024,40,70,60,40,50
恩納村～残波岬_7,恩納村～残波岬,7.0,チービシナガンヌ西,26.27025,127.524111,2024-10-16 00:00:00,2024,50,60,70,30,30
恩納村～残波岬_8,恩納村～残波岬,8.0,チービシナガンヌ北,26.274111,127.550778,2024-10-16 00:00:00,2024,50,70,60,30,40
恩納村～残波岬_10,恩納村～残波岬,10.0,伊佐西,26.296167,127.744722,2024-10-16 00:00:00,2024,<10,90,100,80,95
恩納村～残波岬_11,恩納村～残波岬,11.0,北谷町宮城海岸,26.329222,127.742111,2024-09-11 00:00:00,2024,30,90,90,20,30
恩納村～残波岬_12,恩納村～残波岬,12.0,渡具知西,26.3635,127.734472,2024-09-11 00:00:00,2024,20,90,90,20,30
恩納村～残波岬_13,恩納村～残波岬,13.0,残波岬西礁池,26.436694,127.709667,2024-09-05 00:00:00,2024,10,90,100,50,80
恩納村～残波岬_14,恩納村～残波岬,14.0,残波岬西礁斜面,26.438639,127.709333,2024-09-11 00:00:00,2024,40,80,80,20,10
恩納村～残波岬_15,恩納村～残波岬,15.0,真栄田岬西礁池小,26.443333,127.768417,2024-09-05 00:00:00,2024,10,80,80,10,10
恩納村～残波岬_16,恩納村～残波岬,16.0,真栄田岬西礁斜面,26.445333,127.767917,2024-09-13 00:00:00,2024,50,70,80,3,3
恩納村～残波岬_17,恩納村～残波岬,17.0,恩納村赤崎西礁池,26.493917,127.839944,2024-09-13 00:00:00,2024,50,70,95,60,90
恩納村～残波岬_18,恩納村～残波岬,18.0,恩納村赤崎西礁斜面,26.495972,127.837778,2024-09-13 00:00:00,2024,60,80,80,3,5
恩納村～残波岬_19,恩納村～残波岬,19.0,安富祖北礁池,26.507694,127.881861,2024-09-13 00:00:00,2024,50,80,90,5,10
恩納村～残波岬_20,恩納村～残波岬,20.0,部瀬名岬西,26.539361,127.930028,2024-09-13 00:00:00,2024,40,90,90,50,70
恩納村～残波岬_21,恩納村～残波岬,21.0,瀬底島南,26.625278,127.858444,2024-09-02 00:00:00,2024,60,90,90,10,20
恩納村～残波岬_23,恩納村～残波岬,23.0,水族館西,26.693167,127.872667,2024-09-02 00:00:00,2024,70,70,70,5,5
恩納村～残波岬_24,恩納村～残波岬,24.0,備瀬崎東礁池,26.709833,127.879861,2024-09-05 00:00:00,2024,30,70,90,10,3
恩納村～残波岬_25,恩納村～残波岬,25.0,備瀬崎東礁斜面,26.711611,127.881722,2024-09-05 00:00:00,2024,70,90,90,3,3
恩納村～残波岬_26,恩納村～残波岬,26.0,今帰仁村長浜北礁池,26.708028,127.947944,2024-09-05 00:00:00,2024,40,10,95,3,90
恩納村～残波岬_27,恩納村～残波岬,27.0,今帰仁村長浜北礁斜面,26.710639,127.947972,2024-09-05 00:00:00,2024,70,90,90,5,10
恩納村～残波岬_28,恩納村～残波岬,28.0,古宇利島北礁池,26.713278,128.021028,2024-09-22 00:00:00,2024,30,40,95,10,90
恩納村～残波岬_29,恩納村～残波岬,29.0,古宇利島北礁斜面,26.715278,128.021278,2024-09-22 00:00:00,2024,50,80,90,40,50
恩納村～残波岬_31,恩納村～残波岬,31.0,大嶺崎大瀬,26.192417,127.614583,2024-10-16 00:00:00,2024,30,90,90,50,70
恩納村～残波岬_32,恩納村～残波岬,32.0,水釜,26.360111,127.739222,2024-09-11 00:00:00,2024,20,80,90,10,80
恩納村～残波岬_33,恩納村～残波岬,33.0,水釜礁斜面,26.360639,127.738694,2024-09-11 00:00:00,2024,20,90,90,30,50
恩納村～残波岬_40,恩納村～残波岬,40.0,ジャナセ,26.287139,127.717528,2024-10-16 00:00:00,2024,<10,90,90,80,80
恩納村～残波岬_43,恩納村～残波岬,43.0,真栄田岬西礁池大,26.442694,127.767444,2024-09-05 00:00:00,2024,20,80,90,10,3
恩納村～残波岬_45,恩納村～残波岬,45.0,チービシ神山北,26.267444,127.574944,2024-10-16 00:00:00,2024,60,50,50,30,40
恩納村～残波岬_46,恩納村～残波岬,46.0,久良波,26.438583,127.784,2024-09-13 00:00:00,2024,40,90,90,20,30
恩納村～残波岬_48,恩納村～残波岬,48.0,糸満港クラントガイ北,26.119833,127.6515,2024-10-07 00:00:00,2024,<5,90,100,80,90
恩納村～残波岬_49,恩納村～残波岬,49.0,崎山,26.707139,127.963389,2024-09-22 00:00:00,2024,50,70,80,50,60
恩納村～残波岬_51,恩納村～残波岬,51.0,恩納村恩納礁斜面,26.508889,127.854083,2024-09-13 00:00:00,2024,60,80,90,5,10
恩納村～残波岬_52,恩納村～残波岬,52.0,塩川港南,26.60625,127.891861,2024-09-05 00:00:00,2024,70,90,90,20,30
恩納村～残波岬_63,恩納村～残波岬,63.0,仲尾干瀬北礁斜面,26.688833,128.068806,2024-09-22 00:00:00,2024,20,80,90,70,90
恩納村～残波岬_64,恩納村～残波岬,64.0,シッピシ礁斜面,26.72775,128.127056,2024-09-22 00:00:00,2024,70,70,80,10,20
恩納村～残波岬_65,恩納村～残波岬,65.0,田嘉里浜西礁斜面,26.722611,128.146833,2024-09-22 00:00:00,2024,30,90,95,40,50
恩納村～残波岬_66,恩納村～残波岬,66.0,ヒキイシ北礁斜面,26.272703,127.686431,2024-10-16 00:00:00,2024,40,80,80,40,40
水納島・伊是名島・伊平屋島_1,水納島・伊是名島・伊平屋島,1.0,水納島東,26.646083,127.824389,2024-09-02 00:00:00,2024,80,90,90,10,20
水納島・伊是名島・伊平屋島_2,水納島・伊是名島・伊平屋島,2.0,ナカンシ東,26.67775,127.8225,2024-09-02 00:00:00,2024,80,90,90,5,5
水納島・伊是名島・伊平屋島_3,水納島・伊是名島・伊平屋島,3.0,伊江島西,26.719333,127.742806,2024-09-02 00:00:00,2024,50,90,90,10,10
水納島・伊是名島・伊平屋島_4,水納島・伊是名島・伊平屋島,4.0,伊江島イシャラ原東,26.722917,127.833556,2024-09-02 00:00:00,2024,70,80,80,5,3
水納島・伊是名島・伊平屋島_5,水納島・伊是名島・伊平屋島,5.0,伊江島湧出北,26.734722,127.789306,2024-09-02 00:00:00,2024,70,90,90,10,5
水納島・伊是名島・伊平屋島_10,水納島・伊是名島・伊平屋島,10.0,伊江島フナズ原南,26.703167,127.776972,2024-09-02 00:00:00,2024,40,90,90,50,60
水納島・伊是名島・伊平屋島_13,水納島・伊是名島・伊平屋島,13.0,ナカンシ西礁斜面,26.6744,127.8156,2024-09-02 00:00:00,2024,70,90,90,10,10
慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）_1,慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）,1.0,安室南,26.20175,127.317667,2024-10-15 00:00:00,2024,20,10,25,2,10
慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）_2,慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）,2.0,座間味アゴノウラ,26.237278,127.320056,2024-10-15 00:00:00,2024,<10,10,100,5,100
慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）_3,慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）,3.0,座間味ニタ,26.237083,127.291056,2024-10-18 00:00:00,2024,<10,100,100,90,95
慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）_4,慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）,4.0,嘉比南,26.214611,127.287222,2024-10-18 00:00:00,2024,30,10,10,5,10
慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）_5,慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）,5.0,阿嘉ニシハマ,26.202194,127.289306,2024-10-18 00:00:00,2024,20,10,50,5,10
慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）_6,慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）,6.0,阿嘉クシバル,26.203139,127.267167,2024-10-12 00:00:00,2024,50,5,10,3,2
慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）_7,慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）,7.0,阿嘉アグ,26.194667,127.272611,2024-10-12 00:00:00,2024,30,10,30,5,20
慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）_8,慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）,8.0,阿嘉マエノハマ,26.1865,127.280694,2024-10-18 00:00:00,2024,20,30,50,10,20
慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）_9,慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）,9.0,屋嘉比東,26.211611,127.251306,2024-10-12 00:00:00,2024,20,10,30,0,10
慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）_10,慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）,10.0,久場北西,26.176917,127.232611,2024-10-12 00:00:00,2024,20,10,10,5,10
慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）_11,慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）,11.0,渡嘉敷アリガー,26.205333,127.348083,2024-10-15 00:00:00,2024,30,40,50,20,30
慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）_12,慶良間諸島中心海域（阿嘉島、座間味、渡嘉敷周辺）,12.0,渡嘉敷アハレン,26.173,127.34075,2024-10-15 00:00:00,2024,30,30,40,10,10
宮古島周辺_1,宮古島周辺,1.0,池間島北カギンミ,24.941528,125.245306,2024-12-01 00:00:00,2024,10,70,70,70,70
宮古島周辺_2,宮古島周辺,2.0,池間島東チュラビジ,24.934194,125.259639,2024-12-01 00:00:00,2024,40,40,40,40,40
宮古島周辺_3,宮古島周辺,3.0,平良狩俣西,24.9005,125.259639,2024-12-02 00:00:00,2024,<5,60,90,60,90
宮古島周辺_4,宮古島周辺,4.0,伊良部下地島カヤッファ,24.812583,125.143056,2024-12-21 00:00:00,2024,40,<5,<5,<5,<5
宮古島周辺_5,宮古島周辺,5.0,伊良部下地島渡口沖離礁,24.797806,125.161917,2025-01-19 00:00:00,2024,10,60,80,60,80
宮古島周辺_6,宮古島周辺,6.0,来間島東ヨコターラ,24.719444,125.264278,2025-01-19 00:00:00,2024,10,70,95,70,95
宮古島周辺_7,宮古島周辺,7.0,上野博愛沖友利大ビセ,24.714028,125.330278,2025-01-19 00:00:00,2024,10,30,90,30,90
宮古島周辺_8,宮古島周辺,8.0,城辺吉野海岸,24.748333,125.443111,2024-12-21 00:00:00,2024,30,<5,0,0,0
宮古島周辺_9,宮古島周辺,9.0,城辺ツフツワ干瀬北,24.841083,125.391639,2024-12-01 00:00:00,2024,10,>95,>95,95,95
宮古島周辺_10,宮古島周辺,10.0,平良高野漁港沖二段干瀬,24.828417,125.347194,2024-12-01 00:00:00,2024,30,>60,>60,60,60
八重干瀬_1,八重干瀬,1.0,八重干瀬ウル西,25.017056,125.246556,2024-12-02 00:00:00,2024,10,70,70,70,70
八重干瀬_2,八重干瀬,2.0,八重干瀬カナマラ中央南,25.016917,125.267417,2024-12-02 00:00:00,2024,30,50,50,50,50
八重干瀬_3,八重干瀬,3.0,八重干瀬クンカディ・ガマ,24.996944,125.234778,2024-12-02 00:00:00,2024,<5,90,95,90,95
八重干瀬_4,八重干瀬,4.0,八重干瀬イフ南,24.994944,125.262,2024-12-02 00:00:00,2024,10,60,60,60,60
川平～大崎_1,川平～大崎,1.0,平久保灯台西,24.605306,124.309889,2025-01-05 00:00:00,2024,<1,0,0,0,0
川平～大崎_2,川平～大崎,2.0,平久保川北,24.600028,124.306444,2025-01-05 00:00:00,2024,30,0,0,0,0
川平～大崎_3,川平～大崎,3.0,平久保集落南,24.583722,124.300028,2025-01-05 00:00:00,2024,30,0,0,0,0
川平～大崎_4,川平～大崎,4.0,嘉良川前,24.571972,124.292167,2024-12-25 00:00:00,2024,<10,0,0,0,0
川平～大崎_5,川平～大崎,5.0,ダテフ崎北,24.563333,124.282083,2024-12-25 00:00:00,2024,<5,0,0,0,0
川平～大崎_6,川平～大崎,6.0,ダテフ崎南,24.550111,124.285278,2024-12-25 00:00:00,2024,<5,0,0,0,0
川平～大崎_7,川平～大崎,7.0,野底石崎,24.520278,124.256361,2024-12-05 00:00:00,2024,<10,0,0,0,0
川平～大崎_8,川平～大崎,8.0,栄集落前,24.509528,124.240806,2024-12-05 00:00:00,2024,20,0,0,0,0
川平～大崎_9,川平～大崎,9.0,野底集落前,24.503194,124.231056,2024-12-05 00:00:00,2024,30,0,0,0,0
川平～大崎_10,川平～大崎,10.0,野底崎,24.499333,124.227278,2024-12-05 00:00:00,2024,40,0,0,0,<1
川平～大崎_11,川平～大崎,11.0,伊土名北,24.49225,124.218806,2024-12-05 00:00:00,2024,70,0,0,0,0
川平～大崎_12,川平～大崎,12.0,伊土名南,24.478694,124.218944,2024-12-05 00:00:00,2024,<5,<5,0,0,0
川平～大崎_13,川平～大崎,13.0,浦底湾口北,24.469278,124.219194,2024-12-05 00:00:00,2024,<5,5,0,0,0
川平～大崎_14,川平～大崎,14.0,浦底湾口西,24.461583,124.208611,2024-12-05 00:00:00,2024,10,5,0,0,0
川平～大崎_15,川平～大崎,15.0,富野集落前,24.459361,124.201028,2024-10-18 00:00:00,2024,20,10,10,<5,<5
川平～大崎_16,川平～大崎,16.0,米原ｷｬﾝﾌﾟ場,24.453556,124.184083,2025-01-05 00:00:00,2024,50,10,<5,0,0
川平～大崎_17,川平～大崎,17.0,ヤマバレー前,24.450722,124.173028,2024-10-18 00:00:00,2024,30,20,30,<5,<5
川平～大崎_18,川平～大崎,18.0,ヤマバレー西,24.4515,124.168639,2024-12-06 00:00:00,2024,30,5,0,5,0
川平～大崎_19,川平～大崎,19.0,川平小島東,24.457111,124.15525,2024-12-06 00:00:00,2024,30,0,0,0,0
川平～大崎_20,川平～大崎,20.0,川平小島北,24.463833,124.149444,2024-12-06 00:00:00,2024,30,0,0,0,0
川平～大崎_21,川平～大崎,21.0,川平水路東,24.468778,124.147278,2024-12-06 00:00:00,2024,40,<1,<1,<1,<1
川平～大崎_22,川平～大崎,22.0,川平水路,24.469583,124.145528,2024-12-06 00:00:00,2024,40,<1,<5,<1,<5
川平～大崎_23,川平～大崎,23.0,川平水路北西,24.47275,124.144667,2024-12-06 00:00:00,2024,<1,0,0,0,0
川平～大崎_24,川平～大崎,24.0,川平～石崎,24.481167,124.134583,2024-12-06 00:00:00,2024,50,<5,10,<5,10
川平～大崎_25,川平～大崎,25.0,ｸﾗﾌﾞﾒｯﾄﾞ前,24.4845,124.123778,2024-12-06 00:00:00,2024,40,0,0,0,0
川平～大崎_26,川平～大崎,26.0,川平石崎北,24.484194,124.118556,2024-12-06 00:00:00,2024,<1,0,0,0,0
川平～大崎_27,川平～大崎,27.0,川平石崎南,24.475639,124.111556,2024-12-11 00:00:00,2024,50,0,0,0,0
川平～大崎_28,川平～大崎,28.0,底地ビーチ沖,24.469889,124.115083,2024-12-11 00:00:00,2024,<1,0,0,0,0
川平～大崎_29,川平～大崎,29.0,崎枝湾内,24.457556,124.111306,2024-12-11 00:00:00,2024,20,0,0,0,0
川平～大崎_30,川平～大崎,30.0,崎枝湾口,24.458028,124.105583,2024-12-11 00:00:00,2024,20,0,0,0,0
川平～大崎_31,川平～大崎,31.0,崎枝～御神,24.454778,124.088806,2024-12-11 00:00:00,2024,10,0,0,0,0
川平～大崎_32,川平～大崎,32.0,御神崎,24.451139,124.075917,2024-12-11 00:00:00,2024,10,<1,0,0,0
川平～大崎_33,川平～大崎,33.0,御神～屋良部,24.444722,124.075028,2024-12-11 00:00:00,2024,<5,<5,0,0,0
川平～大崎_34,川平～大崎,34.0,屋良部崎北,24.433611,124.069944,2024-12-11 00:00:00,2024,10,5,0,0,0
川平～大崎_35,川平～大崎,35.0,屋良部崎南,24.427472,124.070444,2024-10-17 00:00:00,2024,<10,60,70,60,70
川平～大崎_36,川平～大崎,36.0,屋良部～大崎,24.422361,124.076694,2024-10-17 00:00:00,2024,20,20,5,20,5
川平～大崎_37,川平～大崎,37.0,名蔵保護水面,24.420861,124.089917,2024-10-17 00:00:00,2024,20,10,5,5,5
川平～大崎_38,川平～大崎,38.0,富崎小島前,24.380833,124.116917,2024-10-17 00:00:00,2024,20,30,30,<5,<5
川平～大崎_39,川平～大崎,39.0,観音崎,24.364278,124.109278,2024-10-17 00:00:00,2024,10,10,<5,<5,<5
川平～大崎_40,川平～大崎,40.0,真栄里海岸前,24.327889,124.175861,2024-10-17 00:00:00,2024,60,5,5,<1,5
川平～大崎_41,川平～大崎,41.0,赤崎,24.426083,124.111639,2024-10-17 00:00:00,2024,20,10,5,5,5
川平～大崎_42,川平～大崎,42.0,名蔵川河口,24.408833,124.136417,2024-10-17 00:00:00,2024,30,<1,-,<1,-
川平～大崎_43,川平～大崎,43.0,明石西,24.541472,124.282278,2024-12-25 00:00:00,2024,40,0,0,0,0
川平～大崎_44,川平～大崎,44.0,伊原間湾口,24.532778,124.260472,2024-12-05 00:00:00,2024,10,0,0,0,0
小浜島周辺_27,小浜島周辺,27.0,小浜島東沖,24.345167,124.006611,2024-10-22 00:00:00,2024,30,70,62.5,7.5,5
小浜島周辺_28,小浜島周辺,28.0,嘉弥真島南岸礁縁,24.357139,123.997361,2024-10-22 00:00:00,2024,40,77.5,67.5,7.5,7.5
小浜島周辺_31,小浜島周辺,31.0,嘉弥真島南西岸礁池内,24.363389,123.994056,2024-10-22 00:00:00,2024,70,50,47.5,5,5
小浜島周辺_32,小浜島周辺,32.0,小浜島北東岸礁縁,24.350139,123.992722,2024-10-22 00:00:00,2024,<5,62.5,55,0,0
小浜島周辺_35,小浜島周辺,35.0,ヨナラ水道南礁縁,24.333167,123.947611,2024-10-27 00:00:00,2024,20,87.5,90,35,42.5
小浜島周辺_36,小浜島周辺,36.0,ヨナラ水道南①,24.326611,123.949472,2024-10-27 00:00:00,2024,30,85,97.5,35,55
小浜島周辺_42,小浜島周辺,42.0,小浜島東沖礁湖内①,24.342278,124.032889,2024-11-19 00:00:00,2024,20,82.5,85,15,20
小浜島周辺_43,小浜島周辺,43.0,小浜島東沖礁湖内②,24.348972,124.034806,2024-11-19 00:00:00,2024,20,77.5,90,20,30
小浜島周辺_44,小浜島周辺,44.0,嘉弥真島東沖礁湖内,24.357889,124.037639,2024-11-19 00:00:00,2024,<10,82.5,92.5,20,25
小浜島周辺_49,小浜島周辺,49.0,竹富島西沖離礁礁縁,24.343333,124.0675,2024-10-17 00:00:00,2024,20,92.5,90,12.5,17.5
小浜島周辺_50,小浜島周辺,50.0,竹富島西沖離礁外縁,24.351083,124.060944,2024-10-17 00:00:00,2024,<10,92.5,100,17.5,32.5
小浜島周辺_51,小浜島周辺,51.0,竹富島北岸礁外縁,24.347667,124.085306,2024-10-25 00:00:00,2024,40,95,95,30,32.5
小浜島周辺_52,小浜島周辺,52.0,竹富島北東岸礁外縁,24.344944,124.090306,2024-10-25 00:00:00,2024,40,90,85,22.5,20
小浜島周辺_53,小浜島周辺,53.0,竹富島北東沖礁縁,24.337722,124.099639,2024-10-25 00:00:00,2024,40,82.5,85,17.5,15
小浜島周辺_62,小浜島周辺,62.0,ヨナラ水道南②,24.328306,123.9425,2024-10-27 00:00:00,2024,30,99,100,70,67.5
小浜島周辺_63,小浜島周辺,63.0,ヨナラ水道南部,24.332556,123.943028,2024-10-27 00:00:00,2024,20,100,97.5,70,67.5
小浜島周辺_64,小浜島周辺,64.0,ヨナラ水道中央部①,24.348278,123.945944,2024-10-27 00:00:00,2024,20,100,100,80,75
小浜島周辺_65,小浜島周辺,65.0,ヨナラ水道北部,24.358528,123.948333,2024-10-17 00:00:00,2024,50,96.5,97.5,32.5,27.5
小浜島周辺_67,小浜島周辺,67.0,小浜島東沖離礁①,24.336194,124.020111,2024-10-22 00:00:00,2024,30,87.5,87.5,22.5,17.5
小浜島周辺_68,小浜島周辺,68.0,嘉弥真島東沖礁内縁,24.362972,124.021556,2024-11-19 00:00:00,2024,20,72.5,75,15,20
