fiscal_year,site_no,spot_no,survey_date,coral_cover,bleaching_all,bleaching_acropora,mortality_all,mortality_acropora
2021,site22,3,2021-11-18,10.0,0.0,0.0,0.0,0.0
2021,site22,4,2021-11-18,30.0,0.0,0.0,0.0,0.0
2021,site22,5,2021-11-18,10.0,0.0,0.0,0.0,0.0
2021,site22,6,2021-11-18,30.0,0.0,0.0,0.0,0.0
2021,site22,7,2021-05-16,50.0,0.0,0.0,0.0,0.0
2021,site22,8,2022-01-15,20.0,0.0,0.0,0.0,0.0
2021,site22,9,2022-01-22,2.5,0.0,0.0,0.0,0.0
2021,site22,10,2021-10-18,30.0,2.5,0.0,0.0,0.0
2021,site22,11,2021-10-18,20.0,2.5,2.5,0.0,0.0
2021,site22,12,2021-10-21,30.0,0.0,0.0,0.0,0.0
2021,site22,13,2021-10-21,30.0,2.5,2.5,0.0,0.0
2021,site22,14,2021-10-21,20.0,0.0,0.0,0.0,0.0
2021,site22,15,2021-10-21,30.0,2.5,2.5,0.0,0.0
2021,site22,16,2021-10-21,2.5,0.0,0.0,0.0,0.0
2021,site22,17,2021-11-21,10.0,2.5,2.5,0.0,0.0
2021,site22,18,2021-11-21,30.0,0.0,0.0,0.0,0.0
2021,site22,19,2021-11-21,20.0,0.0,0.0,0.0,0.0
2021,site22,20,2021-11-21,2.5,0.0,0.0,0.0,0.0
2021,site22,21,2021-10-19,50.0,0.0,0.0,0.0,0.0
2021,site22,22,2021-10-19,30.0,0.0,0.0,0.0,0.0
2021,site22,23,2021-10-19,30.0,0.0,0.0,0.0,0.0
2021,site22,24,2021-10-19,20.0,0.0,0.0,0.0,0.0
2021,site22,25,2021-10-19,10.0,0.0,0.0,0.0,0.0
2021,site22,32,2021-08-03,2.5,2.5,0.0,0.0,0.0
2021,site22,33,2021-08-03,10.0,0.0,0.0,0.0,0.0
2021,site22,34,2021-08-03,20.0,0.0,0.0,0.0,0.0
2021,site22,35,2021-10-30,60.0,0.0,0.0,0.0,0.0
2021,site22,36,2021-10-30,20.0,0.0,0.0,0.0,0.0
2021,site22,37,2021-10-30,30.0,0.0,0.0,0.0,0.0
2021,site22,38,2021-10-30,20.0,0.0,0.0,0.0,0.0
2021,site23,1,2022-01-09,10.0,0.0,0.0,0.0,0.0
2021,site23,2,2022-01-09,2.5,0.0,0.0,0.0,0.0
2021,site23,4,2022-01-09,2.5,0.0,0.0,0.0,0.0
2021,site23,5,2021-12-11,10.0,2.5,0.0,0.0,0.0
2021,site23,6,2021-11-13,60.0,2.5,0.0,0.0,0.0
2021,site23,7,2021-11-13,30.0,2.5,0.0,0.0,0.0
2021,site23,9,2021-12-12,2.5,0.0,0.0,0.0,0.0
2021,site23,10,2021-12-12,2.5,2.5,0.0,0.0,0.0
2021,site23,11,2021-10-24,2.5,2.5,0.0,0.0,0.0
2021,site23,12,2021-10-24,2.5,2.5,0.0,0.0,0.0
2021,site23,13,2021-12-22,2.5,0.0,0.0,0.0,0.0
2021,site23,14,2021-12-22,2.5,0.0,0.0,0.0,0.0
2021,site23,15,2021-12-16,60.0,0.0,0.0,0.0,0.0
2021,site23,16,2021-12-23,50.0,0.0,0.0,0.0,0.0
2021,site23,17,2021-12-23,30.0,0.0,0.0,0.0,0.0
2021,site23,18,2021-12-23,2.5,0.0,0.0,0.0,0.0
2021,site24,1,2021-10-15,10.0,0.0,0.0,0.0,0.0
2021,site24,2,2021-10-15,20.0,0.0,0.0,0.0,0.0
2021,site24,3,2021-10-15,40.0,0.0,0.0,0.0,0.0
2021,site24,4,2021-10-15,10.0,0.0,0.0,0.0,0.0
2021,site24,5,2021-10-08,20.0,5.0,5.0,0.0,0.0
2021,site24,6,2021-10-27,10.0,0.0,0.0,0.0,0.0
2021,site24,7,2021-10-08,30.0,5.0,5.0,0.0,0.0
2021,site24,8,2021-10-08,30.0,5.0,5.0,0.0,0.0
2021,site24,9,2021-10-08,20.0,5.0,5.0,0.0,0.0
2021,site24,10,2021-10-27,50.0,5.0,5.0,0.0,0.0
2021,site24,11,2021-10-22,80.0,0.0,0.0,0.0,0.0
2021,site24,12,2021-10-27,70.0,0.0,0.0,0.0,0.0
2021,site24,13,2021-10-22,30.0,5.0,5.0,0.0,0.0
2021,site24,14,2021-10-22,20.0,5.0,5.0,0.0,0.0
2021,site24,15,2021-10-27,10.0,5.0,5.0,0.0,0.0
2021,site26,1,2021-12-16,30.0,0.0,0.0,0.0,0.0
2021,site26,2,2022-01-11,5.0,0.0,0.0,0.0,0.0
2021,site26,3,2022-01-11,2.5,0.0,0.0,0.0,0.0
2021,site26,4,2022-01-11,10.0,0.0,0.0,0.0,0.0
2021,site26,5,2021-12-16,2.5,0.0,0.0,0.0,0.0
2021,site26,6,2021-12-16,2.5,0.0,0.0,0.0,0.0
2021,site26,7,2021-12-21,60.0,0.0,0.0,0.0,0.0
2022,site01,1,2022-12-15,40.0,30.0,20.0,15.0,15.0
2022,site01,2,2022-11-04,30.0,30.0,10.0,10.0,5.0
2022,site01,3,2022-12-15,40.0,5.0,5.0,5.0,5.0
2022,site01,4,2022-10-28,40.0,10.0,5.0,5.0,5.0
2022,site01,5,2022-12-03,40.0,10.0,5.0,5.0,5.0
2022,site01,6,2022-10-28,60.0,10.0,10.0,5.0,5.0
2022,site01,7,2022-12-10,30.0,10.0,10.0,5.0,5.0
2022,site01,8,2022-12-10,40.0,20.0,30.0,10.0,20.0
2022,site01,9,2022-12-10,20.0,5.0,5.0,5.0,5.0
2022,site01,10,2022-12-02,50.0,10.0,10.0,5.0,5.0
2022,site01,11,2022-12-02,50.0,10.0,10.0,10.0,10.0
2022,site01,12,2023-01-11,60.0,5.0,0.0,5.0,0.0
2022,site01,13,2023-01-11,40.0,20.0,20.0,20.0,20.0
2022,site01,16,2023-01-12,5.0,0.0,5.0,5.0,5.0
2022,site01,17,2023-01-09,40.0,10.0,10.0,5.0,10.0
2022,site01,18,2023-01-09,30.0,10.0,10.0,5.0,10.0
2022,site01,19,2023-01-09,20.0,10.0,10.0,5.0,5.0
2022,site01,20,2023-01-12,20.0,30.0,20.0,20.0,20.0
2022,site02,1,2022-08-22,20.0,60.0,60.0,1.0,1.0
2022,site02,2,2022-08-21,60.0,40.0,40.0,1.0,1.0
2022,site02,3,2022-08-22,40.0,10.0,10.0,1.0,1.0
2022,site02,4,2022-08-22,50.0,10.0,10.0,1.0,1.0
2022,site02,5,2022-08-22,50.0,30.0,30.0,1.0,1.0
2022,site02,6,2022-08-22,70.0,40.0,40.0,0.0,0.0
2022,site02,7,2022-08-22,10.0,0.0,0.0,0.0,0.0
2022,site02,9,2022-08-17,30.0,40.0,40.0,1.0,1.0
2022,site02,10,2022-08-17,60.0,20.0,20.0,1.0,1.0
2022,site02,11,2022-08-25,10.0,60.0,60.0,1.0,1.0
2022,site02,12,2022-08-25,30.0,40.0,40.0,0.0,0.0
2022,site02,13,2022-08-25,50.0,50.0,10.0,1.0,0.0
2022,site02,15,2022-08-22,20.0,70.0,70.0,1.0,1.0
2022,site02,19,2022-08-17,70.0,20.0,20.0,1.0,1.0
2022,site02,20,2022-08-27,40.0,80.0,50.0,10.0,1.0
2022,site02,21,2022-08-27,70.0,80.0,70.0,5.0,5.0
2022,site02,24,2022-08-21,70.0,80.0,80.0,5.0,5.0
2022,site02,25,2022-08-17,80.0,40.0,40.0,1.0,1.0
2022,site02,26,2022-08-25,40.0,40.0,10.0,1.0,0.0
2022,site02,27,2022-08-27,80.0,10.0,10.0,1.0,1.0
2022,site02,28,2022-08-27,80.0,60.0,60.0,5.0,1.0
2022,site02,29,2022-08-27,80.0,60.0,60.0,1.0,1.0
2022,site02,30,2022-08-27,20.0,30.0,30.0,1.0,1.0
2022,site02,31,2022-08-28,70.0,80.0,80.0,1.0,1.0
2022,site03,1,2022-11-10,50.0,0.0,0.0,0.0,0.0
2022,site03,2,2022-08-24,40.0,80.0,80.0,0.0,0.0
2022,site03,3,2022-08-24,80.0,80.0,80.0,2.5,2.5
2022,site03,4,2022-10-03,2.5,20.0,50.0,0.0,0.0
2022,site03,5,2022-10-03,2.5,10.0,0.0,0.0,0.0
2022,site03,6,2022-10-05,80.0,20.0,20.0,0.0,0.0
2022,site03,7,2022-10-05,30.0,80.0,80.0,0.0,0.0
2022,site03,8,2022-10-02,2.5,80.0,80.0,30.0,30.0
2022,site03,9,2022-09-30,40.0,60.0,60.0,0.0,0.0
2022,site03,10,2022-09-30,60.0,50.0,50.0,0.0,0.0
2022,site03,11,2022-10-03,30.0,80.0,50.0,0.0,0.0
2022,site03,12,2022-09-28,80.0,0.0,0.0,0.0,0.0
2022,site03,13,2022-09-28,20.0,20.0,20.0,0.0,0.0
2022,site03,14,2022-09-28,70.0,10.0,10.0,0.0,0.0
2022,site03,15,2022-09-28,60.0,30.0,30.0,0.0,0.0
2022,site04,1,2022-12-27,40.0,0.0,0.0,0.0,0.0
2022,site04,2,2022-12-28,30.0,20.0,15.0,50.0,35.0
2022,site04,3,2022-12-27,50.0,10.0,80.0,5.0,5.0
2022,site04,4,2022-12-27,30.0,5.0,10.0,0.5,2.5
2022,site04,5,2022-12-28,10.0,10.0,10.0,7.5,12.5
2022,site04,6,2022-12-27,30.0,15.0,55.0,3.0,5.0
2022,site04,7,2023-01-20,10.0,1.5,5.0,45.0,1.5
2022,site04,8,2023-01-20,10.0,0.0,0.0,0.0,0.0
2022,site04,9,2023-01-20,10.0,0.0,0.0,0.0,0.0
2022,site04,10,2023-01-20,30.0,0.0,0.0,0.0,0.0
2022,site04,11,2023-01-20,20.0,0.0,0.0,0.0,0.0
2022,site04,13,2023-01-20,30.0,0.0,0.0,0.0,0.0
2022,site04,15,2023-01-20,60.0,0.0,0.0,0.0,0.0
2022,site04,16,2022-10-04,2.5,4.0,6.5,0.0,0.0
2022,site04,23,2022-10-04,20.0,10.0,45.0,2.0,1.5
2022,site04,24,2022-10-04,50.0,25.0,15.0,1.5,1.5
2022,site04,25,2022-10-04,50.0,10.0,40.0,2.0,2.0
2022,site04,28,2022-10-04,80.0,3.0,10.0,0.0,0.0
2022,site04,33,2022-12-27,60.0,0.0,0.0,0.0,0.0
2022,site04,39,2022-10-04,60.0,7.5,11.5,1.5,0.5
2022,site04,40,2023-01-20,70.0,0.0,0.0,0.0,0.0
2022,site04,44,2023-01-20,20.0,0.0,0.0,0.0,0.0
2022,site04,46,2023-01-20,50.0,0.0,0.0,0.0,0.0
2022,site05,1,2022-12-27,40.0,0.0,0.0,0.0,0.0
2022,site05,4,2022-11-03,60.0,1.5,0.0,0.5,0.0
2022,site05,5,2022-11-03,70.0,0.0,0.0,0.0,0.0
2022,site05,7,2022-11-03,60.0,1.5,30.0,0.0,0.0
2022,site05,8,2022-11-03,60.0,0.0,0.0,0.0,0.0
2022,site05,9,2022-11-03,80.0,0.0,0.0,0.0,0.0
2022,site05,10,2022-10-22,50.0,0.0,0.0,0.0,0.0
2022,site05,12,2022-10-22,40.0,0.0,0.0,0.0,0.0
2022,site05,13,2023-01-14,20.0,0.0,0.0,0.0,0.0
2022,site05,14,2022-10-22,40.0,0.0,0.0,0.0,0.0
2022,site05,15,2023-01-14,10.0,0.0,0.0,0.0,0.0
2022,site05,16,2022-11-23,60.0,0.0,0.0,0.0,0.0
2022,site05,17,2022-12-21,50.0,0.0,0.0,0.0,0.0
2022,site05,18,2022-12-21,70.0,1.5,45.0,1.5,45.0
2022,site05,19,2022-12-21,70.0,0.0,0.0,0.0,0.0
2022,site05,20,2022-12-21,80.0,0.0,0.0,0.0,0.0
2022,site05,21,2022-11-13,60.0,0.0,0.0,0.0,0.0
2022,site05,23,2022-11-13,80.0,0.0,0.0,0.0,0.0
2022,site05,24,2022-10-09,30.0,2.0,50.0,0.5,0.5
2022,site05,25,2022-10-09,60.0,4.0,7.5,1.5,0.0
2022,site05,26,2022-10-09,20.0,3.0,45.0,0.0,5.0
2022,site05,27,2022-10-09,80.0,5.0,30.0,7.5,10.0
2022,site05,28,2022-10-09,40.0,25.0,85.0,15.0,50.0
2022,site05,29,2022-10-09,80.0,3.0,50.0,0.0,0.0
2022,site05,30,2022-12-27,70.0,0.0,0.0,0.0,0.0
2022,site05,31,2022-11-03,50.0,2.5,2.5,4.0,50.0
2022,site05,32,2022-12-28,30.0,2.5,25.0,0.5,0.5
2022,site05,33,2022-12-28,30.0,2.5,25.0,2.5,2.5
2022,site05,40,2022-10-22,50.0,1.5,0.0,0.0,0.0
2022,site05,43,2023-01-14,20.0,3.0,3.0,26.5,3.0
2022,site05,44,2022-10-22,50.0,1.5,0.0,0.0,0.0
2022,site05,45,2022-11-03,70.0,0.0,0.0,0.0,0.0
2022,site05,46,2023-01-21,50.0,0.0,0.0,0.0,0.0
2022,site05,48,2022-12-27,70.0,35.0,90.0,85.0,80.0
2022,site05,53,2022-11-03,70.0,0.0,0.0,0.0,0.0
2022,site05,54,2022-11-03,40.0,0.0,0.0,0.0,0.0
2022,site05,55,2022-10-22,50.0,1.5,0.0,0.0,0.0
2022,site05,56,2022-12-21,70.0,0.0,0.0,0.0,0.0
2022,site05,57,2022-10-16,70.0,3.0,0.0,0.0,0.0
2022,site05,58,2022-10-16,80.0,3.0,3.0,0.0,0.0
2022,site05,59,2022-10-09,10.0,40.0,85.0,50.0,50.0
2022,site05,60,2022-11-13,80.0,0.0,0.0,0.0,0.0
2022,site06,1,2022-11-13,80.0,0.0,0.0,0.0,0.0
2022,site06,2,2022-11-13,70.0,0.5,40.0,0.0,0.0
2022,site06,4,2022-11-13,70.0,0.0,0.0,0.0,0.0
2022,site06,5,2022-11-13,70.0,0.0,0.0,0.0,0.0
2022,site06,10,2022-11-13,80.0,1.5,45.0,2.5,50.0
2022,site06,12,2022-11-13,70.0,0.0,0.0,0.0,0.0
2022,site07,1,2022-11-13,30.0,0.0,0.0,0.0,0.0
2022,site07,2,2022-11-11,10.0,0.0,0.0,0.0,0.0
2022,site07,3,2022-11-12,40.0,2.5,0.0,0.0,0.0
2022,site07,4,2022-11-13,40.0,0.0,0.0,0.0,0.0
2022,site07,5,2022-11-13,20.0,0.0,0.0,0.0,0.0
2022,site07,6,2022-11-12,50.0,0.0,0.0,0.0,0.0
2022,site07,7,2022-11-04,30.0,2.5,0.0,0.0,0.0
2022,site07,8,2022-11-04,20.0,0.0,0.0,0.0,0.0
2022,site07,9,2022-11-12,20.0,0.0,0.0,0.0,0.0
2022,site07,10,2022-11-12,30.0,0.0,0.0,0.0,0.0
2022,site07,11,2022-11-11,30.0,0.0,0.0,0.0,0.0
2022,site07,12,2022-11-11,30.0,0.0,0.0,0.0,0.0
2022,site08,1,2022-06-17,10.0,0.0,0.0,0.0,0.0
2022,site08,2,2022-06-17,10.0,0.0,0.0,0.0,0.0
2022,site08,3,2022-06-18,20.0,0.0,0.0,0.0,0.0
2022,site08,4,2022-06-20,5.0,0.0,0.0,0.0,0.0
2022,site08,5,2022-06-18,2.5,0.0,0.0,0.0,0.0
2022,site08,6,2022-06-18,2.5,0.0,0.0,0.0,0.0
2022,site08,7,2022-06-20,10.0,0.0,0.0,0.0,0.0
2022,site08,8,2022-06-18,5.0,0.0,0.0,0.0,0.0
2022,site08,10,2022-06-17,20.0,10.0,0.0,0.0,0.0
2022,site08,11,2022-06-19,2.5,0.0,0.0,1.0,0.0
2022,site08,12,2022-06-19,2.5,0.0,0.0,0.0,0.0
2022,site08,13,2022-06-19,2.5,0.0,0.0,0.0,0.0
2022,site08,14,2022-06-19,2.5,0.0,0.0,0.0,0.0
2022,site08,15,2022-06-19,2.5,0.0,0.0,0.0,0.0
2022,site08,17,2022-06-18,20.0,50.0,50.0,1.0,1.0
2022,site08,18,2022-06-18,5.0,0.0,0.0,0.0,0.0
2022,site09,1,2022-12-27,50.0,10.0,10.0,2.5,2.5
2022,site09,2,2022-12-27,60.0,10.0,10.0,10.0,10.0
2022,site09,3,2023-01-11,2.5,90.0,100.0,90.0,100.0
2022,site09,4,2023-01-21,50.0,2.5,2.5,2.5,2.5
2022,site09,5,2023-01-10,2.5,2.5,2.5,2.5,2.5
2022,site09,6,2023-01-10,20.0,2.5,10.0,2.5,10.0
2022,site09,7,2023-01-10,10.0,30.0,40.0,30.0,40.0
2022,site09,8,2022-11-23,20.0,20.0,60.0,10.0,60.0
2022,site09,9,2022-12-27,30.0,40.0,40.0,40.0,40.0
2022,site09,10,2022-12-27,40.0,20.0,20.0,20.0,20.0
2022,site10,1,2022-12-28,10.0,2.5,2.5,2.5,2.5
2022,site10,2,2022-12-28,40.0,20.0,20.0,20.0,20.0
2022,site10,3,2022-12-28,20.0,2.5,2.5,2.5,2.5
2022,site10,4,2022-12-28,30.0,2.5,2.5,2.5,2.5
2022,site11,1,2022-09-15,5.0,30.0,70.0,2.5,2.5
2022,site11,2,2022-09-15,30.0,70.0,100.0,2.5,5.0
2022,site11,3,2022-09-15,2.5,20.0,0.0,2.5,0.0
2022,site11,4,2022-09-15,2.5,30.0,80.0,0.5,20.0
2022,site11,5,2022-09-15,60.0,20.0,60.0,5.0,20.0
2022,site11,6,2022-09-15,60.0,10.0,60.0,2.5,20.0
2022,site11,7,2022-09-15,40.0,30.0,60.0,2.5,20.0
2022,site11,8,2022-09-15,40.0,5.0,90.0,0.5,30.0
2022,site11,9,2022-09-16,20.0,30.0,50.0,2.5,5.0
2022,site11,10,2022-09-16,5.0,30.0,50.0,2.5,5.0
2022,site11,11,2022-09-16,0.5,20.0,100.0,2.5,90.0
2022,site11,12,2022-09-16,30.0,90.0,100.0,10.0,40.0
2022,site11,13,2022-09-16,50.0,90.0,100.0,15.0,20.0
2022,site11,14,2022-09-16,5.0,70.0,100.0,5.0,70.0
2022,site11,15,2022-09-16,0.5,70.0,,5.0,
2022,site11,16,2022-09-16,20.0,80.0,100.0,10.0,50.0
2022,site11,17,2022-09-16,70.0,40.0,50.0,2.5,20.0
2022,site11,18,2022-09-16,10.0,80.0,90.0,10.0,40.0
2022,site11,19,2022-11-12,70.0,2.5,50.0,2.5,50.0
2022,site11,20,2022-11-12,20.0,20.0,90.0,20.0,90.0
2022,site11,21,2022-11-12,20.0,5.0,80.0,5.0,80.0
2022,site11,22,2022-11-12,2.5,5.0,,5.0,
2022,site11,23,2022-11-12,5.0,10.0,90.0,10.0,90.0
2022,site11,24,2022-11-12,30.0,30.0,90.0,30.0,90.0
2022,site11,25,2022-11-12,20.0,20.0,,20.0,
2022,site11,26,2022-11-12,2.5,70.0,90.0,70.0,90.0
2022,site11,27,2022-11-12,80.0,5.0,,2.5,
2022,site11,28,2022-11-12,50.0,20.0,50.0,20.0,50.0
2022,site11,29,2022-11-12,40.0,20.0,90.0,20.0,90.0
2022,site11,30,2022-10-09,20.0,70.0,,60.0,
2022,site11,31,2022-10-09,50.0,70.0,,60.0,
2022,site11,32,2022-10-09,30.0,10.0,10.0,10.0,10.0
2022,site11,33,2022-10-09,20.0,80.0,80.0,60.0,70.0
2022,site12,1,2022-10-09,0.5,20.0,,10.0,
2022,site12,2,2022-10-09,5.0,50.0,70.0,30.0,60.0
2022,site12,3,2022-10-09,10.0,60.0,70.0,60.0,70.0
2022,site12,4,2022-10-09,2.5,50.0,50.0,50.0,50.0
2022,site12,5,2022-10-09,2.5,95.0,95.0,95.0,95.0
2022,site12,6,2022-10-09,2.5,20.0,0.0,20.0,0.0
2022,site12,7,2022-10-22,2.5,50.0,80.0,50.0,80.0
2022,site12,8,2022-10-22,2.5,90.0,90.0,90.0,90.0
2022,site12,9,2022-10-22,10.0,50.0,80.0,50.0,70.0
2022,site12,10,2022-10-22,20.0,20.0,50.0,20.0,50.0
2022,site12,11,2022-10-22,20.0,70.0,70.0,70.0,70.0
2022,site12,12,2022-10-22,2.5,95.0,95.0,95.0,95.0
2022,site12,13,2022-10-22,2.5,95.0,95.0,95.0,95.0
2022,site12,14,2022-10-22,5.0,80.0,95.0,70.0,90.0
2022,site12,15,2022-10-22,10.0,90.0,90.0,80.0,90.0
2022,site12,16,2022-11-08,20.0,70.0,95.0,70.0,95.0
2022,site12,17,2022-11-10,30.0,60.0,80.0,60.0,80.0
2022,site12,18,2022-11-10,20.0,60.0,90.0,60.0,90.0
2022,site12,19,2022-11-10,20.0,50.0,40.0,50.0,40.0
2022,site12,20,2022-11-10,30.0,10.0,20.0,10.0,20.0
2022,site12,21,2022-11-10,10.0,70.0,80.0,70.0,80.0
2022,site12,22,2022-11-10,10.0,60.0,80.0,60.0,80.0
2022,site12,23,2022-11-10,0.5,5.0,10.0,5.0,10.0
2022,site12,24,2022-11-03,50.0,10.0,30.0,10.0,30.0
2022,site12,25,2022-11-03,20.0,70.0,70.0,70.0,70.0
2022,site12,26,2022-11-03,0.5,10.0,10.0,10.0,10.0
2022,site12,27,2022-11-11,20.0,70.0,70.0,70.0,70.0
2022,site12,28,2022-11-11,0.5,95.0,95.0,95.0,95.0
2022,site12,29,2022-11-11,5.0,90.0,90.0,90.0,90.0
2022,site12,30,2022-11-11,5.0,90.0,90.0,90.0,90.0
2022,site12,31,2022-11-11,10.0,90.0,90.0,90.0,90.0
2022,site12,32,2022-11-11,10.0,70.0,90.0,70.0,90.0
2022,site12,33,2022-11-11,5.0,90.0,90.0,90.0,90.0
2022,site12,34,2022-11-09,10.0,60.0,90.0,60.0,90.0
2022,site12,35,2022-11-09,10.0,50.0,70.0,50.0,70.0
2022,site12,36,2022-11-09,20.0,20.0,50.0,20.0,50.0
2022,site12,37,2022-11-09,5.0,40.0,80.0,40.0,80.0
2022,site12,38,2022-11-09,5.0,90.0,90.0,90.0,90.0
2022,site12,39,2022-11-09,5.0,60.0,90.0,50.0,90.0
2022,site12,40,2022-11-09,70.0,10.0,80.0,10.0,80.0
2022,site12,41,2022-11-09,10.0,60.0,80.0,40.0,80.0
2022,site12,42,2022-11-09,20.0,50.0,,2.5,
2022,site12,43,2022-10-09,2.5,30.0,40.0,30.0,40.0
2022,site12,44,2022-10-09,20.0,90.0,90.0,80.0,80.0
2022,site13,27,2022-11-10,10.0,85.0,77.5,30.0,35.0
2022,site13,28,2022-11-10,40.0,90.0,86.0,35.0,35.0
2022,site13,31,2022-11-10,60.0,75.0,70.0,20.0,27.5
2022,site13,32,2022-11-10,2.5,97.5,100.0,0.0,0.0
2022,site13,35,2022-10-24,30.0,97.5,97.5,50.0,65.0
2022,site13,36,2022-10-23,40.0,85.0,95.0,35.0,42.5
2022,site13,42,2022-10-24,20.0,92.5,95.0,30.0,35.0
2022,site13,43,2022-10-24,20.0,87.5,92.5,22.5,35.0
2022,site13,44,2022-11-10,10.0,90.0,85.0,20.0,37.5
2022,site13,49,2022-11-10,20.0,90.0,86.0,35.0,42.5
2022,site13,50,2022-10-22,20.0,92.5,95.0,37.5,45.0
2022,site13,51,2022-11-16,20.0,82.5,82.5,22.5,32.5
2022,site13,52,2022-11-16,20.0,87.5,87.5,32.5,52.5
2022,site13,53,2022-11-16,20.0,75.0,75.0,15.0,15.0
2022,site13,62,2022-10-23,40.0,97.5,97.5,37.5,47.5
2022,site13,63,2022-10-23,20.0,95.0,97.5,45.0,65.0
2022,site13,64,2022-10-23,40.0,90.0,90.0,20.0,17.5
2022,site13,65,2022-10-23,60.0,95.0,97.5,15.0,17.5
2022,site13,67,2022-10-24,20.0,97.5,92.5,22.5,27.5
2022,site13,68,2022-11-10,20.0,97.5,95.0,27.5,47.5
2022,site13,71,2022-10-22,70.0,77.5,67.5,10.0,10.0
2022,site13,72,2022-10-22,40.0,80.0,77.5,12.5,15.0
2022,site13,73,2022-10-22,40.0,77.5,75.0,15.0,17.5
2022,site13,74,2022-10-22,30.0,80.0,80.0,20.0,22.5
2022,site13,75,2022-10-23,40.0,70.0,70.0,10.0,7.5
2022,site13,110,2022-11-10,10.0,82.5,89.5,30.0,55.0
2022,site13,112,2022-11-10,30.0,75.0,85.0,22.5,30.0
2022,site13,116,2022-10-22,30.0,87.5,90.0,30.0,35.0
2022,site14,46,2022-11-14,10.0,92.5,97.5,50.0,70.0
2022,site14,47,2022-11-14,2.5,80.0,90.0,22.5,57.5
2022,site14,54,2022-11-04,10.0,92.5,92.5,15.0,22.5
2022,site14,76,2022-11-17,10.0,85.0,97.5,25.0,45.0
2022,site14,77,2022-10-25,10.0,87.5,90.0,25.0,20.0
2022,site14,78,2022-10-25,2.5,97.5,95.0,22.5,30.0
2022,site14,79,2022-11-04,2.5,92.5,90.0,17.5,22.5
2022,site14,80,2022-10-25,10.0,90.0,95.0,15.0,30.0
2022,site14,81,2022-10-25,2.5,90.0,95.0,25.0,50.0
2022,site14,82,2022-10-25,10.0,92.5,95.0,17.5,22.5
2022,site14,83,2022-10-25,2.5,95.0,95.0,40.0,52.5
2022,site14,84,2022-11-04,30.0,87.5,80.0,12.5,12.5
2022,site14,87,2022-11-04,10.0,75.0,90.0,15.0,20.0
2022,site14,88,2022-11-17,10.0,92.5,97.5,12.5,70.0
2022,site14,89,2022-11-14,2.5,95.0,92.5,20.0,67.5
2022,site14,90,2022-11-16,10.0,80.0,96.0,30.0,52.5
2022,site14,93,2022-11-04,10.0,92.5,92.5,5.0,7.5
2022,site14,109,2022-11-14,20.0,92.5,90.0,42.5,45.0
2022,site14,114,2022-11-14,10.0,82.5,85.0,20.0,20.0
2022,site14,115,2022-11-14,10.0,97.5,95.0,42.5,62.5
2022,site15,4,2022-11-15,10.0,92.5,97.5,35.0,67.5
2022,site15,5,2022-11-15,2.5,82.5,95.0,17.5,60.0
2022,site15,19,2022-11-18,10.0,92.5,95.0,37.5,67.5
2022,site15,20,2022-11-15,20.0,80.0,90.0,25.0,45.0
2022,site15,22,2022-10-24,10.0,92.5,97.5,27.5,35.0
2022,site15,23,2022-10-24,2.5,77.5,80.0,12.5,25.0
2022,site15,24,2022-10-20,20.0,95.0,97.5,27.5,42.5
2022,site15,25,2022-10-20,10.0,95.0,92.5,25.0,42.5
2022,site15,37,2022-10-26,30.0,92.5,95.0,22.5,25.0
2022,site15,38,2022-10-26,10.0,97.5,97.5,22.5,25.0
2022,site15,39,2022-10-20,20.0,87.5,97.5,12.5,20.0
2022,site15,40,2022-10-20,20.0,95.0,95.0,35.0,40.0
2022,site15,41,2022-10-20,20.0,95.0,95.0,32.5,40.0
2022,site15,58,2022-10-26,50.0,85.0,87.5,37.5,37.5
2022,site15,59,2022-10-26,60.0,72.5,72.5,5.0,5.0
2022,site15,60,2022-10-26,60.0,77.5,72.5,10.0,6.5
2022,site15,61,2022-10-26,10.0,65.0,0.0,0.0,
2022,site15,66,2022-10-21,10.0,95.0,90.0,45.0,20.0
2022,site15,104,2022-11-15,10.0,92.5,97.5,27.5,65.0
2022,site15,106,2022-11-15,20.0,72.5,92.5,25.0,42.5
2022,site15,107,2022-10-21,30.0,87.5,92.5,37.5,37.5
2022,site15,108,2022-10-22,30.0,97.5,96.5,42.5,47.5
2022,site15,111,2022-10-20,20.0,91.5,96.0,32.5,45.0
2022,site15,113,2022-11-15,20.0,80.0,77.5,12.5,25.0
2022,site16,1,2022-10-27,10.0,95.0,97.5,20.0,17.5
2022,site16,2,2022-11-06,40.0,82.5,80.0,7.5,12.5
2022,site16,3,2022-11-06,20.0,92.5,92.5,12.5,10.0
2022,site16,6,2022-11-06,10.0,85.0,90.0,20.0,32.5
2022,site16,7,2022-10-27,10.0,100.0,100.0,20.0,52.5
2022,site16,8,2022-10-27,10.0,97.5,92.5,25.0,40.0
2022,site16,9,2022-10-27,30.0,95.0,100.0,47.5,65.0
2022,site16,10,2022-10-27,40.0,92.5,100.0,10.0,35.0
2022,site16,11,2022-10-27,2.5,100.0,100.0,40.0,50.0
2022,site16,12,2022-11-03,10.0,91.0,92.5,42.5,50.0
2022,site16,13,2022-10-28,10.0,87.5,100.0,22.5,35.0
2022,site16,14,2022-11-03,2.5,100.0,100.0,52.5,67.5
