site_no,spot_no,date,year,coral_cover,bleaching_all,bleaching_acropora,mortality_all,mortality_acropora
13,110,2023-11-14,2023,,2.5,10.0,-7.5,32.5
13,112,2023-11-21,2023,30.0,30.0,30.0,0.0,35.5
13,116,2023-11-04,2023,40.0,40.0,30.0,10.0,17.5
14,46,2023-11-22,2023,,10.0,10.0,0.0,37.5
14,47,2023-11-20,2023,,2.5,2.5,0.0,42.5
14,54,2023-11-11,2023,,10.0,10.0,0.0,67.5
14,76,2023-11-11,2023,10.0,10.0,10.0,0.0,55.0
14,77,2023-11-12,2023,,10.0,10.0,0.0,77.5
14,78,2023-11-06,2023,,2.5,2.5,0.0,37.5
14,79,2023-11-06,2023,,10.0,2.5,7.5,30.0
14,80,2023-11-12,2023,20.0,20.0,10.0,10.0,50.0
14,81,2023-11-12,2023,,2.5,2.5,0.0,52.5
14,82,2023-11-12,2023,30.0,30.0,10.0,20.0,47.5
14,83,2023-11-12,2023,,10.0,2.5,7.5,62.5
14,84,2023-11-06,2023,30.0,30.0,30.0,0.0,35.5
14,87,2023-11-11,2023,,10.0,10.0,0.0,62.5
14,88,2023-11-20,2023,10.0,10.0,10.0,0.0,60.0
14,89,2023-11-21,2023,,2.5,2.5,0.0,47.5
14,90,2023-11-21,2023,,10.0,10.0,0.0,25.0
14,93,2023-11-06,2023,20.0,20.0,10.0,10.0,25.0
14,109,2023-11-22,2023,30.0,30.0,20.0,10.0,42.5
14,114,2023-11-22,2023,20.0,20.0,10.0,10.0,37.5
14,115,2023-11-12,2023,,10.0,10.0,0.0,77.5
15,4,2023-11-21,2023,,10.0,10.0,0.0,65.0
15,5,2023-11-21,2023,,10.0,2.5,7.5,57.5
15,19,2023-11-27,2023,20.0,20.0,10.0,10.0,70.5
15,20,2023-11-21,2023,40.0,40.0,20.0,20.0,35.0
15,22,2023-11-11,2023,20.0,20.0,10.0,10.0,40.0
15,23,2023-11-07,2023,,2.5,2.5,0.0,15.0
15,24,2023-11-07,2023,10.0,10.0,20.0,-10.0,57.5
15,25,2023-11-07,2023,,10.0,10.0,0.0,40.0
15,37,2023-10-29,2023,40.0,40.0,30.0,10.0,37.5
15,38,2023-10-29,2023,,10.0,10.0,0.0,32.5
15,39,2023-11-11,2023,30.0,30.0,20.0,10.0,80.0
15,40,2023-11-07,2023,20.0,20.0,20.0,0.0,55.0
15,41,2023-11-07,2023,20.0,20.0,20.0,0.0,37.5
15,58,2023-10-29,2023,40.0,40.0,50.0,-10.0,35.0
15,59,2023-10-29,2023,50.0,50.0,60.0,-10.0,50.0
15,60,2023-10-29,2023,50.0,50.0,60.0,-10.0,55.0
15,61,2023-10-29,2023,,10.0,10.0,0.0,37.5
15,66,2023-11-26,2023,10.0,10.0,10.0,0.0,80.0
15,104,2023-11-09,2023,10.0,10.0,10.0,0.0,60.0
15,106,2023-11-09,2023,20.0,20.0,20.0,0.0,47.5
15,107,2023-11-11,2023,40.0,40.0,30.0,10.0,35.0
15,108,2023-11-06,2023,30.0,30.0,30.0,0.0,55.0
15,111,2023-11-07,2023,30.0,30.0,20.0,10.0,55.0
15,113,2023-11-09,2023,30.0,30.0,20.0,10.0,80.0
16,1,2023-10-28,2023,10.0,10.0,10.0,0.0,35.0
16,2,2023-10-28,2023,60.0,60.0,40.0,20.0,40.0
16,3,2023-10-28,2023,20.0,20.0,20.0,0.0,30.0
16,6,2023-10-31,2023,,10.0,10.0,0.0,50.0
16,7,2023-10-30,2023,,10.0,10.0,0.0,75.0
16,8,2023-10-30,2023,,10.0,10.0,0.0,65.0
16,9,2023-10-30,2023,30.0,30.0,30.0,0.0,60.0
16,10,2023-10-30,2023,40.0,40.0,40.0,0.0,30.0
16,11,2023-10-28,2023,,2.5,2.5,0.0,43.0
16,12,2023-10-31,2023,10.0,10.0,10.0,0.0,70.0
16,13,2023-11-09,2023,20.0,20.0,10.0,10.0,52.5
16,14,2023-10-31,2023,,2.5,2.5,0.0,55.0
16,15,2023-10-31,2023,20.0,20.0,10.0,10.0,50.0
16,16,2023-11-09,2023,,2.5,2.5,0.0,57.5
16,17,2023-11-09,2023,,10.0,2.5,7.5,47.5
16,45,2023-10-28,2023,20.0,20.0,10.0,10.0,40.0
16,69,2023-10-30,2023,40.0,40.0,40.0,0.0,47.5
16,70,2023-10-30,2023,,10.0,10.0,0.0,80.0
16,85,2023-10-31,2023,50.0,50.0,60.0,-10.0,45.0
16,94,2023-10-27,2023,20.0,20.0,20.0,0.0,45.0
16,95,2023-10-27,2023,60.0,60.0,50.0,10.0,30.0
16,96,2023-10-27,2023,,10.0,10.0,0.0,27.5
16,97,2023-10-28,2023,,10.0,10.0,0.0,32.5
16,98,2023-10-27,2023,10.0,10.0,10.0,0.0,42.5
16,99,2023-10-27,2023,30.0,30.0,30.0,0.0,45.0
16,100,2023-10-27,2023,10.0,10.0,10.0,0.0,45.0
16,101,2023-11-09,2023,,10.0,10.0,0.0,52.5
16,102,2023-11-09,2023,30.0,30.0,10.0,20.0,35.0
16,103,2023-10-26,2023,20.0,20.0,10.0,10.0,35.0
16,105,2023-10-31,2023,20.0,20.0,20.0,0.0,36.0
17,120,2023-11-04,2023,20.0,20.0,20.0,0.0,35.0
17,121,2023-11-04,2023,10.0,10.0,20.0,-10.0,28.0
17,122,2023-11-04,2023,30.0,30.0,30.0,0.0,37.5
17,123,2023-11-04,2023,10.0,10.0,10.0,0.0,30.0
17,124,2023-11-04,2023,20.0,20.0,20.0,0.0,25.0
17,125,2023-11-04,2023,,10.0,10.0,0.0,35.0
17,126,2023-11-04,2023,40.0,40.0,30.0,10.0,32.5
17,127,2023-10-25,2023,10.0,10.0,10.0,0.0,55.0
17,129,2023-10-25,2023,40.0,40.0,40.0,0.0,22.5
17,130,2023-10-25,2023,60.0,60.0,60.0,0.0,28.0
17,131,2023-10-25,2023,20.0,20.0,10.0,10.0,20.0
17,132,2023-10-25,2023,10.0,10.0,10.0,0.0,35.0
17,133,2023-10-26,2023,50.0,50.0,50.0,0.0,43.5
17,134,2023-10-26,2023,40.0,40.0,40.0,0.0,10.0
17,135,2023-10-26,2023,70.0,70.0,60.0,10.0,36.0
17,136,2023-10-26,2023,40.0,40.0,40.0,0.0,36.0
17,137,2023-10-26,2023,10.0,10.0,20.0,-10.0,32.5
17,138,2023-10-25,2023,30.0,30.0,20.0,10.0,61.0
17,139,2023-10-25,2023,20.0,20.0,20.0,0.0,42.5
17,141,2023-11-04,2023,60.0,60.0,50.0,10.0,15.0
17,142,2023-11-04,2023,30.0,30.0,40.0,-10.0,17.5
18,1,2023-12-22,2023,60.0,60.0,60.0,0.0,
18,2,2023-12-22,2023,60.0,60.0,60.0,0.0,
18,3,2023-12-22,2023,70.0,70.0,60.0,10.0,
18,4,2023-12-21,2023,60.0,60.0,70.0,-10.0,
18,5,2023-12-22,2023,60.0,60.0,50.0,10.0,
18,6,2023-12-21,2023,30.0,30.0,40.0,-10.0,
18,7,2023-12-21,2023,30.0,30.0,30.0,0.0,
18,8,2023-12-21,2023,60.0,60.0,60.0,0.0,
18,9,2023-12-21,2023,40.0,40.0,40.0,0.0,
18,10,2023-12-23,2023,30.0,30.0,30.0,0.0,0.0
18,11,2023-12-23,2023,20.0,20.0,30.0,-10.0,
18,12,2023-12-23,2023,80.0,80.0,80.0,0.0,
19,1,2023-11-21,2023,,2.5,2.5,0.0,0.0
19,2,,2023,,2.5,2.5,0.0,0.0
19,3,2023-11-09,2023,,2.5,2.5,0.0,0.0
19,4,2023-11-09,2023,,2.5,2.5,0.0,0.0
19,5,2023-12-18,2023,,2.5,2.5,0.0,0.0
19,6,2023-10-19,2023,,2.5,10.0,-7.5,0.0
20,1,2023-10-20,2023,30.0,30.0,20.0,10.0,0.0
20,2,2023-10-20,2023,,10.0,2.5,7.5,0.0
20,3,2023-10-19,2023,30.0,30.0,40.0,-10.0,10.0
20,4,2023-10-19,2023,,2.5,2.5,0.0,0.0
20,5,2023-10-19,2023,,2.5,2.5,0.0,10.0
20,6,2023-10-23,2023,70.0,70.0,70.0,0.0,5.0
20,7,2023-10-23,2023,60.0,60.0,50.0,10.0,5.0
20,8,2023-10-23,2023,60.0,60.0,60.0,0.0,0.0
20,9,2023-10-25,2023,50.0,50.0,50.0,0.0,10.0
20,10,2023-10-24,2023,20.0,20.0,40.0,-20.0,0.0
20,11,2023-10-22,2023,20.0,20.0,30.0,-10.0,0.0
20,12,2023-10-22,2023,50.0,50.0,50.0,0.0,0.0
20,13,2023-10-22,2023,40.0,40.0,40.0,0.0,1.0
20,14,2023-10-21,2023,20.0,20.0,20.0,0.0,0.0
20,15,2023-10-19,2023,60.0,60.0,60.0,0.0,1.0
20,16,,2023,,,,,
20,17,2023-10-19,2023,70.0,70.0,70.0,0.0,0.0
20,18,2023-10-19,2023,70.0,70.0,60.0,10.0,0.0
20,19,2023-10-21,2023,30.0,30.0,40.0,-10.0,5.0
20,20,2023-10-21,2023,,10.0,2.5,7.5,0.0
21,1,2023-12-08,2023,,2.5,2.5,0.0,0.0
21,2,2023-12-29,2023,50.0,50.0,50.0,0.0,0.0
21,3,2023-11-27,2023,10.0,10.0,20.0,-10.0,0.0
21,4,2023-11-27,2023,,2.5,2.5,0.0,0.0
21,5,2023-12-04,2023,70.0,70.0,70.0,0.0,
21,6,2023-12-29,2023,20.0,20.0,10.0,10.0,0.0
21,7,2023-12-29,2023,20.0,20.0,10.0,10.0,0.0
21,8,2023-12-25,2023,60.0,60.0,50.0,10.0,0.0
21,9,2023-12-04,2023,30.0,30.0,40.0,-10.0,
21,10,,2023,,,,,
21,11,2023-11-20,2023,20.0,20.0,20.0,0.0,0.0
21,12,2023-12-28,2023,20.0,20.0,10.0,10.0,0.0
21,13,2023-12-02,2023,70.0,70.0,60.0,10.0,0.0
21,14,2023-12-02,2023,40.0,40.0,20.0,20.0,0.0
21,15,2023-10-30,2023,80.0,80.0,70.0,10.0,0.0
21,16,2023-12-18,2023,10.0,10.0,10.0,0.0,
21,17,2023-12-18,2023,,2.5,2.5,0.0,0.0
21,18,2023-09-29,2023,20.0,20.0,,,0.0
22,1,2023-11-01,2023,30.0,30.0,30.0,0.0,
22,2,2023-10-24,2023,,2.5,2.5,0.0,0.0
22,3,2023-10-24,2023,20.0,20.0,10.0,10.0,
22,4,2023-11-02,2023,40.0,40.0,30.0,10.0,
22,5,2023-11-02,2023,30.0,30.0,20.0,10.0,
22,6,2023-10-24,2023,40.0,40.0,40.0,0.0,0.0
22,7,2023-12-08,2023,30.0,30.0,40.0,-10.0,
22,8,2023-12-08,2023,30.0,30.0,40.0,-10.0,
22,9,2023-12-08,2023,,2.5,2.5,0.0,0.0
22,10,2023-11-02,2023,20.0,20.0,30.0,-10.0,
22,11,2023-11-02,2023,20.0,20.0,30.0,-10.0,
22,12,2023-10-26,2023,30.0,30.0,30.0,0.0,10.0
22,13,2023-10-26,2023,30.0,30.0,30.0,0.0,
22,14,2023-10-26,2023,10.0,10.0,20.0,-10.0,
22,15,2023-10-26,2023,30.0,30.0,30.0,0.0,
22,16,2023-10-26,2023,,2.5,2.5,0.0,
22,17,2023-10-21,2023,,2.5,2.5,7.5,
22,18,2023-10-21,2023,,2.5,,,
22,19,2023-10-21,2023,30.0,30.0,20.0,10.0,10.0
22,20,2023-10-21,2023,,2.5,,,
22,21,2023-12-16,2023,40.0,40.0,40.0,0.0,
22,22,2023-12-16,2023,40.0,40.0,50.0,-10.0,
22,23,2023-12-16,2023,20.0,20.0,30.0,-10.0,0.0
22,24,2023-12-16,2023,10.0,10.0,30.0,-20.0,0.0
22,25,2023-12-16,2023,10.0,10.0,10.0,0.0,0.0
22,26,,2023,,,,,
22,27,2023-10-04,2023,,2.5,,,
22,28,2023-10-04,2023,,2.5,2.5,0.0,
22,29,2023-10-04,2023,40.0,40.0,40.0,0.0,
22,30,,2023,,,,,
22,31,,2023,,,,,
22,32,2023-09-13,2023,,2.5,2.5,0.0,0.0
22,33,2023-07-26,2023,30.0,30.0,20.0,10.0,0.0
22,34,2023-09-13,2023,20.0,20.0,40.0,-20.0,0.0
22,35,2023-11-16,2023,60.0,60.0,60.0,0.0,0.0
22,36,2023-11-16,2023,20.0,20.0,20.0,0.0,0.0
22,37,2023-11-16,2023,20.0,20.0,20.0,0.0,0.0
22,38,2023-11-16,2023,30.0,30.0,30.0,0.0,0.0
23,1,2024-01-11,2023,10.0,10.0,10.0,0.0,
23,2,2024-01-11,2023,,2.5,10.0,-7.5,
23,3,2024-01-11,2023,20.0,20.0,2.5,17.5,
23,4,,2023,,,2.5,,
23,5,2024-01-11,2023,30.0,30.0,20.0,10.0,
23,6,2023-12-21,2023,70.0,70.0,40.0,30.0,
23,7,2023-12-21,2023,50.0,50.0,30.0,20.0,
23,8,,2023,,,,,
23,9,2023-12-22,2023,,2.5,2.5,0.0,
23,10,2023-10-15,2023,10.0,10.0,2.5,7.5,
23,11,2023-10-15,2023,,2.5,2.5,0.0,40.0
23,12,2023-10-15,2023,,2.5,2.5,0.0,40.0
23,13,2023-12-14,2023,,2.5,2.5,0.0,
23,14,2023-12-14,2023,,2.5,2.5,0.0,
23,15,2023-12-14,2023,70.0,70.0,60.0,10.0,
23,16,2023-12-03,2023,10.0,10.0,2.5,7.5,
23,17,2023-12-03,2023,,2.5,2.5,0.0,
23,18,2023-12-03,2023,,2.5,2.5,0.0,
24,1,2023-11-21,2023,,10.0,2.5,7.5,2.5
24,2,2023-11-21,2023,50.0,50.0,40.0,10.0,5.0
24,3,2023-11-21,2023,30.0,30.0,30.0,0.0,2.5
24,4,2023-11-21,2023,,10.0,2.5,7.5,2.5
24,5,2023-11-08,2023,20.0,20.0,20.0,0.0,2.5
24,6,2023-11-08,2023,,10.0,2.5,7.5,2.5
24,7,2023-09-22,2023,30.0,30.0,40.0,-10.0,5.0
24,8,2023-11-08,2023,20.0,20.0,30.0,-10.0,2.5
24,9,2023-11-09,2023,20.0,20.0,20.0,0.0,0.0
24,10,2023-09-20,2023,30.0,30.0,40.0,-10.0,5.0
24,11,2023-11-09,2023,70.0,70.0,80.0,-10.0,2.5
24,12,2023-11-08,2023,60.0,60.0,60.0,0.0,2.5
24,13,2023-09-26,2023,30.0,30.0,30.0,0.0,2.5
24,14,2023-11-09,2023,20.0,20.0,20.0,0.0,2.5
24,15,2023-11-09,2023,10.0,10.0,10.0,0.0,2.5
24,16,,2023,,,,,
1,1,2024-10-19,2024,20.0,90.0,90.0,70.0,80.0
1,2,2024-10-19,2024,30.0,80.0,80.0,30.0,50.0
1,3,2024-10-19,2024,50.0,90.0,90.0,20.0,20.0
1,4,2024-10-15,2024,30.0,60.0,40.0,30.0,5.0
1,5,2024-10-15,2024,50.0,90.0,40.0,30.0,10.0
1,6,2024-10-15,2024,70.0,30.0,20.0,10.0,5.0
1,7,2024-10-15,2024,30.0,70.0,80.0,30.0,50.0
1,8,2024-10-17,2024,50.0,80.0,90.0,50.0,70.0
1,9,2024-10-17,2024,30.0,70.0,70.0,30.0,50.0
1,10,2024-12-04,2024,10.0,90.0,90.0,70.0,90.0
1,11,2024-12-04,2024,10.0,90.0,90.0,80.0,90.0
1,12,2025-01-30,2024,60.0,10.0,10.0,5.0,5.0
1,13,2025-01-30,2024,30.0,60.0,50.0,50.0,40.0
1,14,,2024,,,,,
1,15,,2024,,,,,
1,16,2024-11-05,2024,,5.0,0.0,5.0,0.0
1,17,2024-12-06,2024,40.0,10.0,20.0,10.0,10.0
1,18,2024-12-06,2024,30.0,10.0,30.0,5.0,10.0
1,19,2024-12-06,2024,10.0,30.0,10.0,10.0,5.0
1,20,2024-11-05,2024,30.0,50.0,80.0,20.0,60.0
3,1,2024-10-18,2024,,90.0,90.0,90.0,90.0
3,2,2024-12-03,2024,10.0,50.0,0.0,50.0,0.0
3,3,2024-12-04,2024,30.0,70.0,0.0,70.0,0.0
3,4,2024-12-04,2024,,5.0,0.0,0.0,0.0
3,5,2024-12-02,2024,,50.0,0.0,20.0,0.0
3,6,2024-10-19,2024,30.0,70.0,70.0,70.0,70.0
3,7,2024-10-19,2024,10.0,80.0,80.0,50.0,50.0
3,8,2024-09-11,2024,,50.0,0.0,50.0,0.0
3,9,2024-10-17,2024,,90.0,90.0,90.0,90.0
3,10,2024-10-17,2024,60.0,70.0,70.0,15.0,15.0
3,11,2024-12-01,2024,,90.0,90.0,90.0,90.0
3,12,2024-11-05,2024,20.0,80.0,80.0,80.0,80.0
3,13,2024-11-05,2024,10.0,50.0,50.0,50.0,50.0
3,14,2024-11-30,2024,30.0,70.0,70.0,70.0,70.0
3,15,2024-11-30,2024,50.0,20.0,20.0,20.0,20.0
4,1,2024-10-07,2024,40.0,90.0,90.0,40.0,70.0
4,2,2024-09-27,2024,30.0,50.0,90.0,10.0,80.0
4,3,2024-10-07,2024,50.0,80.0,90.0,30.0,50.0
4,4,2024-10-07,2024,30.0,70.0,90.0,20.0,40.0
4,5,2024-09-27,2024,20.0,50.0,90.0,10.0,80.0
4,6,2024-09-27,2024,50.0,80.0,90.0,30.0,40.0
4,7,2024-10-19,2024,20.0,80.0,90.0,50.0,70.0
4,8,2024-10-19,2024,10.0,90.0,90.0,50.0,50.0
4,9,2024-10-19,2024,20.0,90.0,90.0,40.0,60.0
4,10,2024-10-19,2024,40.0,60.0,70.0,40.0,40.0
4,11,2024-10-19,2024,20.0,80.0,90.0,70.0,80.0
4,12,2024-10-19,2024,30.0,70.0,80.0,40.0,60.0
4,13,2024-10-19,2024,20.0,40.0,90.0,10.0,80.0
4,14,,2024,,,,,
4,15,2024-10-19,2024,50.0,70.0,70.0,20.0,30.0
4,16,2024-11-17,2024,,40.0,50.0,20.0,50.0
4,17,2024-10-17,2024,40.0,80.0,80.0,20.0,20.0
4,18,2024-10-17,2024,50.0,80.0,80.0,30.0,20.0
4,19,2024-10-17,2024,20.0,80.0,90.0,20.0,20.0
4,20,2024-10-17,2024,30.0,80.0,80.0,10.0,20.0
4,21,2024-10-17,2024,40.0,80.0,80.0,20.0,30.0
4,22,2024-10-17,2024,50.0,80.0,70.0,10.0,20.0
4,23,2024-11-17,2024,20.0,30.0,20.0,20.0,10.0
4,24,2024-11-17,2024,60.0,20.0,10.0,10.0,5.0
4,25,2024-11-17,2024,50.0,20.0,10.0,10.0,5.0
4,26,2024-11-17,2024,60.0,20.0,10.0,5.0,5.0
4,27,2024-10-17,2024,60.0,70.0,50.0,10.0,10.0
4,28,2024-10-17,2024,40.0,90.0,90.0,40.0,50.0
4,29,,2024,,,,,
4,30,,2024,,,,,
4,31,,2024,,,,,
4,32,,2024,,,,,
4,33,2024-10-07,2024,40.0,80.0,90.0,60.0,70.0
4,34,,2024,,,,,
4,35,2024-10-07,2024,20.0,70.0,90.0,20.0,30.0
4,36,,2024,,,,,
4,37,,2024,,,,,
4,38,,2024,,,,,
4,39,,2024,,,,,
4,40,2024-10-19,2024,70.0,40.0,60.0,10.0,10.0
4,41,,2024,,,,,
4,42,,2024,,,,,
4,43,,2024,,,,,
4,44,,2024,,,,,
4,45,,2024,,,,,
4,46,,2024,,,,,
4,47,,2024,,,,,
4,48,2024-06-05,2024,30.0,0.0,0.0,0.0,0.0
4,49,2024-06-05,2024,30.0,0.0,0.0,0.0,0.0
4,50,2024-06-05,2024,40.0,0.0,0.0,0.0,0.0
4,51,2024-06-05,2024,,0.0,0.0,0.0,0.0
5,1,2024-10-07,2024,20.0,90.0,90.0,50.0,70.0
5,2,,2024,,,,,
5,3,,2024,,,,,
5,4,2024-10-16,2024,60.0,80.0,80.0,40.0,30.0
5,5,2024-10-16,2024,50.0,70.0,80.0,30.0,50.0
5,6,2024-10-16,2024,40.0,70.0,60.0,40.0,50.0
5,7,2024-10-16,2024,50.0,60.0,70.0,30.0,30.0
5,8,2024-10-16,2024,50.0,70.0,60.0,30.0,40.0
5,9,,2024,,,,,
5,10,2024-10-16,2024,,90.0,100.0,80.0,95.0
5,11,2024-09-11,2024,30.0,90.0,90.0,20.0,30.0
5,12,2024-09-11,2024,20.0,90.0,90.0,20.0,30.0
5,13,2024-09-05,2024,10.0,90.0,100.0,50.0,80.0
5,14,2024-09-11,2024,40.0,80.0,80.0,20.0,10.0
5,15,2024-09-05,2024,10.0,80.0,80.0,10.0,10.0
5,16,2024-09-13,2024,50.0,70.0,80.0,3.0,3.0
5,17,2024-09-13,2024,50.0,70.0,95.0,60.0,90.0
5,18,2024-09-13,2024,60.0,80.0,80.0,3.0,5.0
5,19,2024-09-13,2024,50.0,80.0,90.0,5.0,10.0
5,20,2024-09-13,2024,40.0,90.0,90.0,50.0,70.0
5,21,2024-09-02,2024,60.0,90.0,90.0,10.0,20.0
5,22,,2024,,,,,
5,23,2024-09-02,2024,70.0,70.0,70.0,5.0,5.0
5,24,2024-09-05,2024,30.0,70.0,90.0,10.0,3.0
5,25,2024-09-05,2024,70.0,90.0,90.0,3.0,3.0
5,26,2024-09-05,2024,40.0,10.0,95.0,3.0,90.0
5,27,2024-09-05,2024,70.0,90.0,90.0,5.0,10.0
5,28,2024-09-22,2024,30.0,40.0,95.0,10.0,90.0
5,29,2024-09-22,2024,50.0,80.0,90.0,40.0,50.0
5,30,,2024,,,,,
5,31,2024-10-16,2024,30.0,90.0,90.0,50.0,70.0
5,32,2024-09-11,2024,20.0,80.0,90.0,10.0,80.0
5,33,2024-09-11,2024,20.0,90.0,90.0,30.0,50.0
5,34,,2024,,,,,
5,35,,2024,,,,,
5,36,,2024,,,,,
5,37,,2024,,,,,
5,38,,2024,,,,,
5,39,,2024,,,,,
5,40,2024-10-16,2024,,90.0,90.0,80.0,80.0
5,41,,2024,,,,,
5,42,,2024,,,,,
5,43,2024-09-05,2024,20.0,80.0,90.0,10.0,3.0
5,44,,2024,,,,,
5,45,2024-10-16,2024,60.0,50.0,50.0,30.0,40.0
5,46,2024-09-13,2024,40.0,90.0,90.0,20.0,30.0
5,47,,2024,,,,,
5,48,2024-10-07,2024,,90.0,100.0,80.0,90.0
5,49,2024-09-22,2024,50.0,70.0,80.0,50.0,60.0
5,50,,2024,,,,,
5,51,2024-09-13,2024,60.0,80.0,90.0,5.0,10.0
5,52,2024-09-05,2024,70.0,90.0,90.0,20.0,30.0
5,53,,2024,,,,,
5,54,,2024,,,,,
5,55,,2024,,,,,
5,56,,2024,,,,,
5,57,,2024,,,,,
5,58,,2024,,,,,
5,59,,2024,,,,,
5,60,,2024,,,,,
5,61,,2024,,,,,
5,63,2024-09-22,2024,20.0,80.0,90.0,70.0,90.0
5,64,2024-09-22,2024,70.0,70.0,80.0,10.0,20.0
5,65,2024-09-22,2024,30.0,90.0,95.0,40.0,50.0
5,66,2024-10-16,2024,40.0,80.0,80.0,40.0,40.0
6,1,2024-09-02,2024,80.0,90.0,90.0,10.0,20.0
6,2,2024-09-02,2024,80.0,90.0,90.0,5.0,5.0
6,3,2024-09-02,2024,50.0,90.0,90.0,10.0,10.0
6,4,2024-09-02,2024,70.0,80.0,80.0,5.0,3.0
6,5,2024-09-02,2024,70.0,90.0,90.0,10.0,5.0
6,6,,2024,,,,,
6,7,,2024,,,,,
6,8,,2024,,,,,
6,9,,2024,,,,,
6,10,2024-09-02,2024,40.0,90.0,90.0,50.0,60.0
6,11,,2024,,,,,
6,12,,2024,,,,,
6,13,2024-09-02,2024,70.0,90.0,90.0,10.0,10.0
7,1,2024-10-15,2024,20.0,10.0,25.0,2.0,10.0
7,2,2024-10-15,2024,,10.0,100.0,5.0,100.0
7,3,2024-10-18,2024,,100.0,100.0,90.0,95.0
7,4,2024-10-18,2024,30.0,10.0,10.0,5.0,10.0
7,5,2024-10-18,2024,20.0,10.0,50.0,5.0,10.0
7,6,2024-10-12,2024,50.0,5.0,10.0,3.0,2.0
7,7,2024-10-12,2024,30.0,10.0,30.0,5.0,20.0
7,8,2024-10-18,2024,20.0,30.0,50.0,10.0,20.0
7,9,2024-10-12,2024,20.0,10.0,30.0,0.0,10.0
7,10,2024-10-12,2024,20.0,10.0,10.0,5.0,10.0
7,11,2024-10-15,2024,30.0,40.0,50.0,20.0,30.0
7,12,2024-10-15,2024,30.0,30.0,40.0,10.0,10.0
9,1,2024-12-01,2024,10.0,70.0,70.0,70.0,70.0
9,2,2024-12-01,2024,40.0,40.0,40.0,40.0,40.0
9,3,2024-12-02,2024,,60.0,90.0,60.0,90.0
9,4,2024-12-21,2024,40.0,,,,
9,5,2025-01-19,2024,10.0,60.0,80.0,60.0,80.0
9,6,2025-01-19,2024,10.0,70.0,95.0,70.0,95.0
9,7,2025-01-19,2024,10.0,30.0,90.0,30.0,90.0
9,8,2024-12-21,2024,30.0,,0.0,0.0,0.0
9,9,2024-12-01,2024,10.0,,,95.0,95.0
9,10,2024-12-01,2024,30.0,,,60.0,60.0
10,1,2024-12-02,2024,10.0,70.0,70.0,70.0,70.0
10,2,2024-12-02,2024,30.0,50.0,50.0,50.0,50.0
10,3,2024-12-02,2024,,90.0,95.0,90.0,95.0
10,4,2024-12-02,2024,10.0,60.0,60.0,60.0,60.0
11,1,2025-01-18,2024,,0.0,0.0,0.0,0.0
11,2,2025-01-18,2024,30.0,10.0,20.0,5.0,20.0
11,3,2025-01-18,2024,,0.0,0.0,0.0,0.0
11,4,2025-01-18,2024,,,0.0,,0.0
11,5,2025-01-18,2024,60.0,10.0,20.0,10.0,20.0
11,6,2025-01-18,2024,60.0,,10.0,,10.0
11,7,2025-01-18,2024,40.0,0.0,0.0,0.0,0.0
11,8,2025-01-18,2024,40.0,0.0,0.0,0.0,0.0
11,9,2025-01-08,2024,10.0,0.0,0.0,0.0,0.0
11,10,2025-01-08,2024,10.0,0.0,0.0,0.0,0.0
11,11,2025-01-08,2024,,0.0,0.0,0.0,0.0
11,12,2025-01-08,2024,20.0,0.0,0.0,0.0,0.0
11,13,2025-01-08,2024,10.0,0.0,0.0,0.0,0.0
11,14,2025-01-08,2024,,0.0,0.0,0.0,0.0
11,15,2025-01-08,2024,,0.0,0.0,0.0,0.0
11,16,2025-01-08,2024,20.0,0.0,0.0,0.0,0.0
11,17,2025-01-08,2024,70.0,0.0,0.0,0.0,0.0
11,18,2025-01-08,2024,,0.0,0.0,0.0,0.0
11,19,2025-01-07,2024,70.0,,0.0,,0.0
11,20,2025-01-07,2024,30.0,30.0,0.0,,0.0
11,21,2025-01-07,2024,40.0,5.0,0.0,0.0,0.0
11,22,2025-01-07,2024,,0.0,0.0,0.0,0.0
11,23,2025-01-07,2024,,0.0,0.0,0.0,0.0
11,24,2025-01-07,2024,,0.0,0.0,0.0,0.0
11,25,2025-01-07,2024,10.0,0.0,0.0,0.0,0.0
11,26,2025-01-07,2024,,0.0,0.0,0.0,0.0
11,27,2025-01-07,2024,80.0,20.0,0.0,,0.0
11,28,2025-01-05,2024,60.0,40.0,10.0,,
11,29,2025-01-05,2024,40.0,10.0,10.0,0.0,0.0
11,30,2025-01-05,2024,30.0,40.0,30.0,,
11,31,2025-01-05,2024,40.0,60.0,10.0,,
11,32,2025-01-05,2024,20.0,0.0,0.0,0.0,0.0
11,33,2025-01-05,2024,20.0,0.0,0.0,0.0,0.0
12,1,2025-01-05,2024,,0.0,0.0,0.0,0.0
12,2,2025-01-05,2024,30.0,0.0,0.0,0.0,0.0
12,3,2025-01-05,2024,30.0,0.0,0.0,0.0,0.0
12,4,2024-12-25,2024,,0.0,0.0,0.0,0.0
12,5,2024-12-25,2024,,0.0,0.0,0.0,0.0
12,6,2024-12-25,2024,,0.0,0.0,0.0,0.0
12,7,2024-12-05,2024,,0.0,0.0,0.0,0.0
12,8,2024-12-05,2024,20.0,0.0,0.0,0.0,0.0
12,9,2024-12-05,2024,30.0,0.0,0.0,0.0,0.0
12,10,2024-12-05,2024,40.0,0.0,0.0,0.0,
12,11,2024-12-05,2024,70.0,0.0,0.0,0.0,0.0
