site_no,spot_no,date,sst,source
22,11,2019-09-27,27.04,nasa_mur
22,11,2019-09-28,27.11,nasa_mur
22,11,2019-09-29,27.15,nasa_mur
22,11,2019-09-30,27.3,nasa_mur
22,11,2019-10-01,27.28,nasa_mur
22,11,2019-10-02,27.14,nasa_mur
22,11,2019-10-03,27.08,nasa_mur
22,11,2019-10-04,27.1,nasa_mur
22,11,2019-10-05,27.07,nasa_mur
22,11,2019-10-06,26.55,nasa_mur
22,11,2019-10-07,26.5,nasa_mur
22,11,2019-10-08,26.7,nasa_mur
22,11,2019-10-09,26.45,nasa_mur
22,11,2019-10-10,26.19,nasa_mur
22,11,2019-10-11,25.55,nasa_mur
22,11,2019-10-12,25.36,nasa_mur
22,11,2019-10-13,25.43,nasa_mur
22,11,2019-10-14,25.34,nasa_mur
22,11,2019-10-15,24.81,nasa_mur
22,11,2019-10-16,24.8,nasa_mur
22,11,2019-10-17,25.11,nasa_mur
22,11,2019-10-18,25.38,nasa_mur
22,11,2019-10-19,25.58,nasa_mur
22,11,2019-10-20,25.56,nasa_mur
22,11,2019-10-21,25.33,nasa_mur
22,11,2019-10-22,25.05,nasa_mur
22,11,2019-10-23,25.07,nasa_mur
22,11,2019-10-24,25.35,nasa_mur
22,11,2019-10-25,24.75,nasa_mur
22,11,2019-10-26,24.71,nasa_mur
22,11,2019-10-27,24.58,nasa_mur
22,11,2019-10-28,24.43,nasa_mur
22,11,2019-10-29,24.54,nasa_mur
22,11,2019-10-30,24.5,nasa_mur
22,11,2019-10-31,23.99,nasa_mur
22,11,2019-11-01,23.92,nasa_mur
22,11,2019-11-02,24.54,nasa_mur
22,11,2019-11-03,24.01,nasa_mur
22,11,2019-11-04,23.77,nasa_mur
22,11,2019-11-05,23.56,nasa_mur
22,11,2019-11-06,23.36,nasa_mur
22,11,2019-11-07,23.5,nasa_mur
22,11,2019-11-08,24.0,nasa_mur
22,11,2019-11-09,23.83,nasa_mur
22,11,2019-11-10,23.82,nasa_mur
22,11,2019-11-11,23.81,nasa_mur
22,11,2019-11-12,23.51,nasa_mur
22,11,2019-11-13,23.2,nasa_mur
22,11,2019-11-14,23.33,nasa_mur
22,11,2019-11-15,23.55,nasa_mur
22,11,2019-11-16,23.23,nasa_mur
22,11,2019-11-17,23.14,nasa_mur
22,11,2019-11-18,23.16,nasa_mur
22,11,2019-11-19,22.86,nasa_mur
22,11,2019-11-20,22.15,nasa_mur
22,11,2019-11-21,22.12,nasa_mur
22,11,2019-11-22,22.17,nasa_mur
22,11,2019-11-23,22.36,nasa_mur
22,11,2019-11-24,22.46,nasa_mur
22,11,2019-11-25,22.6,nasa_mur
22,11,2019-11-26,21.98,nasa_mur
22,11,2019-11-27,22.06,nasa_mur
22,11,2019-11-28,21.94,nasa_mur
22,11,2019-11-29,21.7,nasa_mur
22,11,2019-11-30,21.48,nasa_mur
22,11,2019-12-01,21.48,nasa_mur
22,11,2019-12-02,21.17,nasa_mur
22,11,2019-12-03,20.26,nasa_mur
22,11,2019-12-04,20.01,nasa_mur
22,11,2019-12-05,20.12,nasa_mur
22,11,2019-12-06,21.12,nasa_mur
22,11,2019-12-07,21.57,nasa_mur
22,11,2019-12-08,22.02,nasa_mur
22,11,2019-12-09,22.15,nasa_mur
22,11,2019-12-10,22.12,nasa_mur
22,11,2019-12-11,21.74,nasa_mur
22,11,2019-12-12,20.65,nasa_mur
22,11,2019-12-13,20.22,nasa_mur
22,11,2019-12-14,20.18,nasa_mur
22,11,2019-12-15,20.27,nasa_mur
22,11,2019-12-16,21.17,nasa_mur
22,11,2019-12-17,21.59,nasa_mur
22,11,2019-12-18,21.79,nasa_mur
22,11,2019-12-19,21.73,nasa_mur
22,11,2019-12-20,21.27,nasa_mur
22,11,2019-12-21,21.0,nasa_mur
22,11,2019-12-22,21.19,nasa_mur
22,11,2019-12-23,21.03,nasa_mur
22,11,2019-12-24,21.12,nasa_mur
22,11,2019-12-25,21.25,nasa_mur
22,11,2019-12-26,20.38,nasa_mur
22,11,2019-12-27,20.19,nasa_mur
22,11,2019-12-28,20.19,nasa_mur
22,11,2019-12-29,20.15,nasa_mur
22,11,2019-12-30,19.85,nasa_mur
22,11,2019-12-31,18.99,nasa_mur
22,11,2020-01-01,19.03,nasa_mur
22,11,2020-01-02,19.02,nasa_mur
22,11,2020-01-03,19.11,nasa_mur
22,11,2020-01-04,20.22,nasa_mur
22,11,2020-01-05,20.17,nasa_mur
22,11,2020-01-06,20.18,nasa_mur
22,11,2020-01-07,20.3,nasa_mur
22,11,2020-01-08,19.69,nasa_mur
22,11,2020-01-09,19.84,nasa_mur
22,11,2020-01-10,19.72,nasa_mur
22,11,2020-01-11,19.21,nasa_mur
22,11,2020-01-12,19.2,nasa_mur
22,11,2020-01-13,18.74,nasa_mur
22,11,2020-01-14,18.79,nasa_mur
22,11,2020-01-15,19.11,nasa_mur
22,11,2020-01-16,19.5,nasa_mur
22,11,2020-01-17,19.58,nasa_mur
22,11,2020-01-18,19.39,nasa_mur
22,11,2020-01-19,19.01,nasa_mur
22,11,2020-01-20,18.89,nasa_mur
22,11,2020-01-21,18.56,nasa_mur
22,11,2020-01-22,18.62,nasa_mur
22,11,2020-01-23,18.58,nasa_mur
22,11,2020-01-24,19.44,nasa_mur
22,11,2020-01-25,19.89,nasa_mur
22,11,2020-01-26,20.51,nasa_mur
22,11,2020-01-27,20.34,nasa_mur
22,11,2020-01-28,20.11,nasa_mur
22,11,2020-01-29,19.99,nasa_mur
22,11,2020-01-30,19.95,nasa_mur
22,11,2020-01-31,19.88,nasa_mur
22,11,2020-02-01,19.56,nasa_mur
22,11,2020-02-02,18.93,nasa_mur
22,11,2020-02-03,18.86,nasa_mur
22,11,2020-02-04,18.88,nasa_mur
22,11,2020-02-05,18.91,nasa_mur
22,11,2020-02-06,19.08,nasa_mur
22,11,2020-02-07,18.67,nasa_mur
22,11,2020-02-08,18.69,nasa_mur
22,11,2020-02-09,18.69,nasa_mur
22,11,2020-02-10,18.68,nasa_mur
22,11,2020-02-11,18.79,nasa_mur
22,11,2020-02-12,19.2,nasa_mur
22,11,2020-02-13,19.52,nasa_mur
22,11,2020-02-14,19.47,nasa_mur
22,11,2020-02-15,19.21,nasa_mur
22,11,2020-02-16,18.47,nasa_mur
22,11,2020-02-17,18.02,nasa_mur
22,11,2020-02-18,18.29,nasa_mur
22,11,2020-02-19,18.28,nasa_mur
22,11,2020-02-20,18.15,nasa_mur
22,11,2020-02-21,18.2,nasa_mur
22,11,2020-02-22,18.03,nasa_mur
22,11,2020-02-23,18.05,nasa_mur
22,11,2020-02-24,18.16,nasa_mur
22,11,2020-02-25,18.08,nasa_mur
22,11,2020-02-26,17.89,nasa_mur
22,11,2020-02-27,17.73,nasa_mur
22,11,2020-02-28,17.8,nasa_mur
22,11,2020-02-29,18.09,nasa_mur
22,11,2020-03-01,18.4,nasa_mur
22,11,2020-03-02,18.08,nasa_mur
22,11,2020-03-03,18.15,nasa_mur
22,11,2020-03-04,18.45,nasa_mur
22,11,2020-03-05,18.2,nasa_mur
22,11,2020-03-06,18.2,nasa_mur
22,11,2020-03-07,17.95,nasa_mur
22,11,2020-03-08,17.91,nasa_mur
22,11,2020-03-09,17.94,nasa_mur
22,11,2020-03-10,17.49,nasa_mur
22,11,2020-03-11,17.17,nasa_mur
22,11,2020-03-12,17.27,nasa_mur
22,11,2020-03-13,17.62,nasa_mur
22,11,2020-03-14,17.5,nasa_mur
22,11,2020-03-15,17.33,nasa_mur
22,11,2020-03-16,17.02,nasa_mur
22,11,2020-03-17,17.03,nasa_mur
22,11,2020-03-18,17.06,nasa_mur
22,11,2020-03-19,17.12,nasa_mur
22,11,2020-03-20,17.44,nasa_mur
22,11,2020-03-21,17.58,nasa_mur
22,11,2020-03-22,17.74,nasa_mur
22,11,2020-03-23,18.0,nasa_mur
22,11,2020-03-24,17.78,nasa_mur
22,11,2020-03-25,17.89,nasa_mur
22,11,2020-03-26,17.84,nasa_mur
22,11,2020-03-27,17.9,nasa_mur
22,11,2020-03-28,18.04,nasa_mur
22,11,2020-03-29,18.16,nasa_mur
22,11,2020-03-30,16.95,nasa_mur
22,11,2020-03-31,17.06,nasa_mur
22,11,2020-04-01,16.99,nasa_mur
22,11,2020-04-02,16.97,nasa_mur
22,11,2020-04-03,17.18,nasa_mur
22,11,2020-04-04,17.29,nasa_mur
22,11,2020-04-05,17.35,nasa_mur
22,11,2020-04-06,17.23,nasa_mur
22,11,2020-04-07,17.32,nasa_mur
22,11,2020-04-08,17.71,nasa_mur
22,11,2020-04-09,18.06,nasa_mur
22,11,2020-04-10,18.74,nasa_mur
22,11,2020-04-11,18.99,nasa_mur
22,11,2020-04-12,19.34,nasa_mur
22,11,2020-04-13,19.51,nasa_mur
22,11,2020-04-14,19.73,nasa_mur
22,11,2020-04-15,19.79,nasa_mur
22,11,2020-04-16,19.84,nasa_mur
22,11,2020-04-17,19.88,nasa_mur
22,11,2020-04-18,19.45,nasa_mur
22,11,2020-04-19,19.35,nasa_mur
22,11,2020-04-20,19.18,nasa_mur
22,11,2020-04-21,17.93,nasa_mur
22,11,2020-04-22,17.86,nasa_mur
22,11,2020-04-23,17.67,nasa_mur
22,11,2020-04-24,17.7,nasa_mur
22,11,2020-04-25,17.87,nasa_mur
22,11,2020-04-26,18.17,nasa_mur
22,11,2020-04-27,19.05,nasa_mur
22,11,2020-04-28,19.75,nasa_mur
22,11,2020-04-29,19.92,nasa_mur
22,11,2020-04-30,19.82,nasa_mur
22,11,2020-05-01,19.93,nasa_mur
22,11,2020-05-02,19.92,nasa_mur
22,11,2020-05-03,19.78,nasa_mur
22,11,2020-05-04,19.7,nasa_mur
22,11,2020-05-05,20.47,nasa_mur
22,11,2020-05-06,20.52,nasa_mur
22,11,2020-05-07,20.2,nasa_mur
22,11,2020-05-08,20.25,nasa_mur
22,11,2020-05-09,20.17,nasa_mur
22,11,2020-05-10,20.03,nasa_mur
22,11,2020-05-11,20.02,nasa_mur
22,11,2020-05-12,19.99,nasa_mur
22,11,2020-05-13,20.2,nasa_mur
22,11,2020-05-14,20.59,nasa_mur
22,11,2020-05-15,20.77,nasa_mur
22,11,2020-05-16,21.23,nasa_mur
22,11,2020-05-17,20.39,nasa_mur
22,11,2020-05-18,20.48,nasa_mur
22,11,2020-05-19,20.56,nasa_mur
22,11,2020-05-20,20.37,nasa_mur
22,11,2020-05-21,20.28,nasa_mur
22,11,2020-05-22,20.39,nasa_mur
22,11,2020-05-23,20.58,nasa_mur
22,11,2020-05-24,20.9,nasa_mur
22,11,2020-05-25,21.06,nasa_mur
22,11,2020-05-26,21.13,nasa_mur
22,11,2020-05-27,21.75,nasa_mur
22,11,2020-05-28,21.74,nasa_mur
22,11,2020-05-29,21.69,nasa_mur
22,11,2020-05-30,21.76,nasa_mur
22,11,2020-05-31,22.8,nasa_mur
22,11,2020-06-01,22.99,nasa_mur
22,11,2020-06-02,22.93,nasa_mur
22,11,2020-06-03,22.98,nasa_mur
22,11,2020-06-04,23.06,nasa_mur
22,11,2020-06-05,22.78,nasa_mur
22,11,2020-06-06,22.89,nasa_mur
22,11,2020-06-07,22.84,nasa_mur
22,11,2020-06-08,22.8,nasa_mur
22,11,2020-06-09,22.64,nasa_mur
22,11,2020-06-10,22.96,nasa_mur
22,11,2020-06-11,23.05,nasa_mur
22,11,2020-06-12,23.31,nasa_mur
22,11,2020-06-13,22.96,nasa_mur
22,11,2020-06-14,23.37,nasa_mur
22,11,2020-06-15,23.8,nasa_mur
22,11,2020-06-16,23.88,nasa_mur
22,11,2020-06-17,23.55,nasa_mur
22,11,2020-06-18,22.57,nasa_mur
22,11,2020-06-19,22.52,nasa_mur
22,11,2020-06-20,22.45,nasa_mur
22,11,2020-06-21,22.66,nasa_mur
22,11,2020-06-22,22.71,nasa_mur
22,11,2020-06-23,22.81,nasa_mur
22,11,2020-06-24,22.74,nasa_mur
22,11,2020-06-25,22.94,nasa_mur
22,11,2020-06-26,23.81,nasa_mur
22,11,2020-06-27,24.16,nasa_mur
22,11,2020-06-28,23.92,nasa_mur
22,11,2020-06-29,23.92,nasa_mur
22,11,2020-06-30,23.9,nasa_mur
22,11,2020-07-01,23.83,nasa_mur
22,11,2020-07-02,23.32,nasa_mur
22,11,2020-07-03,23.4,nasa_mur
22,11,2020-07-04,23.5,nasa_mur
22,11,2020-07-05,23.37,nasa_mur
22,11,2020-07-06,23.46,nasa_mur
22,11,2020-07-07,23.44,nasa_mur
22,11,2020-07-08,23.38,nasa_mur
22,11,2020-07-09,24.83,nasa_mur
22,11,2020-07-10,24.8,nasa_mur
22,11,2020-07-11,24.27,nasa_mur
22,11,2020-07-12,24.01,nasa_mur
22,11,2020-07-13,24.52,nasa_mur
22,11,2020-07-14,24.16,nasa_mur
22,11,2020-07-15,24.29,nasa_mur
22,11,2020-07-16,24.41,nasa_mur
22,11,2020-07-17,24.98,nasa_mur
22,11,2020-07-18,25.36,nasa_mur
22,11,2020-07-19,25.7,nasa_mur
22,11,2020-07-20,26.59,nasa_mur
22,11,2020-07-21,26.65,nasa_mur
22,11,2020-07-22,26.27,nasa_mur
22,11,2020-07-23,26.12,nasa_mur
22,11,2020-07-24,26.44,nasa_mur
22,11,2020-07-25,26.5,nasa_mur
22,11,2020-07-26,26.51,nasa_mur
22,11,2020-07-27,26.57,nasa_mur
22,11,2020-07-28,26.68,nasa_mur
22,11,2020-07-29,26.74,nasa_mur
22,11,2020-07-30,26.69,nasa_mur
22,11,2020-07-31,27.31,nasa_mur
22,11,2020-08-01,27.19,nasa_mur
22,11,2020-08-02,27.44,nasa_mur
22,11,2020-08-03,27.87,nasa_mur
22,11,2020-08-04,27.2,nasa_mur
22,11,2020-08-05,27.31,nasa_mur
22,11,2020-08-06,27.26,nasa_mur
22,11,2020-08-07,27.08,nasa_mur
22,11,2020-08-08,26.94,nasa_mur
22,11,2020-08-09,26.87,nasa_mur
22,11,2020-08-10,27.13,nasa_mur
22,11,2020-08-11,27.51,nasa_mur
22,11,2020-08-12,27.7,nasa_mur
22,11,2020-08-13,27.38,nasa_mur
22,11,2020-08-14,27.63,nasa_mur
22,11,2020-08-15,28.17,nasa_mur
22,11,2020-08-16,28.23,nasa_mur
22,11,2020-08-17,28.35,nasa_mur
22,11,2020-08-18,28.48,nasa_mur
22,11,2020-08-19,28.65,nasa_mur
22,11,2020-08-20,29.13,nasa_mur
22,11,2020-08-21,29.47,nasa_mur
22,11,2020-08-22,29.39,nasa_mur
22,11,2020-08-23,29.32,nasa_mur
22,11,2020-08-24,29.33,nasa_mur
22,11,2020-08-25,29.62,nasa_mur
22,11,2020-08-26,29.69,nasa_mur
22,11,2020-08-27,29.66,nasa_mur
22,11,2020-08-28,29.63,nasa_mur
22,11,2020-08-29,29.61,nasa_mur
22,11,2020-08-30,29.81,nasa_mur
22,11,2020-08-31,30.04,nasa_mur
22,11,2020-09-01,29.68,nasa_mur
22,11,2020-09-02,29.23,nasa_mur
22,11,2020-09-03,28.9,nasa_mur
22,11,2020-09-04,28.74,nasa_mur
22,11,2020-09-05,28.84,nasa_mur
22,11,2020-09-06,28.51,nasa_mur
22,11,2020-09-07,28.34,nasa_mur
22,11,2020-09-08,28.27,nasa_mur
22,11,2020-09-09,28.2,nasa_mur
22,11,2020-09-10,28.09,nasa_mur
22,11,2020-09-11,27.02,nasa_mur
22,11,2020-09-12,27.0,nasa_mur
22,11,2020-09-13,27.03,nasa_mur
22,11,2020-09-14,27.13,nasa_mur
22,11,2020-09-15,27.04,nasa_mur
22,11,2020-09-16,26.08,nasa_mur
22,11,2020-09-17,25.88,nasa_mur
22,11,2020-09-18,25.81,nasa_mur
22,11,2020-09-19,25.5,nasa_mur
22,11,2020-09-20,25.54,nasa_mur
22,11,2020-09-21,25.75,nasa_mur
22,11,2020-09-22,25.89,nasa_mur
22,11,2020-09-23,25.91,nasa_mur
22,11,2020-09-24,26.01,nasa_mur
22,11,2020-09-25,25.58,nasa_mur
22,11,2020-09-26,25.11,nasa_mur
22,11,2020-09-27,24.96,nasa_mur
22,11,2020-09-28,24.91,nasa_mur
22,11,2020-09-29,25.35,nasa_mur
22,11,2020-09-30,25.48,nasa_mur
22,11,2020-10-01,25.33,nasa_mur
22,11,2020-10-02,25.71,nasa_mur
22,11,2020-10-03,26.41,nasa_mur
22,11,2020-10-04,26.29,nasa_mur
22,11,2020-10-05,26.06,nasa_mur
22,11,2020-10-06,26.08,nasa_mur
22,11,2020-10-07,26.25,nasa_mur
22,11,2020-10-08,25.92,nasa_mur
22,11,2020-10-09,25.85,nasa_mur
22,11,2020-10-10,25.9,nasa_mur
22,11,2020-10-11,25.88,nasa_mur
22,11,2020-10-12,25.76,nasa_mur
22,11,2020-10-13,25.7,nasa_mur
22,11,2020-10-14,25.62,nasa_mur
22,11,2020-10-15,25.53,nasa_mur
22,11,2020-10-16,25.57,nasa_mur
22,11,2020-10-17,25.6,nasa_mur
22,11,2020-10-18,25.29,nasa_mur
22,11,2020-10-19,25.62,nasa_mur
22,11,2020-10-20,25.54,nasa_mur
22,11,2020-10-21,25.35,nasa_mur
22,11,2020-10-22,25.26,nasa_mur
22,11,2020-10-23,25.12,nasa_mur
22,11,2020-10-24,25.02,nasa_mur
22,11,2020-10-25,24.95,nasa_mur
22,11,2020-10-26,24.62,nasa_mur
22,11,2020-10-27,23.68,nasa_mur
22,11,2020-10-28,23.87,nasa_mur
22,11,2020-10-29,24.11,nasa_mur
22,11,2020-10-30,24.32,nasa_mur
22,11,2020-10-31,24.21,nasa_mur
22,11,2020-11-01,24.16,nasa_mur
22,11,2020-11-02,24.22,nasa_mur
22,11,2020-11-03,24.22,nasa_mur
22,11,2020-11-04,24.13,nasa_mur
22,11,2020-11-05,24.16,nasa_mur
22,11,2020-11-06,24.24,nasa_mur
22,11,2020-11-07,23.31,nasa_mur
22,11,2020-11-08,23.3,nasa_mur
22,11,2020-11-09,23.63,nasa_mur
22,11,2020-11-10,23.17,nasa_mur
22,11,2020-11-11,22.66,nasa_mur
22,11,2020-11-12,22.66,nasa_mur
22,11,2020-11-13,22.7,nasa_mur
22,11,2020-11-14,22.72,nasa_mur
22,11,2020-11-15,22.59,nasa_mur
22,11,2020-11-16,22.47,nasa_mur
22,11,2020-11-17,22.6,nasa_mur
22,11,2020-11-18,22.95,nasa_mur
22,11,2020-11-19,23.18,nasa_mur
22,11,2020-11-20,23.08,nasa_mur
22,11,2020-11-21,22.9,nasa_mur
22,11,2020-11-22,22.54,nasa_mur
22,11,2020-11-23,22.43,nasa_mur
22,11,2020-11-24,22.34,nasa_mur
22,11,2020-11-25,22.17,nasa_mur
22,11,2020-11-26,22.3,nasa_mur
22,11,2020-11-27,22.28,nasa_mur
22,11,2020-11-28,22.36,nasa_mur
22,11,2020-11-29,22.44,nasa_mur
22,11,2020-11-30,22.43,nasa_mur
22,11,2020-12-01,22.65,nasa_mur
22,11,2020-12-02,22.66,nasa_mur
22,11,2020-12-03,22.59,nasa_mur
22,11,2020-12-04,22.42,nasa_mur
22,11,2020-12-05,22.32,nasa_mur
22,11,2020-12-06,22.2,nasa_mur
22,11,2020-12-07,22.25,nasa_mur
22,11,2020-12-08,21.79,nasa_mur
22,11,2020-12-09,21.59,nasa_mur
22,11,2020-12-10,21.64,nasa_mur
22,11,2020-12-11,21.44,nasa_mur
22,11,2020-12-12,21.48,nasa_mur
22,11,2020-12-13,21.46,nasa_mur
22,11,2020-12-14,21.07,nasa_mur
22,11,2020-12-15,20.32,nasa_mur
22,11,2020-12-16,19.9,nasa_mur
22,11,2020-12-17,19.75,nasa_mur
22,11,2020-12-18,19.68,nasa_mur
22,11,2020-12-19,19.79,nasa_mur
22,11,2020-12-20,19.87,nasa_mur
22,11,2020-12-21,19.36,nasa_mur
22,11,2020-12-22,19.29,nasa_mur
22,11,2020-12-23,19.35,nasa_mur
22,11,2020-12-24,19.51,nasa_mur
22,11,2020-12-25,19.37,nasa_mur
22,11,2020-12-26,19.74,nasa_mur
22,11,2020-12-27,19.99,nasa_mur
22,11,2020-12-28,20.13,nasa_mur
22,11,2020-12-29,20.01,nasa_mur
22,11,2020-12-30,20.06,nasa_mur
22,11,2020-12-31,20.0,nasa_mur
22,11,2021-01-01,18.93,nasa_mur
22,11,2021-01-02,18.23,nasa_mur
22,11,2021-01-03,18.17,nasa_mur
22,11,2021-01-04,18.16,nasa_mur
22,11,2021-01-05,18.38,nasa_mur
22,11,2021-01-06,18.3,nasa_mur
22,11,2021-01-07,18.39,nasa_mur
22,11,2021-01-08,18.38,nasa_mur
22,11,2021-01-09,18.48,nasa_mur
22,11,2021-01-10,18.63,nasa_mur
22,11,2021-01-11,18.14,nasa_mur
22,11,2021-01-12,18.03,nasa_mur
22,11,2021-01-13,17.86,nasa_mur
22,11,2021-01-14,17.8,nasa_mur
22,11,2021-01-15,17.85,nasa_mur
22,11,2021-01-16,18.48,nasa_mur
22,11,2021-01-17,18.94,nasa_mur
22,11,2021-01-18,18.58,nasa_mur
22,11,2021-01-19,18.24,nasa_mur
22,11,2021-01-20,18.41,nasa_mur
22,11,2021-01-21,18.89,nasa_mur
22,11,2021-01-22,18.7,nasa_mur
22,11,2021-01-23,18.63,nasa_mur
22,11,2021-01-24,18.71,nasa_mur
22,11,2021-01-25,18.76,nasa_mur
22,11,2021-01-26,18.79,nasa_mur
22,11,2021-01-27,18.82,nasa_mur
22,11,2021-01-28,18.95,nasa_mur
22,11,2021-01-29,18.96,nasa_mur
22,11,2021-01-30,18.79,nasa_mur
22,11,2021-01-31,17.79,nasa_mur
22,11,2021-02-01,18.1,nasa_mur
22,11,2021-02-02,18.03,nasa_mur
22,11,2021-02-03,18.43,nasa_mur
22,11,2021-02-04,18.49,nasa_mur
22,11,2021-02-05,18.53,nasa_mur
22,11,2021-02-06,18.51,nasa_mur
22,11,2021-02-07,18.35,nasa_mur
22,11,2021-02-08,17.57,nasa_mur
22,11,2021-02-09,17.51,nasa_mur
22,11,2021-02-10,17.85,nasa_mur
22,11,2021-02-11,17.57,nasa_mur
22,11,2021-02-12,17.53,nasa_mur
22,11,2021-02-13,18.34,nasa_mur
22,11,2021-02-14,17.91,nasa_mur
22,11,2021-02-15,17.62,nasa_mur
22,11,2021-02-16,17.55,nasa_mur
22,11,2021-02-17,18.09,nasa_mur
22,11,2021-02-18,17.44,nasa_mur
22,11,2021-02-19,17.33,nasa_mur
22,11,2021-02-22,18.33,nasa_mur
22,11,2021-02-23,18.24,nasa_mur
22,11,2021-02-24,18.24,nasa_mur
22,11,2021-02-25,18.48,nasa_mur
22,11,2021-02-26,18.46,nasa_mur
22,11,2021-02-27,18.46,nasa_mur
22,11,2021-02-28,18.2,nasa_mur
22,11,2021-03-01,18.33,nasa_mur
22,11,2021-03-02,18.38,nasa_mur
22,11,2021-03-03,18.37,nasa_mur
22,11,2021-03-04,18.42,nasa_mur
22,11,2021-03-05,18.41,nasa_mur
22,11,2021-03-06,17.69,nasa_mur
22,11,2021-03-07,17.85,nasa_mur
22,11,2021-03-08,17.75,nasa_mur
22,11,2021-03-09,17.68,nasa_mur
22,11,2021-03-10,17.6,nasa_mur
22,11,2021-03-11,17.59,nasa_mur
22,11,2021-03-12,17.72,nasa_mur
22,11,2021-03-13,17.44,nasa_mur
22,11,2021-03-14,17.31,nasa_mur
22,11,2021-03-15,17.35,nasa_mur
22,11,2021-03-16,17.43,nasa_mur
22,11,2021-03-17,18.17,nasa_mur
22,11,2021-03-18,18.39,nasa_mur
22,11,2021-03-19,18.34,nasa_mur
22,11,2021-03-20,18.18,nasa_mur
22,11,2021-03-21,17.77,nasa_mur
22,11,2021-03-22,17.4,nasa_mur
22,11,2021-03-23,17.52,nasa_mur
22,11,2021-03-24,17.85,nasa_mur
22,11,2021-03-25,17.88,nasa_mur
22,11,2021-03-26,17.7,nasa_mur
22,11,2021-03-27,17.8,nasa_mur
22,11,2021-03-28,17.83,nasa_mur
22,11,2021-03-29,17.91,nasa_mur
22,11,2021-03-30,17.97,nasa_mur
22,11,2021-03-31,18.23,nasa_mur
22,11,2021-04-01,18.06,nasa_mur
22,11,2021-04-02,18.42,nasa_mur
22,11,2021-04-03,18.69,nasa_mur
22,11,2021-04-04,18.59,nasa_mur
22,11,2021-04-05,18.74,nasa_mur
22,11,2021-04-06,18.66,nasa_mur
22,11,2021-04-07,18.58,nasa_mur
22,11,2021-04-08,18.58,nasa_mur
22,11,2021-04-09,18.6,nasa_mur
22,11,2021-04-10,18.47,nasa_mur
22,11,2021-04-11,18.45,nasa_mur
22,11,2021-04-12,18.58,nasa_mur
22,11,2021-04-13,19.06,nasa_mur
22,11,2021-04-14,19.06,nasa_mur
22,11,2021-04-15,18.6,nasa_mur
22,11,2021-04-16,18.46,nasa_mur
22,11,2021-04-17,18.34,nasa_mur
22,11,2021-04-18,18.34,nasa_mur
22,11,2021-04-19,18.59,nasa_mur
22,11,2021-04-20,18.81,nasa_mur
22,11,2021-04-21,18.95,nasa_mur
22,11,2021-04-22,19.07,nasa_mur
22,11,2021-04-23,19.03,nasa_mur
22,11,2021-04-24,19.88,nasa_mur
22,11,2021-04-25,19.78,nasa_mur
22,11,2021-04-26,19.84,nasa_mur
22,11,2021-04-27,19.95,nasa_mur
22,11,2021-04-28,19.21,nasa_mur
22,11,2021-04-29,19.02,nasa_mur
22,11,2021-04-30,18.95,nasa_mur
22,11,2021-05-01,18.81,nasa_mur
22,11,2021-05-02,18.58,nasa_mur
22,11,2021-05-03,18.84,nasa_mur
22,11,2021-05-04,18.4,nasa_mur
22,11,2021-05-05,18.7,nasa_mur
22,11,2021-05-06,18.85,nasa_mur
22,11,2021-05-07,19.0,nasa_mur
22,11,2021-05-08,18.91,nasa_mur
22,11,2021-05-09,18.77,nasa_mur
22,11,2021-05-10,18.89,nasa_mur
22,11,2021-05-11,19.25,nasa_mur
22,11,2021-05-12,22.18,nasa_mur
22,11,2021-05-13,22.34,nasa_mur
22,11,2021-05-14,22.01,nasa_mur
22,11,2021-05-15,21.62,nasa_mur
22,11,2021-05-16,21.49,nasa_mur
22,11,2021-05-17,21.69,nasa_mur
22,11,2021-05-18,21.88,nasa_mur
22,11,2021-05-19,23.67,nasa_mur
22,11,2021-05-20,23.36,nasa_mur
22,11,2021-05-21,21.32,nasa_mur
22,11,2021-05-22,21.53,nasa_mur
22,11,2021-05-23,21.76,nasa_mur
22,11,2021-05-24,21.91,nasa_mur
22,11,2021-05-25,22.03,nasa_mur
22,11,2021-05-26,22.17,nasa_mur
22,11,2021-05-27,22.25,nasa_mur
22,11,2021-05-28,21.76,nasa_mur
22,11,2021-05-29,21.51,nasa_mur
22,11,2021-05-30,21.48,nasa_mur
22,11,2021-05-31,21.52,nasa_mur
22,11,2021-06-01,21.47,nasa_mur
22,11,2021-06-02,22.03,nasa_mur
22,11,2021-06-03,22.88,nasa_mur
22,11,2021-06-04,23.12,nasa_mur
22,11,2021-06-05,21.84,nasa_mur
22,11,2021-06-06,22.05,nasa_mur
22,11,2021-06-07,22.11,nasa_mur
22,11,2021-06-08,22.03,nasa_mur
22,11,2021-06-09,23.07,nasa_mur
22,11,2021-06-10,23.25,nasa_mur
22,11,2021-06-11,23.59,nasa_mur
22,11,2021-06-12,23.46,nasa_mur
22,11,2021-06-13,23.65,nasa_mur
22,11,2021-06-14,24.05,nasa_mur
22,11,2021-06-15,24.56,nasa_mur
22,11,2021-06-16,24.9,nasa_mur
22,11,2021-06-17,25.0,nasa_mur
22,11,2021-06-18,24.76,nasa_mur
22,11,2021-06-19,24.83,nasa_mur
22,11,2021-06-20,24.78,nasa_mur
22,11,2021-06-21,24.84,nasa_mur
22,11,2021-06-22,24.29,nasa_mur
22,11,2021-06-23,23.88,nasa_mur
22,11,2021-06-24,24.59,nasa_mur
