中ブロック,サイトNo,サイト名,spotNo,地名,調査日,調査者,観察手段,観察時間,被度,白化率_全体,白化率_ミドリイシ,死滅率_全体,死滅率_ミドリイシ,生育型,年度,site_code,dhw_satellite
石西礁湖北部,13.0,小浜島周辺,75,ヨナラ水道中央部②,2020-11-07,木村,skin,15,50.0,40.0,30.833333333333332,24.0,12.5,15.5,2020,sekisei,0.5442857142857151
石西礁湖北部,13.0,小浜島周辺,110,小浜島東沖離礁②,2020-11-15,木村,skin,15,10.0,10.0,,22.0,12.5,19.5,2020,sekisei,0.0
石西礁湖北部,13.0,小浜島周辺,112,タキドングチ海中公園地区,2020-11-13,木村,skin,15,30.0,20.0,22.5,40.0,12.5,30,2020,sekisei,0.0971428571428576
石西礁湖北部,13.0,小浜島周辺,116,鵜離島前離礁,2020-10-28,木村,skin,15,40.0,40.0,29.166666666666668,29.0,10.0,28,2020,sekisei,0.6571428571428584
石西礁湖東部,14.0,カタグァー周辺,46,シモビシ海中公園地区,2020-11-01,木村,skin,15,,2.5,,62.5,10.0,55,2020,sekisei,0.6571428571428584
石西礁湖東部,14.0,カタグァー周辺,47,竹富島南西岸礁縁,2020-11-13,木村,skin,15,,2.5,6.666666666666667,67.5,10.0,37.5,2020,sekisei,0.0971428571428576
石西礁湖東部,14.0,カタグァー周辺,54,竹富島東沖離礁,2020-11-18,木村,skin,15,10.0,10.0,8.0,40.0,5.0,20,2020,sekisei,0.0
石西礁湖東部,14.0,カタグァー周辺,76,アーサーピー外縁,2020-11-18,木村,skin,15,10.0,10.0,9.0,27.5,7.5,27.5,2020,sekisei,0.0
石西礁湖東部,14.0,カタグァー周辺,77,ウマノハピー礁内①,2020-11-16,木村,skin,15,,10.0,,72.5,12.5,67,2020,sekisei,0.0
石西礁湖東部,14.0,カタグァー周辺,78,ウマノハピー礁内②,2020-11-12,木村,skin,15,,2.5,,70.0,10.0,72.5,2020,sekisei,0.178571428571429
石西礁湖東部,14.0,カタグァー周辺,79,ウマノハピー礁内③,2020-10-30,木村,skin,15,,2.5,,75.0,40.0,77.5,2020,sekisei,0.6571428571428584
石西礁湖東部,14.0,カタグァー周辺,80,ウマノハピー内縁①,2020-11-12,木村,skin,15,10.0,10.0,8.5,74.0,12.5,65,2020,sekisei,0.178571428571429
石西礁湖東部,14.0,カタグァー周辺,81,ウマノハピー内縁②,2020-11-12,木村,skin,15,,2.5,,42.5,10.0,50,2020,sekisei,0.178571428571429
石西礁湖東部,14.0,カタグァー周辺,82,ウマノハピー内縁③,2020-11-12,木村,skin,15,20.0,10.0,,40.0,15.0,32,2020,sekisei,0.178571428571429
石西礁湖東部,14.0,カタグァー周辺,83,ウマノハピー内縁④,2020-11-12,木村,skin,15,,2.5,,64.5,12.5,60,2020,sekisei,0.178571428571429
石西礁湖東部,14.0,カタグァー周辺,84,ウマノハピー外縁①,2020-10-30,木村,skin,15,20.0,20.0,9.166666666666666,70.0,32.5,69.5,2020,sekisei,0.6571428571428584
石西礁湖東部,14.0,カタグァー周辺,87,アーサーピー内縁①,2020-11-18,木村,skin,15,10.0,20.0,21.666666666666668,39.0,15.0,30,2020,sekisei,0.0
石西礁湖東部,14.0,カタグァー周辺,88,アーサーピー内縁②,2020-11-16,木村,skin,15,10.0,10.0,10.0,22.0,10.0,17,2020,sekisei,0.0
石西礁湖東部,14.0,カタグァー周辺,89,アーサーピー内縁③,2020-11-21,木村,skin,15,,2.5,,81.5,30.0,88,2020,sekisei,0.0
石西礁湖東部,14.0,カタグァー周辺,90,アーサーピー内縁④,2020-11-21,木村,skin,15,,2.5,,52.5,20.0,30,2020,sekisei,0.0
石西礁湖東部,14.0,カタグァー周辺,93,ウマノハピー外縁②,2020-10-30,木村,skin,15,,2.5,,70.0,40.0,70,2020,sekisei,0.6571428571428584
石西礁湖東部,14.0,カタグァー周辺,109,竹富島南沖離礁①,2020-11-20,木村,skin,15,20.0,2.5,,66.0,22.5,62.5,2020,sekisei,0.0
石西礁湖東部,14.0,カタグァー周辺,114,竹富島南沖離礁②,2020-11-20,木村,skin,15,10.0,10.0,5.166666666666667,69.5,22.5,69.5,2020,sekisei,0.0
石西礁湖東部,14.0,カタグァー周辺,115,ウマノハピー礁内④,2020-11-12,木村,skin,15,10.0,10.0,5.833333333333333,76.0,25.0,73,2020,sekisei,0.178571428571429
石西礁湖中央部,15.0,シモビシ～仲間崎沖,4,黒島北沖離礁①,2020-11-02,木村,skin,15,,2.5,,90.0,10.0,95,2020,sekisei,0.6571428571428584
石西礁湖中央部,15.0,シモビシ～仲間崎沖,5,黒島北沖離礁②,2020-11-02,木村,skin,15,,2.5,,85.0,7.5,82.5,2020,sekisei,0.6571428571428584
石西礁湖中央部,15.0,シモビシ～仲間崎沖,19,黒島北沖離礁③,2020-11-02,木村,skin,15,10.0,10.0,6.666666666666667,72.5,10.0,72.5,2020,sekisei,0.6571428571428584
石西礁湖中央部,15.0,シモビシ～仲間崎沖,20,黒島北沖離礁④,2020-11-02,木村,skin,15,20.0,10.0,10.833333333333334,76.5,7.5,66.5,2020,sekisei,0.6571428571428584
石西礁湖中央部,15.0,シモビシ～仲間崎沖,22,黒島ー小浜島間離礁①,2020-11-08,木村,skin,15,10.0,10.0,10.833333333333334,63.5,17.5,43,2020,sekisei,0.471428571428572
石西礁湖中央部,15.0,シモビシ～仲間崎沖,23,小浜島南東岸礁縁,2020-11-05,木村,skin,15,,2.5,,20.0,7.5,27.5,2020,sekisei,0.6128571428571438
石西礁湖中央部,15.0,シモビシ～仲間崎沖,24,小浜島南東沖礁縁①,2020-11-05,木村,skin,15,20.0,10.0,12.5,55.0,10.0,50,2020,sekisei,0.6128571428571438
石西礁湖中央部,15.0,シモビシ～仲間崎沖,25,小浜島南東沖礁縁②,2020-11-05,木村,skin,15,10.0,10.0,6.666666666666667,30.0,17.5,30,2020,sekisei,0.6128571428571438
石西礁湖中央部,15.0,シモビシ～仲間崎沖,37,黒島ー西表島間離礁①,2020-11-06,木村,skin,15,40.0,40.0,42.5,30.0,17.5,23.5,2020,sekisei,0.5942857142857153
石西礁湖中央部,15.0,シモビシ～仲間崎沖,38,黒島ー西表島間離礁②,2020-11-02,木村,skin,15,10.0,10.0,9.166666666666666,65.0,12.5,60.5,2020,sekisei,0.6571428571428584
石西礁湖中央部,15.0,シモビシ～仲間崎沖,39,黒島ー小浜島間離礁②,2020-11-08,木村,skin,15,20.0,20.0,21.666666666666668,69.5,15.0,27.5,2020,sekisei,0.471428571428572
石西礁湖中央部,15.0,シモビシ～仲間崎沖,40,小浜島南東沖離礁①,2020-11-05,木村,skin,15,20.0,20.0,19.166666666666668,44.5,12.5,47,2020,sekisei,0.6128571428571438
石西礁湖中央部,15.0,シモビシ～仲間崎沖,41,小浜島南東沖離礁②,2020-11-05,木村,skin,15,20.0,20.0,17.5,45.0,10.0,49,2020,sekisei,0.6128571428571438
石西礁湖中央部,15.0,シモビシ～仲間崎沖,58,西表島東沖離礁①,2020-10-31,木村,skin,15,50.0,40.0,29.166666666666668,70.0,15.0,74.5,2020,sekisei,0.6571428571428584
石西礁湖中央部,15.0,シモビシ～仲間崎沖,59,西表島東沖離礁②,2020-10-31,木村,skin,15,60.0,70.0,66.66666666666667,70.0,10.0,70,2020,sekisei,0.6571428571428584
石西礁湖中央部,15.0,シモビシ～仲間崎沖,60,西表島東沖離礁③,2020-10-31,木村,skin,15,70.0,70.0,63.333333333333336,76.5,10.0,79,2020,sekisei,0.6571428571428584
石西礁湖中央部,15.0,シモビシ～仲間崎沖,61,西表島東岸礁池内,2020-10-31,木村,skin,15,10.0,10.0,10.833333333333334,75.0,15.0,0,2020,sekisei,0.6571428571428584
石西礁湖中央部,15.0,シモビシ～仲間崎沖,66,小浜島南礁縁,2020-11-08,木村,skin,15,30.0,20.0,14.166666666666666,35.0,12.5,34.5,2020,sekisei,0.471428571428572
石西礁湖中央部,15.0,シモビシ～仲間崎沖,104,新城島ー西表島間離礁②,2020-10-31,木村,skin,15,10.0,10.0,8.666666666666666,50.5,10.0,34.5,2020,sekisei,0.6571428571428584
石西礁湖中央部,15.0,シモビシ～仲間崎沖,106,黒島北西沖離礁,2020-11-02,木村,skin,15,20.0,20.0,12.5,72.0,12.5,67,2020,sekisei,0.6571428571428584
石西礁湖中央部,15.0,シモビシ～仲間崎沖,107,小浜島南沖離礁,2020-11-08,木村,skin,15,60.0,50.0,40.0,30.0,12.5,27,2020,sekisei,0.471428571428572
石西礁湖中央部,15.0,シモビシ～仲間崎沖,108,ヨナラ水道南沖離礁,2020-11-08,木村,skin,15,50.0,60.0,36.666666666666664,36.0,7.5,38.5,2020,sekisei,0.471428571428572
石西礁湖中央部,15.0,シモビシ～仲間崎沖,111,小浜島南東沖離礁③,2020-11-05,木村,skin,15,30.0,20.0,12.5,34.5,17.5,34,2020,sekisei,0.6128571428571438
石西礁湖中央部,15.0,シモビシ～仲間崎沖,113,西表島仲間崎沖離礁,2020-10-31,木村,skin,15,20.0,30.0,30.0,85.5,20.0,82.5,2020,sekisei,0.6571428571428584
石西礁湖南部,16.0,黒島～新城島,1,ウラビシ南礁縁,2020-10-26,木村,skin,15,,2.5,,71.5,25.0,76.5,2020,sekisei,0.6571428571428584
石西礁湖南部,16.0,黒島～新城島,2,ウラビシ東礁縁,2020-10-30,木村,skin,15,30.0,20.0,13.333333333333334,75.0,17.5,74.5,2020,sekisei,0.6571428571428584
石西礁湖南部,16.0,黒島～新城島,3,ウラビシ北東礁縁,2020-10-30,木村,skin,15,10.0,10.0,9.166666666666666,82.0,20.0,81.5,2020,sekisei,0.6571428571428584
石西礁湖南部,16.0,黒島～新城島,6,黒島北西岸礁縁,2020-11-01,木村,skin,15,,10.0,,73.5,12.5,53.5,2020,sekisei,0.6571428571428584
石西礁湖南部,16.0,黒島～新城島,7,黒島西岸礁池内,2020-11-17,木村,skin,15,30.0,40.0,40.833333333333336,69.5,12.5,67,2020,sekisei,0.0
石西礁湖南部,16.0,黒島～新城島,8,黒島南西岸礁池内①,2020-11-17,木村,skin,15,20.0,10.0,5.5,54.0,10.0,51,2020,sekisei,0.0
石西礁湖南部,16.0,黒島～新城島,9,黒島南岸礁池内,2020-11-17,木村,skin,15,60.0,40.0,25.0,28.5,7.5,30,2020,sekisei,0.0
石西礁湖南部,16.0,黒島～新城島,10,黒島南東岸礁池内①,2020-11-17,木村,skin,15,40.0,30.0,37.5,23.5,15.0,28,2020,sekisei,0.0
石西礁湖南部,16.0,黒島～新城島,11,黒島北東岸礁池内,2020-11-01,木村,skin,15,,2.5,,68.0,10.0,72,2020,sekisei,0.6571428571428584
石西礁湖南部,16.0,黒島～新城島,12,新城島上地北岸離礁,2020-10-27,木村,skin,15,20.0,20.0,24.166666666666668,78.0,20.0,76,2020,sekisei,0.6571428571428584
石西礁湖南部,16.0,黒島～新城島,13,マイビシ海中公園地区,2020-10-27,木村,skin,15,20.0,10.0,12.5,76.0,7.5,80,2020,sekisei,0.6571428571428584
石西礁湖南部,16.0,黒島～新城島,14,新城島上地西岸,2020-10-27,木村,skin,15,,2.5,,79.0,20.0,64.5,2020,sekisei,0.6571428571428584
石西礁湖南部,16.0,黒島～新城島,15,新城島間水路部,2020-10-27,木村,skin,15,20.0,10.0,14.166666666666666,87.5,20.0,85.5,2020,sekisei,0.6571428571428584
石西礁湖南部,16.0,黒島～新城島,16,新城島下地西岸礁池内①,2020-11-01,木村,skin,15,,2.5,6.666666666666667,66.0,17.5,58.5,2020,sekisei,0.6571428571428584
石西礁湖南部,16.0,黒島～新城島,17,新城島下地西岸礁池内②,2020-11-01,木村,skin,15,10.0,10.0,6.833333333333333,76.0,17.5,58.5,2020,sekisei,0.6571428571428584
石西礁湖南部,16.0,黒島～新城島,45,ウラビシ北離礁,2020-10-30,木村,skin,15,10.0,10.0,7.5,81.5,25.0,74,2020,sekisei,0.6571428571428584
石西礁湖南部,16.0,黒島～新城島,69,黒島南東岸礁池内②,2020-11-17,木村,skin,15,30.0,20.0,17.5,22.5,10.0,22.5,2020,sekisei,0.0
石西礁湖南部,16.0,黒島～新城島,70,黒島南西岸礁池内②,2020-11-17,木村,skin,15,20.0,10.0,6.666666666666667,40.5,15.0,35.5,2020,sekisei,0.0
石西礁湖南部,16.0,黒島～新城島,85,新城島水路部礁池内,2020-11-01,木村,skin,15,50.0,40.0,36.666666666666664,67.5,25.0,59.5,2020,sekisei,0.6571428571428584
石西礁湖南部,16.0,黒島～新城島,94,黒島南西岸礁外縁,2020-10-26,木村,skin,15,20.0,20.0,16.666666666666668,81.0,32.5,84.5,2020,sekisei,0.6571428571428584
石西礁湖南部,16.0,黒島～新城島,95,黒島南岸礁外縁,2020-10-26,木村,skin,15,50.0,30.0,30.0,74.5,22.5,79,2020,sekisei,0.6571428571428584
石西礁湖南部,16.0,黒島～新城島,96,キャングチ海中公園地区,2020-10-26,木村,skin,15,10.0,10.0,7.666666666666667,74.0,25.0,77.5,2020,sekisei,0.6571428571428584
石西礁湖南部,16.0,黒島～新城島,97,黒島東岸礁外縁,2020-10-26,木村,skin,15,,2.5,,72.0,20.0,70.5,2020,sekisei,0.6571428571428584
石西礁湖南部,16.0,黒島～新城島,98,新城島上地東岸礁外縁,2020-10-26,木村,skin,15,20.0,20.0,16.666666666666668,76.5,22.5,79.5,2020,sekisei,0.6571428571428584
石西礁湖南部,16.0,黒島～新城島,99,新城島下地南東岸礁外縁,2020-10-26,木村,skin,15,20.0,30.0,23.333333333333332,85.0,22.5,85,2020,sekisei,0.6571428571428584
石西礁湖南部,16.0,黒島～新城島,100,新城島下地西岸礁外縁,2020-10-26,木村,skin,15,10.0,10.0,8.333333333333334,78.0,20.0,78,2020,sekisei,0.6571428571428584
石西礁湖南部,16.0,黒島～新城島,101,新城島北西沖離礁,2020-10-27,木村,skin,15,10.0,10.0,5.0,84.5,12.5,78,2020,sekisei,0.6571428571428584
石西礁湖南部,16.0,黒島～新城島,102,新城島ー西表島間離礁①,2020-10-27,木村,skin,15,10.0,10.0,9.166666666666666,83.5,10.0,88,2020,sekisei,0.6571428571428584
石西礁湖南部,16.0,黒島～新城島,103,南風見崎沖離礁外縁東,2020-10-25,木村,skin,15,20.0,10.0,8.0,78.5,30.0,81,2020,sekisei,0.6571428571428584
石西礁湖南部,16.0,黒島～新城島,105,黒島ー新城島間大型離礁,2020-10-26,木村,skin,15,20.0,20.0,14.166666666666666,78.0,15.0,78,2020,sekisei,0.6571428571428584
小笠原諸島,18.0,父島周辺,1,兄島・滝之浦,2020-11-12,佐々木哲朗,scuba,15,50.0,50.0,40.0,,,0,2020,ogasawara,2.7514285714285727
小笠原諸島,18.0,父島周辺,2,兄島・キャベツビーチ,2020-11-11,佐々木哲朗,skin,15,70.0,60.0,60.0,,,<1,2020,ogasawara,2.9900000000000015
小笠原諸島,18.0,父島周辺,3,兄島・水玉湾西側,2020-11-12,佐々木哲朗,skin,15,60.0,60.0,70.0,,,0,2020,ogasawara,2.7514285714285727
小笠原諸島,18.0,父島周辺,4,父島・宮之浜,2020-11-12,佐々木哲朗,skin,15,60.0,50.0,50.0,10.0,,<5,2020,ogasawara,2.7514285714285727
小笠原諸島,18.0,父島周辺,5,父島・釣浜,2020-11-11,佐々木哲朗,skin,15,60.0,40.0,50.0,10.0,,10,2020,ogasawara,2.9900000000000015
小笠原諸島,18.0,父島周辺,6,父島・初寝浦,2020-12-23,佐々木哲朗,skin,15,30.0,30.0,30.0,,,10,2020,ogasawara,0.0
小笠原諸島,18.0,父島周辺,7,父島・巽東海岸,2020-12-23,佐々木哲朗,skin,15,30.0,20.0,30.0,,,0,2020,ogasawara,0.0
小笠原諸島,18.0,父島周辺,8,父島・巽中海岸,2020-12-23,佐々木哲朗,skin,15,50.0,60.0,50.0,,,<5,2020,ogasawara,0.0
小笠原諸島,18.0,父島周辺,9,父島（属）・南島サンゴ池,2020-11-11,佐々木哲朗,skin,15,40.0,30.0,40.0,20.0,,30,2020,ogasawara,2.9900000000000015
小笠原諸島,18.0,父島周辺,10,父島・コペペ海岸,2020-11-11,佐々木哲朗,skin,15,30.0,20.0,20.0,30.0,,60,2020,ogasawara,2.9900000000000015
小笠原諸島,18.0,父島周辺,11,父島・野羊山内側,2020-11-11,佐々木哲朗,skin,15,20.0,20.0,30.0,20.0,,90,2020,ogasawara,2.9900000000000015
小笠原諸島,18.0,父島周辺,12,父島・二見湾奥,2020-11-12,佐々木哲朗,skin,15,60.0,80.0,80.0,70.0,10.0,70,2020,ogasawara,2.7514285714285727
紀伊半島（黒潮影響域）,21.0,串本周辺,1,通夜島,2020-12-02,"平林・
佐久間",scuba,30,,2.5,,,0.0,<5,2020,kushimoto,0.0
紀伊半島（黒潮影響域）,21.0,串本周辺,2,住崎,2021-01-15,平林,skin,15,50.0,40.0,36.5,0.0,,0,2020,kushimoto,0.0
紀伊半島（黒潮影響域）,21.0,串本周辺,3,ｸﾞﾗｽﾜｰﾙﾄﾞ①,2021-01-17,平林,scuba,30,20.0,20.0,26.0,10.0,0.0,0,2020,kushimoto,0.0
紀伊半島（黒潮影響域）,21.0,串本周辺,4,ｸﾞﾗｽﾜｰﾙﾄﾞ②,2020-12-19,"平林・
佐久間",scuba,30,20.0,20.0,21.5,,0.0,0,2020,kushimoto,0.0
紀伊半島（黒潮影響域）,21.0,串本周辺,5,砥崎,2020-12-19,"平林・
佐久間",scuba,15,60.0,60.0,45.0,30.0,,40,2020,kushimoto,0.0
紀伊半島（黒潮影響域）,21.0,串本周辺,6,高富湾奥,2020-12-23,"平林・
佐久間",skin,15,10.0,10.0,12.0,30.0,0.0,0,2020,kushimoto,0.0
紀伊半島（黒潮影響域）,21.0,串本周辺,7,1号地,2020-12-23,"平林・
佐久間",skin,15,,5.0,,0.0,0.0,0,2020,kushimoto,0.0
紀伊半島（黒潮影響域）,21.0,串本周辺,8,2号地,2021-01-15,"平林・
佐久間",scuba,15,40.0,30.0,26.0,,0.0,0,2020,kushimoto,0.0
紀伊半島（黒潮影響域）,21.0,串本周辺,9,3号地,2020-12-07,"平林・
佐久間",skin,15,30.0,20.0,16.0,,0.0,<1,2020,kushimoto,0.0
紀伊半島（黒潮影響域）,21.0,串本周辺,11,展望塔前,2021-01-09,平林,scuba,15,20.0,20.0,15.0,,0.0,<5,2020,kushimoto,0.0
紀伊半島（黒潮影響域）,21.0,串本周辺,12,有田湾奥,2020-12-04,"平林・
佐久間",scuba,30,10.0,10.0,8.8,,0.0,0,2020,kushimoto,0.0
紀伊半島（黒潮影響域）,21.0,串本周辺,13,双島①,2020-11-28,平林,scuba,30,60.0,60.0,60.0,0.0,0.0,0,2020,kushimoto,0.0
紀伊半島（黒潮影響域）,21.0,串本周辺,14,双島②,2020-06-13,平林,scuba,30,20.0,20.0,18.0,0.0,0.0,0,2020,kushimoto,0.0
紀伊半島（黒潮影響域）,21.0,串本周辺,15,下浅地,2020-12-07,"平林・
佐久間",scuba,30,60.0,50.0,37.5,,0.0,0,2020,kushimoto,0.0
紀伊半島（黒潮影響域）,21.0,串本周辺,16,笹野島(二木島海中公園1号地区),2020-12-21,"平林・
佐久間",scuba,60,10.0,10.0,0.0,,0.0,5,2020,kushimoto,0.0
紀伊半島（黒潮影響域）,21.0,串本周辺,17,望月島(二木島海中公園2号地区),2020-12-21,"平林・
佐久間",scuba,60,,2.5,0.0,0.0,0.0,0,2020,kushimoto,0.0
紀伊半島（黒潮影響域）,21.0,串本周辺,18,"紀伊大島
ゾウバナ",2020-11-12,"平林・
佐久間",scuba,30,50.0,60.0,54.0,10.0,0.0,100,2020,kushimoto,0.0
奄美群島,3.0,瀬戸内周辺（大島）,1,赤木名立神,2021-09-09,興克樹,skin,15.0,50.0,0.0,0.0,0.0,0.0,枝状・卓状ミドリイシ混成型,2021,amami,0.0328571428571429
奄美群島,3.0,瀬戸内周辺（大島）,2,節田,2021-12-29,興克樹,skin,15.0,40.0,50.0,0.0,50.0,0.0,多種混成型,2021,amami,0.0
奄美群島,3.0,瀬戸内周辺（大島）,3,神の子,2021-12-29,興克樹,skin,15.0,80.0,0.0,0.0,0.0,0.0,特定類優占型（コモンサンゴ類優占）,2021,amami,0.0
奄美群島,3.0,瀬戸内周辺（大島）,4,久場,2021-12-29,興克樹,skin,15.0,2.5,0.0,0.0,0.0,0.0,特定類優占型（ハマサンゴ）,2021,amami,0.0
奄美群島,3.0,瀬戸内周辺（大島）,5,安木屋場,2021-12-29,興克樹,skin,15.0,2.5,0.0,0.0,0.0,0.0,多種混成型,2021,amami,0.0
奄美群島,3.0,瀬戸内周辺（大島）,6,崎原東,2022-01-12,興克樹,skin,15.0,80.0,0.0,0.0,0.0,0.0,卓状ミドリイシ優占型,2021,amami,0.0
奄美群島,3.0,瀬戸内周辺（大島）,7,崎原南,2022-01-12,興克樹,skin,15.0,30.0,0.0,0.0,0.0,0.0,枝状ミドリイシ優占型,2021,amami,0.0
奄美群島,3.0,瀬戸内周辺（大島）,8,摺子崎,2021-09-24,興克樹,skin,15.0,2.5,0.0,0.0,0.0,0.0,多種混成型,2021,amami,0.0442857142857141
奄美群島,3.0,瀬戸内周辺（大島）,9,大浜,2021-09-10,興克樹,skin,15.0,30.0,0.0,0.0,0.0,0.0,卓状ミドリイシ優占型,2021,amami,0.0328571428571429
奄美群島,3.0,瀬戸内周辺（大島）,10,徳浜,2021-09-10,興克樹,skin,15.0,50.0,0.0,0.0,0.0,0.0,卓状ミドリイシ優占型,2021,amami,0.0328571428571429
奄美群島,3.0,瀬戸内周辺（大島）,11,和瀬,2021-12-29,興克樹,skin,15.0,20.0,0.0,0.0,0.0,0.0,枝状・卓状ミドリイシ混成型,2021,amami,0.0
奄美群島,3.0,瀬戸内周辺（大島）,12,実久,2021-10-04,興克樹,skin,15.0,80.0,0.0,0.0,0.0,0.0,枝状・卓状ミドリイシ混成型,2021,amami,0.0442857142857141
奄美群島,3.0,瀬戸内周辺（大島）,13,デリキョンマ崎,2021-10-04,興克樹,skin,15.0,20.0,0.0,0.0,0.0,0.0,卓状ミドリイシ優占型,2021,amami,0.0442857142857141
奄美群島,3.0,瀬戸内周辺（大島）,14,手安,2020-09-25,興克樹,skin,15.0,70.0,0.0,0.0,0.0,0.0,枝状ミドリイシ優占型,2021,amami,3.1799999999999993
奄美群島,3.0,瀬戸内周辺（大島）,15,安脚場,2021-10-02,興克樹,skin,15.0,60.0,30.0,0.0,30.0,0.0,枝状・卓状ミドリイシ混成型,2021,amami,0.0442857142857141
沖縄島西岸,5.0,恩納村～残波岬,1,喜屋武漁港西,2021-11-16,長田智史,skin,15.0,50.0,0.0,0.0,0.0,0.0,特定類優占型,2021,sesoko,0.0
沖縄島西岸,5.0,恩納村～残波岬,4,チービシクエフ南*,2021-11-21,長田智史,skin,15.0,60.0,0.0,0.0,0.0,0.0,特定類優占型,2021,sesoko,0.0
沖縄島西岸,5.0,恩納村～残波岬,5,チービシ神山南,2021-11-21,長田智史,skin,15.0,60.0,0.0,0.0,0.0,0.0,特定類優占型,2021,sesoko,0.0
沖縄島西岸,5.0,恩納村～残波岬,6,チービシナガンヌ南,2021-11-21,長田智史,skin,15.0,30.0,0.0,0.0,0.0,0.0,特定類優占型,2021,sesoko,0.0
沖縄島西岸,5.0,恩納村～残波岬,7,チービシナガンヌ西,2021-11-21,長田智史,skin,15.0,50.0,0.0,0.0,0.0,0.0,特定類優占型,2021,sesoko,0.0
沖縄島西岸,5.0,恩納村～残波岬,8,チービシナガンヌ北,2021-11-21,長田智史,skin,15.0,40.0,0.0,0.0,0.0,0.0,特定類優占型,2021,sesoko,0.0
沖縄島西岸,5.0,恩納村～残波岬,9,空寿崎西座礁船,2021-11-21,長田智史,skin,15.0,50.0,0.0,0.0,0.0,0.0,卓状ミドリイシ優占型,2021,sesoko,0.0
沖縄島西岸,5.0,恩納村～残波岬,10,伊佐西,2021-10-09,長田智史,skin,15.0,60.0,0.0,0.0,0.0,0.0,枝状・卓状ミドリイシ混成型,2021,sesoko,0.7814285714285713
沖縄島西岸,5.0,恩納村～残波岬,12,渡具知西,2021-10-09,長田智史,skin,15.0,40.0,0.0,0.0,0.0,0.0,卓状ミドリイシ優占型,2021,sesoko,0.7814285714285713
沖縄島西岸,5.0,恩納村～残波岬,13,残波岬西礁池,2021-09-25,長田智史,skin,20.0,20.0,0.0,0.0,0.0,0.0,多種混成型,2021,sesoko,0.7814285714285713
沖縄島西岸,5.0,恩納村～残波岬,14,残波岬西礁斜面,2021-10-09,長田智史,scuba,15.0,40.0,0.0,0.0,0.0,0.0,特定類優占型,2021,sesoko,0.7814285714285713
沖縄島西岸,5.0,恩納村～残波岬,15,真栄田岬西礁池,2021-09-25,長田智史,skin,10.0,10.0,0.0,0.0,0.0,0.0,特定類優占型,2021,sesoko,0.7814285714285713
沖縄島西岸,5.0,恩納村～残波岬,16,真栄田岬西礁斜面,2021-10-05,長田智史,skin,15.0,60.0,0.0,0.0,0.0,0.0,特定類優占型,2021,sesoko,0.7814285714285713
