プロット タイトル: site13_spot042_2022,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21155732, SEN S/N: 21155732)",カプラー取り外し (LGR S/N: 21155732),カプラー取り付け (LGR S/N: 21155732),停止済み (LGR S/N: 21155732),ファイルの終わり (LGR S/N: 21155732)
548,12/06/21 03:00:00 午前,22.585,,,,
549,12/06/21 04:00:00 午前,22.992,,,,
550,12/06/21 05:00:00 午前,22.968,,,,
551,12/06/21 06:00:00 午前,23.208,,,,
552,12/06/21 07:00:00 午前,23.232,,,,
553,12/06/21 08:00:00 午前,23.593,,,,
554,12/06/21 09:00:00 午前,23.641,,,,
555,12/06/21 10:00:00 午前,23.593,,,,
556,12/06/21 11:00:00 午前,23.713,,,,
557,12/06/21 12:00:00 午後,23.545,,,,
558,12/06/21 01:00:00 午後,23.4,,,,
559,12/06/21 02:00:00 午後,25.04,,,,
560,12/06/21 03:00:00 午後,25.453,,,,
561,12/06/21 04:00:00 午後,25.501,,,,
562,12/06/21 05:00:00 午後,25.258,,,,
563,12/06/21 06:00:00 午後,25.186,,,,
564,12/06/21 07:00:00 午後,24.46,,,,
565,12/06/21 08:00:00 午後,23.93,,,,
566,12/06/21 09:00:00 午後,23.785,,,,
567,12/06/21 10:00:00 午後,23.785,,,,
568,12/06/21 11:00:00 午後,23.761,,,,
569,12/07/21 12:00:00 午前,23.617,,,,
570,12/07/21 01:00:00 午前,23.593,,,,
571,12/07/21 02:00:00 午前,23.665,,,,
572,12/07/21 03:00:00 午前,23.665,,,,
573,12/07/21 04:00:00 午前,23.593,,,,
574,12/07/21 05:00:00 午前,23.376,,,,
575,12/07/21 06:00:00 午前,23.521,,,,
576,12/07/21 07:00:00 午前,23.424,,,,
577,12/07/21 08:00:00 午前,23.376,,,,
578,12/07/21 09:00:00 午前,23.521,,,,
579,12/07/21 10:00:00 午前,23.593,,,,
580,12/07/21 11:00:00 午前,23.472,,,,
581,12/07/21 12:00:00 午後,23.954,,,,
582,12/07/21 01:00:00 午後,25.477,,,,
583,12/07/21 02:00:00 午後,25.525,,,,
584,12/07/21 03:00:00 午後,25.55,,,,
585,12/07/21 04:00:00 午後,25.501,,,,
586,12/07/21 05:00:00 午後,25.404,,,,
587,12/07/21 06:00:00 午後,25.283,,,,
588,12/07/21 07:00:00 午後,25.162,,,,
589,12/07/21 08:00:00 午後,25.186,,,,
590,12/07/21 09:00:00 午後,25.137,,,,
591,12/07/21 10:00:00 午後,25.016,,,,
592,12/07/21 11:00:00 午後,24.895,,,,
593,12/08/21 12:00:00 午前,24.944,,,,
594,12/08/21 01:00:00 午前,24.677,,,,
595,12/08/21 02:00:00 午前,24.557,,,,
596,12/08/21 03:00:00 午前,24.508,,,,
597,12/08/21 04:00:00 午前,24.363,,,,
598,12/08/21 05:00:00 午前,24.267,,,,
599,12/08/21 06:00:00 午前,24.05,,,,
600,12/08/21 07:00:00 午前,24.122,,,,
601,12/08/21 08:00:00 午前,24.05,,,,
602,12/08/21 09:00:00 午前,24.05,,,,
603,12/08/21 10:00:00 午前,24.219,,,,
604,12/08/21 11:00:00 午前,24.219,,,,
605,12/08/21 12:00:00 午後,24.195,,,,
606,12/08/21 01:00:00 午後,24.605,,,,
607,12/08/21 02:00:00 午後,25.404,,,,
608,12/08/21 03:00:00 午後,25.453,,,,
609,12/08/21 04:00:00 午後,25.428,,,,
610,12/08/21 05:00:00 午後,25.307,,,,
611,12/08/21 06:00:00 午後,25.137,,,,
612,12/08/21 07:00:00 午後,25.016,,,,
613,12/08/21 08:00:00 午後,24.944,,,,
614,12/08/21 09:00:00 午後,24.944,,,,
615,12/08/21 10:00:00 午後,25.113,,,,
616,12/08/21 11:00:00 午後,25.04,,,,
617,12/09/21 12:00:00 午前,25.016,,,,
618,12/09/21 01:00:00 午前,24.919,,,,
619,12/09/21 02:00:00 午前,24.75,,,,
620,12/09/21 03:00:00 午前,24.532,,,,
621,12/09/21 04:00:00 午前,24.436,,,,
622,12/09/21 05:00:00 午前,24.388,,,,
623,12/09/21 06:00:00 午前,24.291,,,,
624,12/09/21 07:00:00 午前,24.195,,,,
625,12/09/21 08:00:00 午前,24.267,,,,
626,12/09/21 09:00:00 午前,24.412,,,,
627,12/09/21 10:00:00 午前,24.412,,,,
628,12/09/21 11:00:00 午前,24.532,,,,
629,12/09/21 12:00:00 午後,24.508,,,,
630,12/09/21 01:00:00 午後,24.605,,,,
631,12/09/21 02:00:00 午後,24.653,,,,
632,12/09/21 03:00:00 午後,24.581,,,,
633,12/09/21 04:00:00 午後,25.186,,,,
634,12/09/21 05:00:00 午後,25.525,,,,
635,12/09/21 06:00:00 午後,25.501,,,,
636,12/09/21 07:00:00 午後,25.404,,,,
637,12/09/21 08:00:00 午後,25.307,,,,
638,12/09/21 09:00:00 午後,25.258,,,,
639,12/09/21 10:00:00 午後,25.234,,,,
640,12/09/21 11:00:00 午後,24.919,,,,
641,12/10/21 12:00:00 午前,24.702,,,,
642,12/10/21 01:00:00 午前,24.581,,,,
643,12/10/21 02:00:00 午前,24.532,,,,
644,12/10/21 03:00:00 午前,24.46,,,,
645,12/10/21 04:00:00 午前,24.605,,,,
646,12/10/21 05:00:00 午前,24.605,,,,
647,12/10/21 06:00:00 午前,24.532,,,,
648,12/10/21 07:00:00 午前,24.412,,,,
649,12/10/21 08:00:00 午前,24.219,,,,
650,12/10/21 09:00:00 午前,24.363,,,,
651,12/10/21 10:00:00 午前,24.267,,,,
652,12/10/21 11:00:00 午前,24.243,,,,
653,12/10/21 12:00:00 午後,24.219,,,,
654,12/10/21 01:00:00 午後,24.122,,,,
655,12/10/21 02:00:00 午後,24.219,,,,
656,12/10/21 03:00:00 午後,24.315,,,,
657,12/10/21 04:00:00 午後,24.243,,,,
658,12/10/21 05:00:00 午後,24.412,,,,
659,12/10/21 06:00:00 午後,24.581,,,,
660,12/10/21 07:00:00 午後,25.04,,,,
661,12/10/21 08:00:00 午後,25.113,,,,
662,12/10/21 09:00:00 午後,24.919,,,,
663,12/10/21 10:00:00 午後,24.774,,,,
664,12/10/21 11:00:00 午後,24.581,,,,
665,12/11/21 12:00:00 午前,24.339,,,,
666,12/11/21 01:00:00 午前,24.195,,,,
667,12/11/21 02:00:00 午前,24.074,,,,
668,12/11/21 03:00:00 午前,24.026,,,,
669,12/11/21 04:00:00 午前,24.146,,,,
670,12/11/21 05:00:00 午前,23.978,,,,
671,12/11/21 06:00:00 午前,23.954,,,,
672,12/11/21 07:00:00 午前,23.93,,,,
673,12/11/21 08:00:00 午前,23.954,,,,
674,12/11/21 09:00:00 午前,23.833,,,,
675,12/11/21 10:00:00 午前,24.002,,,,
676,12/11/21 11:00:00 午前,24.05,,,,
677,12/11/21 12:00:00 午後,23.881,,,,
678,12/11/21 01:00:00 午後,23.954,,,,
679,12/11/21 02:00:00 午後,24.002,,,,
680,12/11/21 03:00:00 午後,24.122,,,,
681,12/11/21 04:00:00 午後,24.098,,,,
682,12/11/21 05:00:00 午後,24.436,,,,
683,12/11/21 06:00:00 午後,24.605,,,,
684,12/11/21 07:00:00 午後,25.04,,,,
685,12/11/21 08:00:00 午後,25.21,,,,
686,12/11/21 09:00:00 午後,25.162,,,,
687,12/11/21 10:00:00 午後,24.944,,,,
688,12/11/21 11:00:00 午後,24.823,,,,
689,12/12/21 12:00:00 午前,24.726,,,,
690,12/12/21 01:00:00 午前,24.46,,,,
691,12/12/21 02:00:00 午前,24.267,,,,
692,12/12/21 03:00:00 午前,23.978,,,,
693,12/12/21 04:00:00 午前,23.689,,,,
694,12/12/21 05:00:00 午前,23.978,,,,
695,12/12/21 06:00:00 午前,24.05,,,,
696,12/12/21 07:00:00 午前,24.074,,,,
697,12/12/21 08:00:00 午前,24.098,,,,
698,12/12/21 09:00:00 午前,24.195,,,,
699,12/12/21 10:00:00 午前,24.291,,,,
700,12/12/21 11:00:00 午前,24.46,,,,
701,12/12/21 12:00:00 午後,24.339,,,,
702,12/12/21 01:00:00 午後,24.363,,,,
703,12/12/21 02:00:00 午後,24.267,,,,
704,12/12/21 03:00:00 午後,24.363,,,,
705,12/12/21 04:00:00 午後,24.605,,,,
706,12/12/21 05:00:00 午後,24.412,,,,
707,12/12/21 06:00:00 午後,24.871,,,,
708,12/12/21 07:00:00 午後,25.162,,,,
709,12/12/21 08:00:00 午後,25.598,,,,
710,12/12/21 09:00:00 午後,25.55,,,,
711,12/12/21 10:00:00 午後,25.428,,,,
712,12/12/21 11:00:00 午後,25.331,,,,
713,12/13/21 12:00:00 午前,25.113,,,,
714,12/13/21 01:00:00 午前,24.944,,,,
715,12/13/21 02:00:00 午前,24.871,,,,
716,12/13/21 03:00:00 午前,24.919,,,,
717,12/13/21 04:00:00 午前,24.895,,,,
718,12/13/21 05:00:00 午前,25.162,,,,
719,12/13/21 06:00:00 午前,25.258,,,,
720,12/13/21 07:00:00 午前,25.307,,,,
721,12/13/21 08:00:00 午前,25.307,,,,
722,12/13/21 09:00:00 午前,25.283,,,,
723,12/13/21 10:00:00 午前,25.21,,,,
724,12/13/21 11:00:00 午前,25.137,,,,
725,12/13/21 12:00:00 午後,24.992,,,,
726,12/13/21 01:00:00 午後,24.919,,,,
727,12/13/21 02:00:00 午後,24.968,,,,
728,12/13/21 03:00:00 午後,25.065,,,,
729,12/13/21 04:00:00 午後,25.355,,,,
730,12/13/21 05:00:00 午後,25.55,,,,
731,12/13/21 06:00:00 午後,25.477,,,,
732,12/13/21 07:00:00 午後,25.428,,,,
733,12/13/21 08:00:00 午後,25.404,,,,
734,12/13/21 09:00:00 午後,25.355,,,,
735,12/13/21 10:00:00 午後,25.283,,,,
736,12/13/21 11:00:00 午後,25.186,,,,
737,12/14/21 12:00:00 午前,25.089,,,,
738,12/14/21 01:00:00 午前,24.968,,,,
739,12/14/21 02:00:00 午前,24.798,,,,
740,12/14/21 03:00:00 午前,24.629,,,,
741,12/14/21 04:00:00 午前,24.677,,,,
742,12/14/21 05:00:00 午前,24.823,,,,
743,12/14/21 06:00:00 午前,25.113,,,,
744,12/14/21 07:00:00 午前,25.234,,,,
745,12/14/21 08:00:00 午前,25.283,,,,
746,12/14/21 09:00:00 午前,25.307,,,,
747,12/14/21 10:00:00 午前,25.331,,,,
748,12/14/21 11:00:00 午前,25.38,,,,
749,12/14/21 12:00:00 午後,25.477,,,,
750,12/14/21 01:00:00 午後,25.525,,,,
751,12/14/21 02:00:00 午後,25.38,,,,
752,12/14/21 03:00:00 午後,25.355,,,,
753,12/14/21 04:00:00 午後,25.283,,,,
754,12/14/21 05:00:00 午後,25.21,,,,
755,12/14/21 06:00:00 午後,25.162,,,,
756,12/14/21 07:00:00 午後,25.186,,,,
757,12/14/21 08:00:00 午後,25.428,,,,
758,12/14/21 09:00:00 午後,25.38,,,,
759,12/14/21 10:00:00 午後,25.162,,,,
760,12/14/21 11:00:00 午後,25.137,,,,
761,12/15/21 12:00:00 午前,25.016,,,,
762,12/15/21 01:00:00 午前,25.04,,,,
763,12/15/21 02:00:00 午前,25.186,,,,
764,12/15/21 03:00:00 午前,25.113,,,,
765,12/15/21 04:00:00 午前,25.065,,,,
766,12/15/21 05:00:00 午前,24.798,,,,
767,12/15/21 06:00:00 午前,24.557,,,,
768,12/15/21 07:00:00 午前,24.315,,,,
769,12/15/21 08:00:00 午前,24.798,,,,
770,12/15/21 09:00:00 午前,24.774,,,,
771,12/15/21 10:00:00 午前,24.75,,,,
772,12/15/21 11:00:00 午前,24.774,,,,
773,12/15/21 12:00:00 午後,24.75,,,,
774,12/15/21 01:00:00 午後,24.871,,,,
775,12/15/21 02:00:00 午後,25.016,,,,
776,12/15/21 03:00:00 午後,24.774,,,,
777,12/15/21 04:00:00 午後,24.532,,,,
778,12/15/21 05:00:00 午後,24.219,,,,
779,12/15/21 06:00:00 午後,24.243,,,,
780,12/15/21 07:00:00 午後,24.243,,,,
781,12/15/21 08:00:00 午後,24.267,,,,
782,12/15/21 09:00:00 午後,24.243,,,,
783,12/15/21 10:00:00 午後,24.074,,,,
784,12/15/21 11:00:00 午後,24.05,,,,
785,12/16/21 12:00:00 午前,24.05,,,,
786,12/16/21 01:00:00 午前,23.93,,,,
787,12/16/21 02:00:00 午前,24.026,,,,
788,12/16/21 03:00:00 午前,23.809,,,,
789,12/16/21 04:00:00 午前,23.954,,,,
790,12/16/21 05:00:00 午前,23.978,,,,
791,12/16/21 06:00:00 午前,24.122,,,,
792,12/16/21 07:00:00 午前,24.146,,,,
793,12/16/21 08:00:00 午前,23.905,,,,
794,12/16/21 09:00:00 午前,23.905,,,,
795,12/16/21 10:00:00 午前,23.809,,,,
796,12/16/21 11:00:00 午前,24.098,,,,
797,12/16/21 12:00:00 午後,24.677,,,,
798,12/16/21 01:00:00 午後,25.065,,,,
799,12/16/21 02:00:00 午後,25.38,,,,
800,12/16/21 03:00:00 午後,25.21,,,,
801,12/16/21 04:00:00 午後,25.258,,,,
802,12/16/21 05:00:00 午後,24.871,,,,
803,12/16/21 06:00:00 午後,24.46,,,,
804,12/16/21 07:00:00 午後,24.339,,,,
805,12/16/21 08:00:00 午後,24.484,,,,
806,12/16/21 09:00:00 午後,24.605,,,,
807,12/16/21 10:00:00 午後,24.895,,,,
808,12/16/21 11:00:00 午後,24.968,,,,
809,12/17/21 12:00:00 午前,24.992,,,,
810,12/17/21 01:00:00 午前,24.992,,,,
811,12/17/21 02:00:00 午前,24.871,,,,
812,12/17/21 03:00:00 午前,24.798,,,,
813,12/17/21 04:00:00 午前,24.629,,,,
814,12/17/21 05:00:00 午前,24.436,,,,
815,12/17/21 06:00:00 午前,24.291,,,,
816,12/17/21 07:00:00 午前,24.267,,,,
817,12/17/21 08:00:00 午前,24.267,,,,
818,12/17/21 09:00:00 午前,24.243,,,,
819,12/17/21 10:00:00 午前,24.436,,,,
820,12/17/21 11:00:00 午前,24.944,,,,
821,12/17/21 12:00:00 午後,25.258,,,,
822,12/17/21 01:00:00 午後,25.307,,,,
823,12/17/21 02:00:00 午後,25.307,,,,
824,12/17/21 03:00:00 午後,25.283,,,,
825,12/17/21 04:00:00 午後,25.162,,,,
826,12/17/21 05:00:00 午後,24.992,,,,
827,12/17/21 06:00:00 午後,24.944,,,,
828,12/17/21 07:00:00 午後,25.016,,,,
829,12/17/21 08:00:00 午後,25.016,,,,
830,12/17/21 09:00:00 午後,24.992,,,,
831,12/17/21 10:00:00 午後,24.919,,,,
832,12/17/21 11:00:00 午後,24.823,,,,
833,12/18/21 12:00:00 午前,24.677,,,,
834,12/18/21 01:00:00 午前,24.484,,,,
835,12/18/21 02:00:00 午前,24.291,,,,
836,12/18/21 03:00:00 午前,24.098,,,,
837,12/18/21 04:00:00 午前,24.026,,,,
838,12/18/21 05:00:00 午前,23.833,,,,
839,12/18/21 06:00:00 午前,23.593,,,,
840,12/18/21 07:00:00 午前,24.557,,,,
841,12/18/21 08:00:00 午前,24.774,,,,
842,12/18/21 09:00:00 午前,24.847,,,,
843,12/18/21 10:00:00 午前,24.871,,,,
844,12/18/21 11:00:00 午前,24.895,,,,
845,12/18/21 12:00:00 午後,24.871,,,,
846,12/18/21 01:00:00 午後,24.847,,,,
847,12/18/21 02:00:00 午後,24.798,,,,
848,12/18/21 03:00:00 午後,24.726,,,,
849,12/18/21 04:00:00 午後,24.726,,,,
850,12/18/21 05:00:00 午後,24.702,,,,
851,12/18/21 06:00:00 午後,24.702,,,,
852,12/18/21 07:00:00 午後,24.702,,,,
853,12/18/21 08:00:00 午後,24.75,,,,
854,12/18/21 09:00:00 午後,24.75,,,,
855,12/18/21 10:00:00 午後,24.75,,,,
856,12/18/21 11:00:00 午後,24.702,,,,
857,12/19/21 12:00:00 午前,24.605,,,,
858,12/19/21 01:00:00 午前,24.484,,,,
859,12/19/21 02:00:00 午前,24.315,,,,
860,12/19/21 03:00:00 午前,24.122,,,,
861,12/19/21 04:00:00 午前,23.833,,,,
862,12/19/21 05:00:00 午前,24.026,,,,
863,12/19/21 06:00:00 午前,23.978,,,,
864,12/19/21 07:00:00 午前,24.002,,,,
865,12/19/21 08:00:00 午前,23.617,,,,
866,12/19/21 09:00:00 午前,23.569,,,,
867,12/19/21 10:00:00 午前,24.291,,,,
868,12/19/21 11:00:00 午前,24.605,,,,
869,12/19/21 12:00:00 午後,24.75,,,,
870,12/19/21 01:00:00 午後,24.798,,,,
871,12/19/21 02:00:00 午後,24.895,,,,
872,12/19/21 03:00:00 午後,24.919,,,,
873,12/19/21 04:00:00 午後,24.823,,,,
874,12/19/21 05:00:00 午後,24.653,,,,
875,12/19/21 06:00:00 午後,24.508,,,,
876,12/19/21 07:00:00 午後,24.122,,,,
877,12/19/21 08:00:00 午後,23.833,,,,
878,12/19/21 09:00:00 午後,23.689,,,,
879,12/19/21 10:00:00 午後,23.593,,,,
880,12/19/21 11:00:00 午後,23.737,,,,
881,12/20/21 12:00:00 午前,23.689,,,,
882,12/20/21 01:00:00 午前,23.761,,,,
883,12/20/21 02:00:00 午前,23.737,,,,
884,12/20/21 03:00:00 午前,23.256,,,,
885,12/20/21 04:00:00 午前,23.256,,,,
886,12/20/21 05:00:00 午前,23.376,,,,
887,12/20/21 06:00:00 午前,23.28,,,,
888,12/20/21 07:00:00 午前,23.16,,,,
889,12/20/21 08:00:00 午前,23.16,,,,
890,12/20/21 09:00:00 午前,23.232,,,,
891,12/20/21 10:00:00 午前,23.16,,,,
892,12/20/21 11:00:00 午前,23.184,,,,
893,12/20/21 12:00:00 午後,23.256,,,,
894,12/20/21 01:00:00 午後,23.881,,,,
895,12/20/21 02:00:00 午後,24.653,,,,
896,12/20/21 03:00:00 午後,24.871,,,,
897,12/20/21 04:00:00 午後,24.944,,,,
898,12/20/21 05:00:00 午後,24.605,,,,
899,12/20/21 06:00:00 午後,24.653,,,,
900,12/20/21 07:00:00 午後,24.098,,,,
901,12/20/21 08:00:00 午後,23.713,,,,
902,12/20/21 09:00:00 午後,23.448,,,,
903,12/20/21 10:00:00 午後,23.376,,,,
904,12/20/21 11:00:00 午後,23.545,,,,
905,12/21/21 12:00:00 午前,23.521,,,,
906,12/21/21 01:00:00 午前,23.593,,,,
907,12/21/21 02:00:00 午前,23.641,,,,
908,12/21/21 03:00:00 午前,23.617,,,,
909,12/21/21 04:00:00 午前,23.376,,,,
910,12/21/21 05:00:00 午前,23.521,,,,
911,12/21/21 06:00:00 午前,23.4,,,,
912,12/21/21 07:00:00 午前,23.304,,,,
913,12/21/21 08:00:00 午前,23.16,,,,
914,12/21/21 09:00:00 午前,23.352,,,,
915,12/21/21 10:00:00 午前,23.424,,,,
916,12/21/21 11:00:00 午前,23.256,,,,
917,12/21/21 12:00:00 午後,23.208,,,,
918,12/21/21 01:00:00 午後,23.136,,,,
919,12/21/21 02:00:00 午後,23.785,,,,
920,12/21/21 03:00:00 午後,24.388,,,,
921,12/21/21 04:00:00 午後,24.484,,,,
922,12/21/21 05:00:00 午後,24.412,,,,
923,12/21/21 06:00:00 午後,24.436,,,,
924,12/21/21 07:00:00 午後,23.954,,,,
925,12/21/21 08:00:00 午後,23.472,,,,
926,12/21/21 09:00:00 午後,23.497,,,,
927,12/21/21 10:00:00 午後,23.785,,,,
928,12/21/21 11:00:00 午後,23.93,,,,
929,12/22/21 12:00:00 午前,23.93,,,,
930,12/22/21 01:00:00 午前,23.93,,,,
931,12/22/21 02:00:00 午前,23.905,,,,
932,12/22/21 03:00:00 午前,23.93,,,,
933,12/22/21 04:00:00 午前,23.881,,,,
934,12/22/21 05:00:00 午前,23.569,,,,
935,12/22/21 06:00:00 午前,23.905,,,,
936,12/22/21 07:00:00 午前,24.002,,,,
937,12/22/21 08:00:00 午前,23.978,,,,
938,12/22/21 09:00:00 午前,24.05,,,,
939,12/22/21 10:00:00 午前,24.146,,,,
940,12/22/21 11:00:00 午前,24.171,,,,
941,12/22/21 12:00:00 午後,24.074,,,,
942,12/22/21 01:00:00 午後,23.93,,,,
943,12/22/21 02:00:00 午後,24.774,,,,
944,12/22/21 03:00:00 午後,25.089,,,,
945,12/22/21 04:00:00 午後,25.089,,,,
946,12/22/21 05:00:00 午後,25.04,,,,
947,12/22/21 06:00:00 午後,24.992,,,,
948,12/22/21 07:00:00 午後,24.919,,,,
949,12/22/21 08:00:00 午後,24.871,,,,
950,12/22/21 09:00:00 午後,24.895,,,,
951,12/22/21 10:00:00 午後,24.944,,,,
952,12/22/21 11:00:00 午後,24.968,,,,
953,12/23/21 12:00:00 午前,24.944,,,,
954,12/23/21 01:00:00 午前,24.968,,,,
955,12/23/21 02:00:00 午前,24.944,,,,
956,12/23/21 03:00:00 午前,24.895,,,,
957,12/23/21 04:00:00 午前,24.871,,,,
958,12/23/21 05:00:00 午前,24.774,,,,
959,12/23/21 06:00:00 午前,24.75,,,,
960,12/23/21 07:00:00 午前,24.75,,,,
961,12/23/21 08:00:00 午前,24.726,,,,
962,12/23/21 09:00:00 午前,24.774,,,,
963,12/23/21 10:00:00 午前,24.798,,,,
964,12/23/21 11:00:00 午前,24.895,,,,
965,12/23/21 12:00:00 午後,24.919,,,,
966,12/23/21 01:00:00 午後,24.919,,,,
967,12/23/21 02:00:00 午後,25.428,,,,
968,12/23/21 03:00:00 午後,25.501,,,,
969,12/23/21 04:00:00 午後,25.525,,,,
970,12/23/21 05:00:00 午後,25.477,,,,
971,12/23/21 06:00:00 午後,25.404,,,,
972,12/23/21 07:00:00 午後,25.38,,,,
973,12/23/21 08:00:00 午後,25.404,,,,
974,12/23/21 09:00:00 午後,25.38,,,,
975,12/23/21 10:00:00 午後,25.162,,,,
976,12/23/21 11:00:00 午後,24.871,,,,
977,12/24/21 12:00:00 午前,24.847,,,,
978,12/24/21 01:00:00 午前,25.137,,,,
979,12/24/21 02:00:00 午前,25.234,,,,
980,12/24/21 03:00:00 午前,25.137,,,,
981,12/24/21 04:00:00 午前,25.016,,,,
982,12/24/21 05:00:00 午前,24.992,,,,
983,12/24/21 06:00:00 午前,24.944,,,,
984,12/24/21 07:00:00 午前,24.992,,,,
985,12/24/21 08:00:00 午前,25.04,,,,
986,12/24/21 09:00:00 午前,25.089,,,,
987,12/24/21 10:00:00 午前,25.089,,,,
988,12/24/21 11:00:00 午前,25.065,,,,
989,12/24/21 12:00:00 午後,25.089,,,,
990,12/24/21 01:00:00 午後,25.258,,,,
991,12/24/21 02:00:00 午後,25.331,,,,
992,12/24/21 03:00:00 午後,25.307,,,,
993,12/24/21 04:00:00 午後,25.55,,,,
994,12/24/21 05:00:00 午後,25.477,,,,
995,12/24/21 06:00:00 午後,25.404,,,,
996,12/24/21 07:00:00 午後,25.283,,,,
997,12/24/21 08:00:00 午後,25.258,,,,
998,12/24/21 09:00:00 午後,25.258,,,,
999,12/24/21 10:00:00 午後,25.307,,,,
1000,12/24/21 11:00:00 午後,25.21,,,,
1001,12/25/21 12:00:00 午前,25.089,,,,
1002,12/25/21 01:00:00 午前,25.113,,,,
1003,12/25/21 02:00:00 午前,24.919,,,,
1004,12/25/21 03:00:00 午前,24.653,,,,
1005,12/25/21 04:00:00 午前,24.653,,,,
1006,12/25/21 05:00:00 午前,24.653,,,,
1007,12/25/21 06:00:00 午前,24.557,,,,
1008,12/25/21 07:00:00 午前,24.436,,,,
1009,12/25/21 08:00:00 午前,24.412,,,,
1010,12/25/21 09:00:00 午前,24.363,,,,
1011,12/25/21 10:00:00 午前,24.363,,,,
1012,12/25/21 11:00:00 午前,23.93,,,,
1013,12/25/21 12:00:00 午後,24.798,,,,
1014,12/25/21 01:00:00 午後,24.919,,,,
1015,12/25/21 02:00:00 午後,24.919,,,,
1016,12/25/21 03:00:00 午後,24.895,,,,
1017,12/25/21 04:00:00 午後,24.847,,,,
1018,12/25/21 05:00:00 午後,24.774,,,,
1019,12/25/21 06:00:00 午後,24.702,,,,
1020,12/25/21 07:00:00 午後,24.629,,,,
1021,12/25/21 08:00:00 午後,24.605,,,,
1022,12/25/21 09:00:00 午後,24.605,,,,
1023,12/25/21 10:00:00 午後,24.605,,,,
1024,12/25/21 11:00:00 午後,24.605,,,,
1025,12/26/21 12:00:00 午前,24.629,,,,
1026,12/26/21 01:00:00 午前,24.677,,,,
1027,12/26/21 02:00:00 午前,24.702,,,,
1028,12/26/21 03:00:00 午前,24.677,,,,
1029,12/26/21 04:00:00 午前,24.605,,,,
1030,12/26/21 05:00:00 午前,24.484,,,,
1031,12/26/21 06:00:00 午前,24.363,,,,
1032,12/26/21 07:00:00 午前,24.243,,,,
1033,12/26/21 08:00:00 午前,24.122,,,,
1034,12/26/21 09:00:00 午前,23.881,,,,
1035,12/26/21 10:00:00 午前,23.833,,,,
1036,12/26/21 11:00:00 午前,24.122,,,,
1037,12/26/21 12:00:00 午後,24.508,,,,
1038,12/26/21 01:00:00 午後,24.653,,,,
1039,12/26/21 02:00:00 午後,24.677,,,,
1040,12/26/21 03:00:00 午後,24.702,,,,
1041,12/26/21 04:00:00 午後,24.653,,,,
1042,12/26/21 05:00:00 午後,24.581,,,,
1043,12/26/21 06:00:00 午後,24.508,,,,
1044,12/26/21 07:00:00 午後,24.436,,,,
1045,12/26/21 08:00:00 午後,24.339,,,,
1046,12/26/21 09:00:00 午後,24.243,,,,
1047,12/26/21 10:00:00 午後,24.171,,,,
1048,12/26/21 11:00:00 午後,24.122,,,,
1049,12/27/21 12:00:00 午前,24.098,,,,
1050,12/27/21 01:00:00 午前,24.074,,,,
1051,12/27/21 02:00:00 午前,24.122,,,,
1052,12/27/21 03:00:00 午前,24.219,,,,
1053,12/27/21 04:00:00 午前,24.243,,,,
1054,12/27/21 05:00:00 午前,24.171,,,,
1055,12/27/21 06:00:00 午前,24.074,,,,
1056,12/27/21 07:00:00 午前,23.954,,,,
1057,12/27/21 08:00:00 午前,23.833,,,,
1058,12/27/21 09:00:00 午前,23.737,,,,
1059,12/27/21 10:00:00 午前,23.665,,,,
1060,12/27/21 11:00:00 午前,23.424,,,,
1061,12/27/21 12:00:00 午後,23.304,,,,
1062,12/27/21 01:00:00 午後,23.184,,,,
1063,12/27/21 02:00:00 午後,23.352,,,,
1064,12/27/21 03:00:00 午後,24.074,,,,
1065,12/27/21 04:00:00 午後,24.243,,,,
1066,12/27/21 05:00:00 午後,24.267,,,,
1067,12/27/21 06:00:00 午後,24.219,,,,
1068,12/27/21 07:00:00 午後,24.171,,,,
1069,12/27/21 08:00:00 午後,24.098,,,,
1070,12/27/21 09:00:00 午後,24.026,,,,
1071,12/27/21 10:00:00 午後,23.93,,,,
1072,12/27/21 11:00:00 午後,23.737,,,,
1073,12/28/21 12:00:00 午前,23.713,,,,
1074,12/28/21 01:00:00 午前,23.689,,,,
1075,12/28/21 02:00:00 午前,23.641,,,,
1076,12/28/21 03:00:00 午前,23.545,,,,
1077,12/28/21 04:00:00 午前,23.809,,,,
1078,12/28/21 05:00:00 午前,24.026,,,,
1079,12/28/21 06:00:00 午前,24.122,,,,
1080,12/28/21 07:00:00 午前,24.219,,,,
1081,12/28/21 08:00:00 午前,24.171,,,,
1082,12/28/21 09:00:00 午前,24.122,,,,
1083,12/28/21 10:00:00 午前,24.074,,,,
1084,12/28/21 11:00:00 午前,23.809,,,,
1085,12/28/21 12:00:00 午後,24.05,,,,
1086,12/28/21 01:00:00 午後,24.002,,,,
1087,12/28/21 02:00:00 午後,23.785,,,,
1088,12/28/21 03:00:00 午後,23.761,,,,
1089,12/28/21 04:00:00 午後,23.737,,,,
1090,12/28/21 05:00:00 午後,23.857,,,,
1091,12/28/21 06:00:00 午後,23.978,,,,
1092,12/28/21 07:00:00 午後,23.93,,,,
1093,12/28/21 08:00:00 午後,24.026,,,,
1094,12/28/21 09:00:00 午後,24.074,,,,
1095,12/28/21 10:00:00 午後,24.098,,,,
