プロット タイトル: 一湊 site01_spot005(-25)_2023,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21011409, SEN S/N: 21011409)",カプラー取り外し (LGR S/N: 21011409),カプラー取り付け (LGR S/N: 21011409),停止済み (LGR S/N: 21011409),ファイルの終わり (LGR S/N: 21011409)
7645,11/26/23 03:00:00 午前,23.328,,,,
7646,11/26/23 04:00:00 午前,23.352,,,,
7647,11/26/23 05:00:00 午前,23.352,,,,
7648,11/26/23 06:00:00 午前,23.304,,,,
7649,11/26/23 07:00:00 午前,23.4,,,,
7650,11/26/23 08:00:00 午前,23.352,,,,
7651,11/26/23 09:00:00 午前,23.304,,,,
7652,11/26/23 10:00:00 午前,23.28,,,,
7653,11/26/23 11:00:00 午前,23.328,,,,
7654,11/26/23 12:00:00 午後,23.256,,,,
7655,11/26/23 01:00:00 午後,23.328,,,,
7656,11/26/23 02:00:00 午後,23.352,,,,
7657,11/26/23 03:00:00 午後,23.4,,,,
7658,11/26/23 04:00:00 午後,23.328,,,,
7659,11/26/23 05:00:00 午後,23.304,,,,
7660,11/26/23 06:00:00 午後,23.328,,,,
7661,11/26/23 07:00:00 午後,23.352,,,,
7662,11/26/23 08:00:00 午後,23.352,,,,
7663,11/26/23 09:00:00 午後,23.352,,,,
7664,11/26/23 10:00:00 午後,23.328,,,,
7665,11/26/23 11:00:00 午後,23.352,,,,
7666,11/27/23 12:00:00 午前,23.352,,,,
7667,11/27/23 01:00:00 午前,23.641,,,,
7668,11/27/23 02:00:00 午前,23.689,,,,
7669,11/27/23 03:00:00 午前,23.713,,,,
7670,11/27/23 04:00:00 午前,23.713,,,,
7671,11/27/23 05:00:00 午前,23.737,,,,
7672,11/27/23 06:00:00 午前,23.954,,,,
7673,11/27/23 07:00:00 午前,24.05,,,,
7674,11/27/23 08:00:00 午前,24.098,,,,
7675,11/27/23 09:00:00 午前,23.93,,,,
7676,11/27/23 10:00:00 午前,24.026,,,,
7677,11/27/23 11:00:00 午前,24.146,,,,
7678,11/27/23 12:00:00 午後,24.098,,,,
7679,11/27/23 01:00:00 午後,24.05,,,,
7680,11/27/23 02:00:00 午後,24.098,,,,
7681,11/27/23 03:00:00 午後,24.098,,,,
7682,11/27/23 04:00:00 午後,24.122,,,,
7683,11/27/23 05:00:00 午後,24.146,,,,
7684,11/27/23 06:00:00 午後,24.05,,,,
7685,11/27/23 07:00:00 午後,24.05,,,,
7686,11/27/23 08:00:00 午後,24.05,,,,
7687,11/27/23 09:00:00 午後,24.122,,,,
7688,11/27/23 10:00:00 午後,24.146,,,,
7689,11/27/23 11:00:00 午後,24.171,,,,
7690,11/28/23 12:00:00 午前,24.171,,,,
7691,11/28/23 01:00:00 午前,24.098,,,,
7692,11/28/23 02:00:00 午前,24.098,,,,
7693,11/28/23 03:00:00 午前,24.171,,,,
7694,11/28/23 04:00:00 午前,24.171,,,,
7695,11/28/23 05:00:00 午前,24.122,,,,
7696,11/28/23 06:00:00 午前,24.267,,,,
7697,11/28/23 07:00:00 午前,24.267,,,,
7698,11/28/23 08:00:00 午前,24.243,,,,
7699,11/28/23 09:00:00 午前,24.243,,,,
7700,11/28/23 10:00:00 午前,24.219,,,,
7701,11/28/23 11:00:00 午前,24.219,,,,
7702,11/28/23 12:00:00 午後,24.171,,,,
7703,11/28/23 01:00:00 午後,24.219,,,,
7704,11/28/23 02:00:00 午後,24.219,,,,
7705,11/28/23 03:00:00 午後,24.195,,,,
7706,11/28/23 04:00:00 午後,24.171,,,,
7707,11/28/23 05:00:00 午後,24.146,,,,
7708,11/28/23 06:00:00 午後,23.472,,,,
7709,11/28/23 07:00:00 午後,22.872,,,,
7710,11/28/23 08:00:00 午後,22.92,,,,
7711,11/28/23 09:00:00 午後,22.968,,,,
7712,11/28/23 10:00:00 午後,22.968,,,,
7713,11/28/23 11:00:00 午後,22.92,,,,
7714,11/29/23 12:00:00 午前,22.848,,,,
7715,11/29/23 01:00:00 午前,22.872,,,,
7716,11/29/23 02:00:00 午前,22.824,,,,
7717,11/29/23 03:00:00 午前,22.872,,,,
7718,11/29/23 04:00:00 午前,22.609,,,,
7719,11/29/23 05:00:00 午前,22.585,,,,
7720,11/29/23 06:00:00 午前,22.298,,,,
7721,11/29/23 07:00:00 午前,22.274,,,,
7722,11/29/23 08:00:00 午前,22.274,,,,
7723,11/29/23 09:00:00 午前,22.274,,,,
7724,11/29/23 10:00:00 午前,22.321,,,,
7725,11/29/23 11:00:00 午前,22.345,,,,
7726,11/29/23 12:00:00 午後,22.369,,,,
7727,11/29/23 01:00:00 午後,22.393,,,,
7728,11/29/23 02:00:00 午後,22.465,,,,
7729,11/29/23 03:00:00 午後,22.513,,,,
7730,11/29/23 04:00:00 午後,22.585,,,,
7731,11/29/23 05:00:00 午後,22.633,,,,
7732,11/29/23 06:00:00 午後,22.561,,,,
7733,11/29/23 07:00:00 午後,22.537,,,,
7734,11/29/23 08:00:00 午後,22.609,,,,
7735,11/29/23 09:00:00 午後,22.633,,,,
7736,11/29/23 10:00:00 午後,22.609,,,,
7737,11/29/23 11:00:00 午後,22.609,,,,
7738,11/30/23 12:00:00 午前,22.585,,,,
7739,11/30/23 01:00:00 午前,22.609,,,,
7740,11/30/23 02:00:00 午前,22.681,,,,
7741,11/30/23 03:00:00 午前,22.705,,,,
7742,11/30/23 04:00:00 午前,22.753,,,,
7743,11/30/23 05:00:00 午前,22.705,,,,
7744,11/30/23 06:00:00 午前,22.729,,,,
7745,11/30/23 07:00:00 午前,22.729,,,,
7746,11/30/23 08:00:00 午前,22.633,,,,
7747,11/30/23 09:00:00 午前,22.657,,,,
7748,11/30/23 10:00:00 午前,22.633,,,,
7749,11/30/23 11:00:00 午前,22.585,,,,
7750,11/30/23 12:00:00 午後,22.537,,,,
7751,11/30/23 01:00:00 午後,22.465,,,,
7752,11/30/23 02:00:00 午後,22.513,,,,
7753,11/30/23 03:00:00 午後,22.393,,,,
7754,11/30/23 04:00:00 午後,22.417,,,,
7755,11/30/23 05:00:00 午後,22.489,,,,
7756,11/30/23 06:00:00 午後,22.513,,,,
7757,11/30/23 07:00:00 午後,22.513,,,,
7758,11/30/23 08:00:00 午後,22.465,,,,
7759,11/30/23 09:00:00 午後,22.465,,,,
7760,11/30/23 10:00:00 午後,22.417,,,,
7761,11/30/23 11:00:00 午後,22.369,,,,
7762,12/01/23 12:00:00 午前,22.345,,,,
7763,12/01/23 01:00:00 午前,22.082,,,,
7764,12/01/23 02:00:00 午前,22.274,,,,
7765,12/01/23 03:00:00 午前,22.298,,,,
7766,12/01/23 04:00:00 午前,22.393,,,,
7767,12/01/23 05:00:00 午前,22.393,,,,
7768,12/01/23 06:00:00 午前,22.465,,,,
7769,12/01/23 07:00:00 午前,22.489,,,,
7770,12/01/23 08:00:00 午前,22.465,,,,
7771,12/01/23 09:00:00 午前,22.489,,,,
7772,12/01/23 10:00:00 午前,22.489,,,,
7773,12/01/23 11:00:00 午前,22.537,,,,
7774,12/01/23 12:00:00 午後,22.513,,,,
7775,12/01/23 01:00:00 午後,22.537,,,,
7776,12/01/23 02:00:00 午後,22.537,,,,
7777,12/01/23 03:00:00 午後,22.537,,,,
7778,12/01/23 04:00:00 午後,22.034,,,,
7779,12/01/23 05:00:00 午後,22.465,,,,
7780,12/01/23 06:00:00 午後,22.489,,,,
7781,12/01/23 07:00:00 午後,21.819,,,,
7782,12/01/23 08:00:00 午後,22.106,,,,
7783,12/01/23 09:00:00 午後,22.178,,,,
7784,12/01/23 10:00:00 午後,22.25,,,,
7785,12/01/23 11:00:00 午後,22.226,,,,
7786,12/02/23 12:00:00 午前,22.226,,,,
7787,12/02/23 01:00:00 午前,22.25,,,,
7788,12/02/23 02:00:00 午前,22.058,,,,
7789,12/02/23 03:00:00 午前,22.106,,,,
7790,12/02/23 04:00:00 午前,22.178,,,,
7791,12/02/23 05:00:00 午前,22.298,,,,
7792,12/02/23 06:00:00 午前,22.274,,,,
7793,12/02/23 07:00:00 午前,22.345,,,,
7794,12/02/23 08:00:00 午前,22.345,,,,
7795,12/02/23 09:00:00 午前,22.369,,,,
7796,12/02/23 10:00:00 午前,22.345,,,,
7797,12/02/23 11:00:00 午前,22.417,,,,
7798,12/02/23 12:00:00 午後,22.441,,,,
7799,12/02/23 01:00:00 午後,22.393,,,,
7800,12/02/23 02:00:00 午後,22.345,,,,
7801,12/02/23 03:00:00 午後,22.345,,,,
7802,12/02/23 04:00:00 午後,22.202,,,,
7803,12/02/23 05:00:00 午後,22.25,,,,
7804,12/02/23 06:00:00 午後,22.489,,,,
7805,12/02/23 07:00:00 午後,22.513,,,,
7806,12/02/23 08:00:00 午後,22.513,,,,
7807,12/02/23 09:00:00 午後,22.465,,,,
7808,12/02/23 10:00:00 午後,22.465,,,,
7809,12/02/23 11:00:00 午後,22.393,,,,
7810,12/03/23 12:00:00 午前,22.513,,,,
7811,12/03/23 01:00:00 午前,22.465,,,,
7812,12/03/23 02:00:00 午前,22.513,,,,
7813,12/03/23 03:00:00 午前,22.489,,,,
7814,12/03/23 04:00:00 午前,22.202,,,,
7815,12/03/23 05:00:00 午前,22.25,,,,
7816,12/03/23 06:00:00 午前,22.321,,,,
7817,12/03/23 07:00:00 午前,22.345,,,,
7818,12/03/23 08:00:00 午前,22.369,,,,
7819,12/03/23 09:00:00 午前,22.321,,,,
7820,12/03/23 10:00:00 午前,22.011,,,,
7821,12/03/23 11:00:00 午前,21.939,,,,
7822,12/03/23 12:00:00 午後,21.939,,,,
7823,12/03/23 01:00:00 午後,22.106,,,,
7824,12/03/23 02:00:00 午後,22.011,,,,
7825,12/03/23 03:00:00 午後,22.25,,,,
7826,12/03/23 04:00:00 午後,22.345,,,,
7827,12/03/23 05:00:00 午後,22.321,,,,
7828,12/03/23 06:00:00 午後,21.987,,,,
7829,12/03/23 07:00:00 午後,21.915,,,,
7830,12/03/23 08:00:00 午後,21.795,,,,
7831,12/03/23 09:00:00 午後,21.963,,,,
7832,12/03/23 10:00:00 午後,22.393,,,,
7833,12/03/23 11:00:00 午後,22.657,,,,
7834,12/04/23 12:00:00 午前,22.824,,,,
7835,12/04/23 01:00:00 午前,22.872,,,,
7836,12/04/23 02:00:00 午前,22.896,,,,
7837,12/04/23 03:00:00 午前,22.92,,,,
7838,12/04/23 04:00:00 午前,22.968,,,,
7839,12/04/23 05:00:00 午前,22.968,,,,
7840,12/04/23 06:00:00 午前,22.848,,,,
7841,12/04/23 07:00:00 午前,22.848,,,,
7842,12/04/23 08:00:00 午前,22.824,,,,
7843,12/04/23 09:00:00 午前,22.896,,,,
7844,12/04/23 10:00:00 午前,23.088,,,,
7845,12/04/23 11:00:00 午前,23.472,,,,
7846,12/04/23 12:00:00 午後,23.545,,,,
7847,12/04/23 01:00:00 午後,23.617,,,,
7848,12/04/23 02:00:00 午後,23.641,,,,
7849,12/04/23 03:00:00 午後,23.689,,,,
7850,12/04/23 04:00:00 午後,23.713,,,,
7851,12/04/23 05:00:00 午後,23.737,,,,
7852,12/04/23 06:00:00 午後,23.761,,,,
7853,12/04/23 07:00:00 午後,23.761,,,,
7854,12/04/23 08:00:00 午後,23.761,,,,
7855,12/04/23 09:00:00 午後,23.737,,,,
7856,12/04/23 10:00:00 午後,23.497,,,,
7857,12/04/23 11:00:00 午後,23.472,,,,
7858,12/05/23 12:00:00 午前,23.521,,,,
7859,12/05/23 01:00:00 午前,23.112,,,,
7860,12/05/23 02:00:00 午前,22.968,,,,
7861,12/05/23 03:00:00 午前,22.92,,,,
7862,12/05/23 04:00:00 午前,22.992,,,,
7863,12/05/23 05:00:00 午前,22.992,,,,
7864,12/05/23 06:00:00 午前,23.136,,,,
7865,12/05/23 07:00:00 午前,23.232,,,,
7866,12/05/23 08:00:00 午前,23.28,,,,
7867,12/05/23 09:00:00 午前,23.328,,,,
7868,12/05/23 10:00:00 午前,23.4,,,,
7869,12/05/23 11:00:00 午前,23.497,,,,
7870,12/05/23 12:00:00 午後,23.521,,,,
7871,12/05/23 01:00:00 午後,23.521,,,,
7872,12/05/23 02:00:00 午後,23.521,,,,
7873,12/05/23 03:00:00 午後,23.545,,,,
7874,12/05/23 04:00:00 午後,23.497,,,,
7875,12/05/23 05:00:00 午後,23.497,,,,
7876,12/05/23 06:00:00 午後,23.497,,,,
7877,12/05/23 07:00:00 午後,23.497,,,,
7878,12/05/23 08:00:00 午後,23.521,,,,
7879,12/05/23 09:00:00 午後,23.497,,,,
7880,12/05/23 10:00:00 午後,23.497,,,,
7881,12/05/23 11:00:00 午後,23.112,,,,
7882,12/06/23 12:00:00 午前,22.896,,,,
7883,12/06/23 01:00:00 午前,23.112,,,,
7884,12/06/23 02:00:00 午前,23.4,,,,
7885,12/06/23 03:00:00 午前,23.448,,,,
7886,12/06/23 04:00:00 午前,23.497,,,,
7887,12/06/23 05:00:00 午前,23.545,,,,
7888,12/06/23 06:00:00 午前,23.593,,,,
7889,12/06/23 07:00:00 午前,23.617,,,,
7890,12/06/23 08:00:00 午前,23.641,,,,
7891,12/06/23 09:00:00 午前,23.617,,,,
7892,12/06/23 10:00:00 午前,23.593,,,,
7893,12/06/23 11:00:00 午前,23.617,,,,
7894,12/06/23 12:00:00 午後,23.617,,,,
7895,12/06/23 01:00:00 午後,23.617,,,,
7896,12/06/23 02:00:00 午後,23.641,,,,
7897,12/06/23 03:00:00 午後,23.713,,,,
7898,12/06/23 04:00:00 午後,23.833,,,,
7899,12/06/23 05:00:00 午後,23.905,,,,
7900,12/06/23 06:00:00 午後,23.954,,,,
7901,12/06/23 07:00:00 午後,23.978,,,,
7902,12/06/23 08:00:00 午後,23.954,,,,
7903,12/06/23 09:00:00 午後,23.978,,,,
7904,12/06/23 10:00:00 午後,23.954,,,,
7905,12/06/23 11:00:00 午後,23.93,,,,
7906,12/07/23 12:00:00 午前,23.785,,,,
7907,12/07/23 01:00:00 午前,23.785,,,,
7908,12/07/23 02:00:00 午前,23.809,,,,
7909,12/07/23 03:00:00 午前,23.785,,,,
7910,12/07/23 04:00:00 午前,23.737,,,,
7911,12/07/23 05:00:00 午前,23.761,,,,
7912,12/07/23 06:00:00 午前,23.689,,,,
7913,12/07/23 07:00:00 午前,23.352,,,,
7914,12/07/23 08:00:00 午前,23.497,,,,
7915,12/07/23 09:00:00 午前,23.545,,,,
7916,12/07/23 10:00:00 午前,23.689,,,,
7917,12/07/23 11:00:00 午前,23.689,,,,
7918,12/07/23 12:00:00 午後,23.689,,,,
7919,12/07/23 01:00:00 午後,23.689,,,,
7920,12/07/23 02:00:00 午後,23.665,,,,
7921,12/07/23 03:00:00 午後,23.641,,,,
7922,12/07/23 04:00:00 午後,23.665,,,,
7923,12/07/23 05:00:00 午後,23.617,,,,
7924,12/07/23 06:00:00 午後,23.545,,,,
7925,12/07/23 07:00:00 午後,23.448,,,,
7926,12/07/23 08:00:00 午後,23.4,,,,
7927,12/07/23 09:00:00 午後,23.472,,,,
7928,12/07/23 10:00:00 午後,23.4,,,,
7929,12/07/23 11:00:00 午後,23.376,,,,
7930,12/08/23 12:00:00 午前,23.641,,,,
7931,12/08/23 01:00:00 午前,23.617,,,,
7932,12/08/23 02:00:00 午前,23.569,,,,
7933,12/08/23 03:00:00 午前,23.521,,,,
7934,12/08/23 04:00:00 午前,23.545,,,,
7935,12/08/23 05:00:00 午前,23.569,,,,
7936,12/08/23 06:00:00 午前,23.545,,,,
7937,12/08/23 07:00:00 午前,23.545,,,,
7938,12/08/23 08:00:00 午前,23.593,,,,
7939,12/08/23 09:00:00 午前,23.617,,,,
7940,12/08/23 10:00:00 午前,23.665,,,,
7941,12/08/23 11:00:00 午前,23.665,,,,
7942,12/08/23 12:00:00 午後,23.689,,,,
7943,12/08/23 01:00:00 午後,23.713,,,,
7944,12/08/23 02:00:00 午後,23.737,,,,
7945,12/08/23 03:00:00 午後,23.737,,,,
7946,12/08/23 04:00:00 午後,23.761,,,,
7947,12/08/23 05:00:00 午後,23.785,,,,
7948,12/08/23 06:00:00 午後,23.785,,,,
7949,12/08/23 07:00:00 午後,23.785,,,,
7950,12/08/23 08:00:00 午後,23.761,,,,
7951,12/08/23 09:00:00 午後,23.665,,,,
7952,12/08/23 10:00:00 午後,23.713,,,,
7953,12/08/23 11:00:00 午後,23.713,,,,
7954,12/09/23 12:00:00 午前,23.713,,,,
7955,12/09/23 01:00:00 午前,23.737,,,,
7956,12/09/23 02:00:00 午前,23.689,,,,
7957,12/09/23 03:00:00 午前,23.689,,,,
7958,12/09/23 04:00:00 午前,23.689,,,,
7959,12/09/23 05:00:00 午前,23.665,,,,
7960,12/09/23 06:00:00 午前,23.689,,,,
7961,12/09/23 07:00:00 午前,23.665,,,,
7962,12/09/23 08:00:00 午前,23.665,,,,
7963,12/09/23 09:00:00 午前,23.617,,,,
7964,12/09/23 10:00:00 午前,23.617,,,,
7965,12/09/23 11:00:00 午前,23.641,,,,
7966,12/09/23 12:00:00 午後,23.593,,,,
7967,12/09/23 01:00:00 午後,23.545,,,,
7968,12/09/23 02:00:00 午後,23.569,,,,
7969,12/09/23 03:00:00 午後,23.617,,,,
7970,12/09/23 04:00:00 午後,23.665,,,,
7971,12/09/23 05:00:00 午後,23.641,,,,
7972,12/09/23 06:00:00 午後,23.641,,,,
7973,12/09/23 07:00:00 午後,23.641,,,,
7974,12/09/23 08:00:00 午後,23.665,,,,
7975,12/09/23 09:00:00 午後,23.689,,,,
7976,12/09/23 10:00:00 午後,23.689,,,,
7977,12/09/23 11:00:00 午後,23.689,,,,
7978,12/10/23 12:00:00 午前,23.665,,,,
7979,12/10/23 01:00:00 午前,23.641,,,,
7980,12/10/23 02:00:00 午前,23.665,,,,
7981,12/10/23 03:00:00 午前,23.545,,,,
7982,12/10/23 04:00:00 午前,23.208,,,,
7983,12/10/23 05:00:00 午前,22.872,,,,
7984,12/10/23 06:00:00 午前,22.896,,,,
7985,12/10/23 07:00:00 午前,22.848,,,,
7986,12/10/23 08:00:00 午前,22.753,,,,
7987,12/10/23 09:00:00 午前,23.16,,,,
7988,12/10/23 10:00:00 午前,23.256,,,,
7989,12/10/23 11:00:00 午前,23.304,,,,
7990,12/10/23 12:00:00 午後,23.4,,,,
7991,12/10/23 01:00:00 午後,23.16,,,,
7992,12/10/23 02:00:00 午後,23.088,,,,
7993,12/10/23 03:00:00 午後,23.16,,,,
7994,12/10/23 04:00:00 午後,22.848,,,,
7995,12/10/23 05:00:00 午後,22.729,,,,
7996,12/10/23 06:00:00 午後,22.729,,,,
7997,12/10/23 07:00:00 午後,22.753,,,,
7998,12/10/23 08:00:00 午後,23.016,,,,
7999,12/10/23 09:00:00 午後,22.968,,,,
8000,12/10/23 10:00:00 午後,22.944,,,,
8001,12/10/23 11:00:00 午後,22.968,,,,
8002,12/11/23 12:00:00 午前,22.992,,,,
8003,12/11/23 01:00:00 午前,23.064,,,,
8004,12/11/23 02:00:00 午前,23.04,,,,
8005,12/11/23 03:00:00 午前,23.064,,,,
8006,12/11/23 04:00:00 午前,22.824,,,,
8007,12/11/23 05:00:00 午前,22.776,,,,
8008,12/11/23 06:00:00 午前,22.465,,,,
8009,12/11/23 07:00:00 午前,22.202,,,,
8010,12/11/23 08:00:00 午前,22.058,,,,
8011,12/11/23 09:00:00 午前,21.939,,,,
8012,12/11/23 10:00:00 午前,21.915,,,,
8013,12/11/23 11:00:00 午前,21.939,,,,
8014,12/11/23 12:00:00 午後,22.25,,,,
8015,12/11/23 01:00:00 午後,22.393,,,,
8016,12/11/23 02:00:00 午後,22.417,,,,
8017,12/11/23 03:00:00 午後,22.465,,,,
8018,12/11/23 04:00:00 午後,22.441,,,,
8019,12/11/23 05:00:00 午後,22.537,,,,
8020,12/11/23 06:00:00 午後,22.633,,,,
8021,12/11/23 07:00:00 午後,22.633,,,,
8022,12/11/23 08:00:00 午後,22.561,,,,
8023,12/11/23 09:00:00 午後,22.561,,,,
8024,12/11/23 10:00:00 午後,22.657,,,,
8025,12/11/23 11:00:00 午後,23.016,,,,
8026,12/12/23 12:00:00 午前,23.232,,,,
8027,12/12/23 01:00:00 午前,23.232,,,,
8028,12/12/23 02:00:00 午前,23.256,,,,
8029,12/12/23 03:00:00 午前,23.28,,,,
8030,12/12/23 04:00:00 午前,23.28,,,,
8031,12/12/23 05:00:00 午前,23.28,,,,
8032,12/12/23 06:00:00 午前,23.256,,,,
8033,12/12/23 07:00:00 午前,23.184,,,,
8034,12/12/23 08:00:00 午前,23.232,,,,
8035,12/12/23 09:00:00 午前,23.232,,,,
8036,12/12/23 10:00:00 午前,23.064,,,,
8037,12/12/23 11:00:00 午前,23.184,,,,
8038,12/12/23 12:00:00 午後,23.184,,,,
8039,12/12/23 01:00:00 午後,23.208,,,,
8040,12/12/23 02:00:00 午後,23.088,,,,
8041,12/12/23 03:00:00 午後,23.064,,,,
8042,12/12/23 04:00:00 午後,23.016,,,,
8043,12/12/23 05:00:00 午後,23.016,,,,
8044,12/12/23 06:00:00 午後,23.064,,,,
8045,12/12/23 07:00:00 午後,23.04,,,,
8046,12/12/23 08:00:00 午後,23.064,,,,
8047,12/12/23 09:00:00 午後,22.824,,,,
8048,12/12/23 10:00:00 午後,23.04,,,,
8049,12/12/23 11:00:00 午後,23.064,,,,
8050,12/13/23 12:00:00 午前,23.064,,,,
8051,12/13/23 01:00:00 午前,22.848,,,,
8052,12/13/23 02:00:00 午前,22.992,,,,
8053,12/13/23 03:00:00 午前,22.992,,,,
8054,12/13/23 04:00:00 午前,22.968,,,,
8055,12/13/23 05:00:00 午前,22.513,,,,
8056,12/13/23 06:00:00 午前,21.987,,,,
8057,12/13/23 07:00:00 午前,22.154,,,,
8058,12/13/23 08:00:00 午前,22.393,,,,
8059,12/13/23 09:00:00 午前,22.034,,,,
8060,12/13/23 10:00:00 午前,20.984,,,,
8061,12/13/23 11:00:00 午前,21.772,,,,
8062,12/13/23 12:00:00 午後,22.058,,,,
8063,12/13/23 01:00:00 午後,22.13,,,,
8064,12/13/23 02:00:00 午後,22.011,,,,
8065,12/13/23 03:00:00 午後,22.082,,,,
8066,12/13/23 04:00:00 午後,22.321,,,,
8067,12/13/23 05:00:00 午後,22.441,,,,
8068,12/13/23 06:00:00 午後,22.441,,,,
8069,12/13/23 07:00:00 午後,22.369,,,,
8070,12/13/23 08:00:00 午後,22.393,,,,
8071,12/13/23 09:00:00 午後,22.417,,,,
8072,12/13/23 10:00:00 午後,22.417,,,,
8073,12/13/23 11:00:00 午後,22.441,,,,
8074,12/14/23 12:00:00 午前,22.393,,,,
8075,12/14/23 01:00:00 午前,22.393,,,,
8076,12/14/23 02:00:00 午前,22.369,,,,
8077,12/14/23 03:00:00 午前,22.369,,,,
8078,12/14/23 04:00:00 午前,22.393,,,,
8079,12/14/23 05:00:00 午前,22.369,,,,
8080,12/14/23 06:00:00 午前,22.369,,,,
8081,12/14/23 07:00:00 午前,22.345,,,,
8082,12/14/23 08:00:00 午前,22.298,,,,
8083,12/14/23 09:00:00 午前,22.274,,,,
8084,12/14/23 10:00:00 午前,22.274,,,,
8085,12/14/23 11:00:00 午前,22.011,,,,
8086,12/14/23 12:00:00 午後,22.011,,,,
8087,12/14/23 01:00:00 午後,21.939,,,,
8088,12/14/23 02:00:00 午後,22.058,,,,
8089,12/14/23 03:00:00 午後,22.202,,,,
8090,12/14/23 04:00:00 午後,22.202,,,,
8091,12/14/23 05:00:00 午後,22.106,,,,
8092,12/14/23 06:00:00 午後,22.13,,,,
8093,12/14/23 07:00:00 午後,22.25,,,,
8094,12/14/23 08:00:00 午後,22.298,,,,
8095,12/14/23 09:00:00 午後,22.298,,,,
8096,12/14/23 10:00:00 午後,22.298,,,,
8097,12/14/23 11:00:00 午後,22.25,,,,
8098,12/15/23 12:00:00 午前,22.202,,,,
8099,12/15/23 01:00:00 午前,22.178,,,,
8100,12/15/23 02:00:00 午前,22.178,,,,
8101,12/15/23 03:00:00 午前,22.274,,,,
8102,12/15/23 04:00:00 午前,22.154,,,,
8103,12/15/23 05:00:00 午前,22.082,,,,
8104,12/15/23 06:00:00 午前,22.106,,,,
8105,12/15/23 07:00:00 午前,22.154,,,,
8106,12/15/23 08:00:00 午前,22.25,,,,
8107,12/15/23 09:00:00 午前,22.25,,,,
8108,12/15/23 10:00:00 午前,22.274,,,,
8109,12/15/23 11:00:00 午前,22.25,,,,
8110,12/15/23 12:00:00 午後,22.226,,,,
8111,12/15/23 01:00:00 午後,22.274,,,,
8112,12/15/23 02:00:00 午後,22.298,,,,
8113,12/15/23 03:00:00 午後,22.321,,,,
8114,12/15/23 04:00:00 午後,22.345,,,,
8115,12/15/23 05:00:00 午後,22.321,,,,
8116,12/15/23 06:00:00 午後,22.298,,,,
8117,12/15/23 07:00:00 午後,22.25,,,,
8118,12/15/23 08:00:00 午後,22.226,,,,
8119,12/15/23 09:00:00 午後,22.25,,,,
8120,12/15/23 10:00:00 午後,22.25,,,,
8121,12/15/23 11:00:00 午後,22.274,,,,
8122,12/16/23 12:00:00 午前,22.202,,,,
8123,12/16/23 01:00:00 午前,22.298,,,,
8124,12/16/23 02:00:00 午前,22.345,,,,
8125,12/16/23 03:00:00 午前,22.345,,,,
8126,12/16/23 04:00:00 午前,22.321,,,,
8127,12/16/23 05:00:00 午前,22.441,,,,
8128,12/16/23 06:00:00 午前,22.441,,,,
8129,12/16/23 07:00:00 午前,22.465,,,,
8130,12/16/23 08:00:00 午前,22.489,,,,
8131,12/16/23 09:00:00 午前,22.465,,,,
8132,12/16/23 10:00:00 午前,22.441,,,,
8133,12/16/23 11:00:00 午前,22.393,,,,
8134,12/16/23 12:00:00 午後,22.393,,,,
8135,12/16/23 01:00:00 午後,22.417,,,,
8136,12/16/23 02:00:00 午後,22.345,,,,
8137,12/16/23 03:00:00 午後,22.417,,,,
8138,12/16/23 04:00:00 午後,22.393,,,,
8139,12/16/23 05:00:00 午後,22.369,,,,
8140,12/16/23 06:00:00 午後,22.345,,,,
8141,12/16/23 07:00:00 午後,22.226,,,,
8142,12/16/23 08:00:00 午後,22.25,,,,
8143,12/16/23 09:00:00 午後,22.226,,,,
8144,12/16/23 10:00:00 午後,22.25,,,,
8145,12/16/23 11:00:00 午後,22.226,,,,
8146,12/17/23 12:00:00 午前,22.202,,,,
8147,12/17/23 01:00:00 午前,22.106,,,,
8148,12/17/23 02:00:00 午前,21.963,,,,
8149,12/17/23 03:00:00 午前,22.011,,,,
8150,12/17/23 04:00:00 午前,22.106,,,,
8151,12/17/23 05:00:00 午前,22.082,,,,
8152,12/17/23 06:00:00 午前,22.034,,,,
8153,12/17/23 07:00:00 午前,21.987,,,,
8154,12/17/23 08:00:00 午前,21.963,,,,
8155,12/17/23 09:00:00 午前,21.915,,,,
8156,12/17/23 10:00:00 午前,21.867,,,,
8157,12/17/23 11:00:00 午前,21.772,,,,
8158,12/17/23 12:00:00 午後,21.748,,,,
8159,12/17/23 01:00:00 午後,21.772,,,,
8160,12/17/23 02:00:00 午後,21.819,,,,
8161,12/17/23 03:00:00 午後,21.819,,,,
8162,12/17/23 04:00:00 午後,21.795,,,,
8163,12/17/23 05:00:00 午後,21.772,,,,
8164,12/17/23 06:00:00 午後,21.676,,,,
8165,12/17/23 07:00:00 午後,21.7,,,,
8166,12/17/23 08:00:00 午後,21.581,,,,
8167,12/17/23 09:00:00 午後,21.581,,,,
8168,12/17/23 10:00:00 午後,21.604,,,,
8169,12/17/23 11:00:00 午後,21.557,,,,
8170,12/18/23 12:00:00 午前,21.533,,,,
8171,12/18/23 01:00:00 午前,21.485,,,,
8172,12/18/23 02:00:00 午前,21.533,,,,
8173,12/18/23 03:00:00 午前,21.557,,,,
8174,12/18/23 04:00:00 午前,21.581,,,,
8175,12/18/23 05:00:00 午前,21.604,,,,
8176,12/18/23 06:00:00 午前,21.557,,,,
