プロット タイトル: site19_spot001_2022,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21011416, SEN S/N: 21011416)",カプラー取り外し (LGR S/N: 21011416),カプラー取り付け (LGR S/N: 21011416),停止済み (LGR S/N: 21011416),ファイルの終わり (LGR S/N: 21011416)
552,11/20/21 06:46:15 午前,21.485,,,,
553,11/20/21 07:46:15 午前,21.533,,,,
554,11/20/21 08:46:15 午前,21.581,,,,
555,11/20/21 09:46:15 午前,21.628,,,,
556,11/20/21 10:46:15 午前,21.628,,,,
557,11/20/21 11:46:15 午前,21.652,,,,
558,11/20/21 12:46:15 午後,21.7,,,,
559,11/20/21 01:46:15 午後,21.795,,,,
560,11/20/21 02:46:15 午後,21.891,,,,
561,11/20/21 03:46:15 午後,21.963,,,,
562,11/20/21 04:46:15 午後,22.011,,,,
563,11/20/21 05:46:15 午後,22.011,,,,
564,11/20/21 06:46:15 午後,22.011,,,,
565,11/20/21 07:46:15 午後,22.011,,,,
566,11/20/21 08:46:15 午後,21.987,,,,
567,11/20/21 09:46:15 午後,21.987,,,,
568,11/20/21 10:46:15 午後,21.963,,,,
569,11/20/21 11:46:15 午後,21.939,,,,
570,11/21/21 12:46:15 午前,21.915,,,,
571,11/21/21 01:46:15 午前,21.843,,,,
572,11/21/21 02:46:15 午前,21.795,,,,
573,11/21/21 03:46:15 午前,21.772,,,,
574,11/21/21 04:46:15 午前,21.772,,,,
575,11/21/21 05:46:15 午前,21.772,,,,
576,11/21/21 06:46:15 午前,21.772,,,,
577,11/21/21 07:46:15 午前,21.772,,,,
578,11/21/21 08:46:15 午前,21.748,,,,
579,11/21/21 09:46:15 午前,21.748,,,,
580,11/21/21 10:46:15 午前,21.748,,,,
581,11/21/21 11:46:15 午前,21.748,,,,
582,11/21/21 12:46:15 午後,21.748,,,,
583,11/21/21 01:46:15 午後,21.748,,,,
584,11/21/21 02:46:15 午後,21.748,,,,
585,11/21/21 03:46:15 午後,21.748,,,,
586,11/21/21 04:46:15 午後,21.772,,,,
587,11/21/21 05:46:15 午後,21.819,,,,
588,11/21/21 06:46:15 午後,21.819,,,,
589,11/21/21 07:46:15 午後,21.843,,,,
590,11/21/21 08:46:15 午後,21.843,,,,
591,11/21/21 09:46:15 午後,21.843,,,,
592,11/21/21 10:46:15 午後,21.843,,,,
593,11/21/21 11:46:15 午後,21.843,,,,
594,11/22/21 12:46:15 午前,21.843,,,,
595,11/22/21 01:46:15 午前,21.819,,,,
596,11/22/21 02:46:15 午前,21.819,,,,
597,11/22/21 03:46:15 午前,21.843,,,,
598,11/22/21 04:46:15 午前,21.867,,,,
599,11/22/21 05:46:15 午前,21.867,,,,
600,11/22/21 06:46:15 午前,21.867,,,,
601,11/22/21 07:46:15 午前,21.867,,,,
602,11/22/21 08:46:15 午前,21.843,,,,
603,11/22/21 09:46:15 午前,21.867,,,,
604,11/22/21 10:46:15 午前,21.891,,,,
605,11/22/21 11:46:15 午前,21.915,,,,
606,11/22/21 12:46:15 午後,21.891,,,,
607,11/22/21 01:46:15 午後,21.891,,,,
608,11/22/21 02:46:15 午後,21.891,,,,
609,11/22/21 03:46:15 午後,21.915,,,,
610,11/22/21 04:46:15 午後,21.915,,,,
611,11/22/21 05:46:15 午後,21.939,,,,
612,11/22/21 06:46:15 午後,21.939,,,,
613,11/22/21 07:46:15 午後,21.915,,,,
614,11/22/21 08:46:15 午後,21.891,,,,
615,11/22/21 09:46:15 午後,21.867,,,,
616,11/22/21 10:46:15 午後,21.843,,,,
617,11/22/21 11:46:15 午後,21.819,,,,
618,11/23/21 12:46:15 午前,21.795,,,,
619,11/23/21 01:46:15 午前,21.772,,,,
620,11/23/21 02:46:15 午前,21.748,,,,
621,11/23/21 03:46:15 午前,21.748,,,,
622,11/23/21 04:46:15 午前,21.748,,,,
623,11/23/21 05:46:15 午前,21.724,,,,
624,11/23/21 06:46:15 午前,21.7,,,,
625,11/23/21 07:46:15 午前,21.676,,,,
626,11/23/21 08:46:15 午前,21.676,,,,
627,11/23/21 09:46:15 午前,21.676,,,,
628,11/23/21 10:46:15 午前,21.676,,,,
629,11/23/21 11:46:15 午前,21.676,,,,
630,11/23/21 12:46:15 午後,21.7,,,,
631,11/23/21 01:46:15 午後,21.7,,,,
632,11/23/21 02:46:15 午後,21.676,,,,
633,11/23/21 03:46:15 午後,21.628,,,,
634,11/23/21 04:46:15 午後,21.581,,,,
635,11/23/21 05:46:15 午後,21.533,,,,
636,11/23/21 06:46:15 午後,21.485,,,,
637,11/23/21 07:46:15 午後,21.413,,,,
638,11/23/21 08:46:15 午後,21.342,,,,
639,11/23/21 09:46:15 午後,21.199,,,,
640,11/23/21 10:46:15 午後,21.079,,,,
641,11/23/21 11:46:15 午後,20.984,,,,
642,11/24/21 12:46:15 午前,20.841,,,,
643,11/24/21 01:46:15 午前,20.579,,,,
644,11/24/21 02:46:15 午前,20.317,,,,
645,11/24/21 03:46:15 午前,20.103,,,,
646,11/24/21 04:46:15 午前,19.912,,,,
647,11/24/21 05:46:15 午前,19.722,,,,
648,11/24/21 06:46:15 午前,19.651,,,,
649,11/24/21 07:46:15 午前,19.579,,,,
650,11/24/21 08:46:15 午前,19.318,,,,
651,11/24/21 09:46:15 午前,19.008,,,,
652,11/24/21 10:46:15 午前,19.008,,,,
653,11/24/21 11:46:15 午前,19.08,,,,
654,11/24/21 12:46:15 午後,19.056,,,,
655,11/24/21 01:46:15 午後,19.151,,,,
656,11/24/21 02:46:15 午後,19.389,,,,
657,11/24/21 03:46:15 午後,19.579,,,,
658,11/24/21 04:46:15 午後,19.46,,,,
659,11/24/21 05:46:15 午後,19.46,,,,
660,11/24/21 06:46:15 午後,19.555,,,,
661,11/24/21 07:46:15 午後,19.722,,,,
662,11/24/21 08:46:15 午後,19.77,,,,
663,11/24/21 09:46:15 午後,19.746,,,,
664,11/24/21 10:46:15 午後,19.793,,,,
665,11/24/21 11:46:15 午後,19.817,,,,
666,11/25/21 12:46:15 午前,19.865,,,,
667,11/25/21 01:46:15 午前,19.912,,,,
668,11/25/21 02:46:15 午前,19.936,,,,
669,11/25/21 03:46:15 午前,19.96,,,,
670,11/25/21 04:46:15 午前,19.936,,,,
671,11/25/21 05:46:15 午前,19.912,,,,
672,11/25/21 06:46:15 午前,19.888,,,,
673,11/25/21 07:46:15 午前,19.841,,,,
674,11/25/21 08:46:15 午前,19.888,,,,
675,11/25/21 09:46:15 午前,19.96,,,,
676,11/25/21 10:46:15 午前,20.031,,,,
677,11/25/21 11:46:15 午前,20.103,,,,
678,11/25/21 12:46:15 午後,20.15,,,,
679,11/25/21 01:46:15 午後,20.198,,,,
680,11/25/21 02:46:15 午後,20.222,,,,
681,11/25/21 03:46:15 午後,20.246,,,,
682,11/25/21 04:46:15 午後,20.222,,,,
683,11/25/21 05:46:15 午後,20.103,,,,
684,11/25/21 06:46:15 午後,19.817,,,,
685,11/25/21 07:46:15 午後,19.674,,,,
686,11/25/21 08:46:15 午後,19.627,,,,
687,11/25/21 09:46:15 午後,19.484,,,,
688,11/25/21 10:46:15 午後,19.413,,,,
689,11/25/21 11:46:15 午後,19.436,,,,
690,11/26/21 12:46:15 午前,19.46,,,,
691,11/26/21 01:46:15 午前,19.436,,,,
692,11/26/21 02:46:15 午前,19.294,,,,
693,11/26/21 03:46:15 午前,19.222,,,,
694,11/26/21 04:46:15 午前,19.175,,,,
695,11/26/21 05:46:15 午前,19.175,,,,
696,11/26/21 06:46:15 午前,19.222,,,,
697,11/26/21 07:46:15 午前,19.294,,,,
698,11/26/21 08:46:15 午前,19.365,,,,
699,11/26/21 09:46:15 午前,19.436,,,,
700,11/26/21 10:46:15 午前,19.508,,,,
701,11/26/21 11:46:15 午前,19.532,,,,
702,11/26/21 12:46:15 午後,19.579,,,,
703,11/26/21 01:46:15 午後,19.627,,,,
704,11/26/21 02:46:15 午後,19.651,,,,
705,11/26/21 03:46:15 午後,19.674,,,,
706,11/26/21 04:46:15 午後,19.698,,,,
707,11/26/21 05:46:15 午後,19.698,,,,
708,11/26/21 06:46:15 午後,19.698,,,,
709,11/26/21 07:46:15 午後,19.698,,,,
710,11/26/21 08:46:15 午後,19.698,,,,
711,11/26/21 09:46:15 午後,19.698,,,,
712,11/26/21 10:46:15 午後,19.698,,,,
713,11/26/21 11:46:15 午後,19.579,,,,
714,11/27/21 12:46:15 午前,19.484,,,,
715,11/27/21 01:46:15 午前,19.413,,,,
716,11/27/21 02:46:15 午前,19.294,,,,
717,11/27/21 03:46:15 午前,19.175,,,,
718,11/27/21 04:46:15 午前,19.199,,,,
719,11/27/21 05:46:15 午前,19.246,,,,
720,11/27/21 06:46:15 午前,19.246,,,,
721,11/27/21 07:46:15 午前,19.222,,,,
722,11/27/21 08:46:15 午前,19.08,,,,
723,11/27/21 09:46:15 午前,18.961,,,,
724,11/27/21 10:46:15 午前,18.842,,,,
725,11/27/21 11:46:15 午前,18.794,,,,
726,11/27/21 12:46:15 午後,18.818,,,,
727,11/27/21 01:46:15 午後,18.866,,,,
728,11/27/21 02:46:15 午後,18.889,,,,
729,11/27/21 03:46:15 午後,18.937,,,,
730,11/27/21 04:46:15 午後,18.937,,,,
731,11/27/21 05:46:15 午後,18.866,,,,
732,11/27/21 06:46:15 午後,18.794,,,,
733,11/27/21 07:46:15 午後,18.58,,,,
734,11/27/21 08:46:15 午後,18.366,,,,
735,11/27/21 09:46:15 午後,18.176,,,,
736,11/27/21 10:46:15 午後,17.986,,,,
737,11/27/21 11:46:15 午後,18.033,,,,
738,11/28/21 12:46:15 午前,18.152,,,,
739,11/28/21 01:46:15 午前,18.271,,,,
740,11/28/21 02:46:15 午前,18.343,,,,
741,11/28/21 03:46:15 午前,18.39,,,,
742,11/28/21 04:46:15 午前,18.414,,,,
743,11/28/21 05:46:15 午前,18.39,,,,
744,11/28/21 06:46:15 午前,18.366,,,,
745,11/28/21 07:46:15 午前,18.39,,,,
746,11/28/21 08:46:15 午前,18.414,,,,
747,11/28/21 09:46:15 午前,18.438,,,,
748,11/28/21 10:46:15 午前,18.414,,,,
749,11/28/21 11:46:15 午前,18.39,,,,
750,11/28/21 12:46:15 午後,18.438,,,,
751,11/28/21 01:46:15 午後,18.461,,,,
752,11/28/21 02:46:15 午後,18.461,,,,
753,11/28/21 03:46:15 午後,18.39,,,,
754,11/28/21 04:46:15 午後,18.247,,,,
755,11/28/21 05:46:15 午後,18.152,,,,
756,11/28/21 06:46:15 午後,18.105,,,,
757,11/28/21 07:46:15 午後,18.081,,,,
758,11/28/21 08:46:15 午後,18.081,,,,
759,11/28/21 09:46:15 午後,18.105,,,,
760,11/28/21 10:46:15 午後,18.224,,,,
761,11/28/21 11:46:15 午後,18.343,,,,
762,11/29/21 12:46:15 午前,18.414,,,,
763,11/29/21 01:46:15 午前,18.485,,,,
764,11/29/21 02:46:15 午前,18.533,,,,
765,11/29/21 03:46:15 午前,18.557,,,,
766,11/29/21 04:46:15 午前,18.604,,,,
767,11/29/21 05:46:15 午前,18.675,,,,
768,11/29/21 06:46:15 午前,18.723,,,,
769,11/29/21 07:46:15 午前,18.771,,,,
770,11/29/21 08:46:15 午前,18.794,,,,
771,11/29/21 09:46:15 午前,18.818,,,,
772,11/29/21 10:46:15 午前,18.842,,,,
773,11/29/21 11:46:15 午前,18.889,,,,
774,11/29/21 12:46:15 午後,18.937,,,,
775,11/29/21 01:46:15 午後,19.008,,,,
776,11/29/21 02:46:15 午後,19.056,,,,
777,11/29/21 03:46:15 午後,19.056,,,,
778,11/29/21 04:46:15 午後,19.056,,,,
779,11/29/21 05:46:15 午後,19.08,,,,
780,11/29/21 06:46:15 午後,19.103,,,,
781,11/29/21 07:46:15 午後,19.103,,,,
782,11/29/21 08:46:15 午後,19.103,,,,
783,11/29/21 09:46:15 午後,19.103,,,,
784,11/29/21 10:46:15 午後,19.103,,,,
785,11/29/21 11:46:15 午後,19.222,,,,
786,11/30/21 12:46:15 午前,19.294,,,,
787,11/30/21 01:46:15 午前,19.318,,,,
788,11/30/21 02:46:15 午前,19.27,,,,
789,11/30/21 03:46:15 午前,19.27,,,,
790,11/30/21 04:46:15 午前,19.246,,,,
791,11/30/21 05:46:15 午前,19.199,,,,
792,11/30/21 06:46:15 午前,19.222,,,,
793,11/30/21 07:46:15 午前,19.436,,,,
794,11/30/21 08:46:15 午前,19.651,,,,
795,11/30/21 09:46:15 午前,19.841,,,,
796,11/30/21 10:46:15 午前,19.984,,,,
797,11/30/21 11:46:15 午前,20.15,,,,
798,11/30/21 12:46:15 午後,20.293,,,,
799,11/30/21 01:46:15 午後,20.388,,,,
800,11/30/21 02:46:15 午後,20.46,,,,
801,11/30/21 03:46:15 午後,20.531,,,,
802,11/30/21 04:46:15 午後,20.603,,,,
803,11/30/21 05:46:15 午後,20.627,,,,
804,11/30/21 06:46:15 午後,20.627,,,,
805,11/30/21 07:46:15 午後,20.627,,,,
806,11/30/21 08:46:15 午後,20.627,,,,
807,11/30/21 09:46:15 午後,20.627,,,,
808,11/30/21 10:46:15 午後,20.603,,,,
809,11/30/21 11:46:15 午後,20.603,,,,
810,12/01/21 12:46:15 午前,20.579,,,,
811,12/01/21 01:46:15 午前,20.579,,,,
812,12/01/21 02:46:15 午前,20.579,,,,
813,12/01/21 03:46:15 午前,20.531,,,,
814,12/01/21 04:46:15 午前,20.46,,,,
815,12/01/21 05:46:15 午前,20.388,,,,
816,12/01/21 06:46:15 午前,20.365,,,,
817,12/01/21 07:46:15 午前,20.293,,,,
818,12/01/21 08:46:15 午前,20.269,,,,
819,12/01/21 09:46:15 午前,20.222,,,,
820,12/01/21 10:46:15 午前,20.198,,,,
821,12/01/21 11:46:15 午前,20.15,,,,
822,12/01/21 12:46:15 午後,20.103,,,,
823,12/01/21 01:46:15 午後,20.055,,,,
824,12/01/21 02:46:15 午後,19.96,,,,
825,12/01/21 03:46:15 午後,19.912,,,,
826,12/01/21 04:46:15 午後,19.888,,,,
827,12/01/21 05:46:15 午後,19.722,,,,
828,12/01/21 06:46:15 午後,19.555,,,,
829,12/01/21 07:46:15 午後,19.389,,,,
830,12/01/21 08:46:15 午後,19.27,,,,
831,12/01/21 09:46:15 午後,19.103,,,,
832,12/01/21 10:46:15 午後,19.032,,,,
833,12/01/21 11:46:15 午後,19.008,,,,
834,12/02/21 12:46:15 午前,18.961,,,,
835,12/02/21 01:46:15 午前,18.866,,,,
836,12/02/21 02:46:15 午前,18.747,,,,
837,12/02/21 03:46:15 午前,18.628,,,,
838,12/02/21 04:46:15 午前,18.58,,,,
839,12/02/21 05:46:15 午前,18.533,,,,
840,12/02/21 06:46:15 午前,18.747,,,,
841,12/02/21 07:46:15 午前,19.032,,,,
842,12/02/21 08:46:15 午前,19.318,,,,
843,12/02/21 09:46:15 午前,19.508,,,,
844,12/02/21 10:46:15 午前,19.722,,,,
845,12/02/21 11:46:15 午前,19.912,,,,
846,12/02/21 12:46:15 午後,20.055,,,,
847,12/02/21 01:46:15 午後,20.174,,,,
848,12/02/21 02:46:15 午後,20.269,,,,
849,12/02/21 03:46:15 午後,20.317,,,,
850,12/02/21 04:46:15 午後,20.341,,,,
851,12/02/21 05:46:15 午後,20.341,,,,
852,12/02/21 06:46:15 午後,20.317,,,,
853,12/02/21 07:46:15 午後,20.222,,,,
854,12/02/21 08:46:15 午後,20.174,,,,
855,12/02/21 09:46:15 午後,20.126,,,,
856,12/02/21 10:46:15 午後,20.055,,,,
857,12/02/21 11:46:15 午後,20.031,,,,
858,12/03/21 12:46:15 午前,20.007,,,,
859,12/03/21 01:46:15 午前,20.007,,,,
860,12/03/21 02:46:15 午前,20.007,,,,
861,12/03/21 03:46:15 午前,19.984,,,,
862,12/03/21 04:46:15 午前,19.984,,,,
863,12/03/21 05:46:15 午前,19.936,,,,
864,12/03/21 06:46:15 午前,19.912,,,,
865,12/03/21 07:46:15 午前,19.912,,,,
866,12/03/21 08:46:15 午前,19.865,,,,
867,12/03/21 09:46:15 午前,19.865,,,,
868,12/03/21 10:46:15 午前,19.865,,,,
869,12/03/21 11:46:15 午前,19.888,,,,
870,12/03/21 12:46:15 午後,19.912,,,,
871,12/03/21 01:46:15 午後,19.912,,,,
872,12/03/21 02:46:15 午後,19.888,,,,
873,12/03/21 03:46:15 午後,19.841,,,,
874,12/03/21 04:46:15 午後,19.841,,,,
875,12/03/21 05:46:15 午後,19.817,,,,
876,12/03/21 06:46:15 午後,19.722,,,,
877,12/03/21 07:46:15 午後,19.627,,,,
878,12/03/21 08:46:15 午後,19.579,,,,
879,12/03/21 09:46:15 午後,19.389,,,,
880,12/03/21 10:46:15 午後,19.199,,,,
881,12/03/21 11:46:15 午後,19.08,,,,
882,12/04/21 12:46:15 午前,19.032,,,,
883,12/04/21 01:46:15 午前,19.008,,,,
884,12/04/21 02:46:15 午前,19.008,,,,
885,12/04/21 03:46:15 午前,19.103,,,,
886,12/04/21 04:46:15 午前,19.199,,,,
887,12/04/21 05:46:15 午前,19.246,,,,
888,12/04/21 06:46:15 午前,19.222,,,,
889,12/04/21 07:46:15 午前,19.175,,,,
890,12/04/21 08:46:15 午前,19.127,,,,
891,12/04/21 09:46:15 午前,18.913,,,,
892,12/04/21 10:46:15 午前,18.723,,,,
893,12/04/21 11:46:15 午前,18.533,,,,
894,12/04/21 12:46:15 午後,18.366,,,,
895,12/04/21 01:46:15 午後,18.343,,,,
896,12/04/21 02:46:15 午後,18.39,,,,
897,12/04/21 03:46:15 午後,18.414,,,,
898,12/04/21 04:46:15 午後,18.509,,,,
899,12/04/21 05:46:15 午後,18.628,,,,
900,12/04/21 06:46:15 午後,18.699,,,,
901,12/04/21 07:46:15 午後,18.747,,,,
902,12/04/21 08:46:15 午後,18.747,,,,
903,12/04/21 09:46:15 午後,18.675,,,,
904,12/04/21 10:46:15 午後,18.652,,,,
905,12/04/21 11:46:15 午後,18.652,,,,
906,12/05/21 12:46:15 午前,18.557,,,,
907,12/05/21 01:46:15 午前,18.39,,,,
908,12/05/21 02:46:15 午前,18.247,,,,
909,12/05/21 03:46:15 午前,18.081,,,,
910,12/05/21 04:46:15 午前,17.986,,,,
911,12/05/21 05:46:15 午前,17.867,,,,
912,12/05/21 06:46:15 午前,17.748,,,,
913,12/05/21 07:46:15 午前,17.558,,,,
914,12/05/21 08:46:15 午前,17.51,,,,
915,12/05/21 09:46:15 午前,17.558,,,,
916,12/05/21 10:46:15 午前,17.605,,,,
917,12/05/21 11:46:15 午前,17.701,,,,
918,12/05/21 12:46:15 午後,17.796,,,,
919,12/05/21 01:46:15 午後,17.867,,,,
920,12/05/21 02:46:15 午後,17.915,,,,
921,12/05/21 03:46:15 午後,17.986,,,,
922,12/05/21 04:46:15 午後,18.057,,,,
923,12/05/21 05:46:15 午後,18.105,,,,
924,12/05/21 06:46:15 午後,18.129,,,,
925,12/05/21 07:46:15 午後,18.129,,,,
926,12/05/21 08:46:15 午後,18.129,,,,
927,12/05/21 09:46:15 午後,18.129,,,,
928,12/05/21 10:46:15 午後,18.057,,,,
929,12/05/21 11:46:15 午後,17.962,,,,
930,12/06/21 12:46:15 午前,17.867,,,,
931,12/06/21 01:46:15 午前,17.748,,,,
932,12/06/21 02:46:15 午前,17.629,,,,
933,12/06/21 03:46:15 午前,17.51,,,,
934,12/06/21 04:46:15 午前,17.439,,,,
935,12/06/21 05:46:15 午前,17.368,,,,
936,12/06/21 06:46:15 午前,17.368,,,,
937,12/06/21 07:46:15 午前,17.368,,,,
938,12/06/21 08:46:15 午前,17.391,,,,
939,12/06/21 09:46:15 午前,17.439,,,,
940,12/06/21 10:46:15 午前,17.439,,,,
941,12/06/21 11:46:15 午前,17.391,,,,
942,12/06/21 12:46:15 午後,17.486,,,,
943,12/06/21 01:46:15 午後,17.582,,,,
944,12/06/21 02:46:15 午後,17.677,,,,
945,12/06/21 03:46:15 午後,17.748,,,,
946,12/06/21 04:46:15 午後,17.819,,,,
947,12/06/21 05:46:15 午後,17.867,,,,
948,12/06/21 06:46:15 午後,17.891,,,,
949,12/06/21 07:46:15 午後,17.891,,,,
950,12/06/21 08:46:15 午後,17.915,,,,
951,12/06/21 09:46:15 午後,17.915,,,,
952,12/06/21 10:46:15 午後,17.891,,,,
953,12/06/21 11:46:15 午後,17.772,,,,
954,12/07/21 12:46:15 午前,17.677,,,,
955,12/07/21 01:46:15 午前,17.629,,,,
956,12/07/21 02:46:15 午前,17.629,,,,
957,12/07/21 03:46:15 午前,17.677,,,,
958,12/07/21 04:46:15 午前,17.748,,,,
959,12/07/21 05:46:15 午前,17.819,,,,
960,12/07/21 06:46:15 午前,17.819,,,,
961,12/07/21 07:46:15 午前,17.819,,,,
962,12/07/21 08:46:15 午前,17.819,,,,
963,12/07/21 09:46:15 午前,17.843,,,,
964,12/07/21 10:46:15 午前,17.796,,,,
965,12/07/21 11:46:15 午前,17.724,,,,
966,12/07/21 12:46:15 午後,18.081,,,,
967,12/07/21 01:46:15 午後,18.675,,,,
968,12/07/21 02:46:15 午後,19.008,,,,
969,12/07/21 03:46:15 午後,19.199,,,,
970,12/07/21 04:46:15 午後,19.294,,,,
971,12/07/21 05:46:15 午後,19.27,,,,
972,12/07/21 06:46:15 午後,19.27,,,,
973,12/07/21 07:46:15 午後,19.27,,,,
974,12/07/21 08:46:15 午後,19.246,,,,
975,12/07/21 09:46:15 午後,19.222,,,,
976,12/07/21 10:46:15 午後,19.222,,,,
977,12/07/21 11:46:15 午後,19.151,,,,
978,12/08/21 12:46:15 午前,19.127,,,,
979,12/08/21 01:46:15 午前,19.08,,,,
980,12/08/21 02:46:15 午前,19.056,,,,
981,12/08/21 03:46:15 午前,19.008,,,,
982,12/08/21 04:46:15 午前,18.937,,,,
983,12/08/21 05:46:15 午前,18.818,,,,
984,12/08/21 06:46:15 午前,18.771,,,,
985,12/08/21 07:46:15 午前,18.747,,,,
986,12/08/21 08:46:15 午前,18.699,,,,
987,12/08/21 09:46:15 午前,18.628,,,,
988,12/08/21 10:46:15 午前,18.557,,,,
989,12/08/21 11:46:15 午前,18.485,,,,
990,12/08/21 12:46:15 午後,18.438,,,,
991,12/08/21 01:46:15 午後,18.366,,,,
992,12/08/21 02:46:15 午後,18.295,,,,
993,12/08/21 03:46:15 午後,18.057,,,,
994,12/08/21 04:46:15 午後,17.843,,,,
995,12/08/21 05:46:15 午後,17.629,,,,
996,12/08/21 06:46:15 午後,17.368,,,,
997,12/08/21 07:46:15 午後,17.201,,,,
998,12/08/21 08:46:15 午後,17.058,,,,
999,12/08/21 09:46:15 午後,17.034,,,,
1000,12/08/21 10:46:15 午後,17.106,,,,
1001,12/08/21 11:46:15 午後,17.082,,,,
1002,12/09/21 12:46:15 午前,17.106,,,,
1003,12/09/21 01:46:15 午前,16.844,,,,
1004,12/09/21 02:46:15 午前,16.654,,,,
1005,12/09/21 03:46:15 午前,16.439,,,,
1006,12/09/21 04:46:15 午前,16.296,,,,
1007,12/09/21 05:46:15 午前,16.463,,,,
1008,12/09/21 06:46:15 午前,16.725,,,,
1009,12/09/21 07:46:15 午前,16.915,,,,
1010,12/09/21 08:46:15 午前,17.058,,,,
1011,12/09/21 09:46:15 午前,17.225,,,,
1012,12/09/21 10:46:15 午前,17.344,,,,
1013,12/09/21 11:46:15 午前,17.344,,,,
1014,12/09/21 12:46:15 午後,17.344,,,,
1015,12/09/21 01:46:15 午後,17.32,,,,
1016,12/09/21 02:46:15 午後,17.272,,,,
1017,12/09/21 03:46:15 午後,17.249,,,,
1018,12/09/21 04:46:15 午後,17.201,,,,
1019,12/09/21 05:46:15 午後,17.296,,,,
1020,12/09/21 06:46:15 午後,17.534,,,,
1021,12/09/21 07:46:15 午後,17.843,,,,
1022,12/09/21 08:46:15 午後,18.057,,,,
1023,12/09/21 09:46:15 午後,18.224,,,,
1024,12/09/21 10:46:15 午後,18.247,,,,
1025,12/09/21 11:46:15 午後,17.819,,,,
1026,12/10/21 12:46:15 午前,17.558,,,,
1027,12/10/21 01:46:15 午前,17.582,,,,
1028,12/10/21 02:46:15 午前,17.582,,,,
1029,12/10/21 03:46:15 午前,17.415,,,,
1030,12/10/21 04:46:15 午前,17.153,,,,
1031,12/10/21 05:46:15 午前,17.034,,,,
1032,12/10/21 06:46:15 午前,16.915,,,,
1033,12/10/21 07:46:15 午前,16.844,,,,
1034,12/10/21 08:46:15 午前,17.13,,,,
1035,12/10/21 09:46:15 午前,17.701,,,,
1036,12/10/21 10:46:15 午前,18.081,,,,
1037,12/10/21 11:46:15 午前,18.343,,,,
1038,12/10/21 12:46:15 午後,18.509,,,,
1039,12/10/21 01:46:15 午後,18.675,,,,
1040,12/10/21 02:46:15 午後,18.794,,,,
1041,12/10/21 03:46:15 午後,18.937,,,,
1042,12/10/21 04:46:15 午後,19.032,,,,
1043,12/10/21 05:46:15 午後,19.08,,,,
1044,12/10/21 06:46:15 午後,19.127,,,,
1045,12/10/21 07:46:15 午後,19.199,,,,
1046,12/10/21 08:46:15 午後,19.27,,,,
1047,12/10/21 09:46:15 午後,19.318,,,,
1048,12/10/21 10:46:15 午後,19.341,,,,
1049,12/10/21 11:46:15 午後,19.365,,,,
1050,12/11/21 12:46:15 午前,19.389,,,,
1051,12/11/21 01:46:15 午前,19.389,,,,
1052,12/11/21 02:46:15 午前,19.389,,,,
1053,12/11/21 03:46:15 午前,19.365,,,,
1054,12/11/21 04:46:15 午前,19.341,,,,
1055,12/11/21 05:46:15 午前,19.294,,,,
1056,12/11/21 06:46:15 午前,19.27,,,,
1057,12/11/21 07:46:15 午前,19.222,,,,
1058,12/11/21 08:46:15 午前,19.175,,,,
1059,12/11/21 09:46:15 午前,19.103,,,,
1060,12/11/21 10:46:15 午前,19.032,,,,
1061,12/11/21 11:46:15 午前,18.985,,,,
1062,12/11/21 12:46:15 午後,18.985,,,,
1063,12/11/21 01:46:15 午後,19.056,,,,
1064,12/11/21 02:46:15 午後,19.151,,,,
1065,12/11/21 03:46:15 午後,19.222,,,,
1066,12/11/21 04:46:15 午後,19.341,,,,
1067,12/11/21 05:46:15 午後,19.555,,,,
1068,12/11/21 06:46:15 午後,19.746,,,,
1069,12/11/21 07:46:15 午後,19.817,,,,
1070,12/11/21 08:46:15 午後,19.865,,,,
1071,12/11/21 09:46:15 午後,19.865,,,,
1072,12/11/21 10:46:15 午後,19.817,,,,
1073,12/11/21 11:46:15 午後,19.77,,,,
1074,12/12/21 12:46:15 午前,19.77,,,,
1075,12/12/21 01:46:15 午前,19.841,,,,
1076,12/12/21 02:46:15 午前,19.888,,,,
1077,12/12/21 03:46:15 午前,19.936,,,,
1078,12/12/21 04:46:15 午前,19.96,,,,
1079,12/12/21 05:46:15 午前,19.984,,,,
1080,12/12/21 06:46:15 午前,19.912,,,,
1081,12/12/21 07:46:15 午前,19.865,,,,
1082,12/12/21 08:46:15 午前,19.865,,,,
1083,12/12/21 09:46:15 午前,19.865,,,,
1084,12/12/21 10:46:15 午前,19.817,,,,
1085,12/12/21 11:46:15 午前,19.77,,,,
1086,12/12/21 12:46:15 午後,19.746,,,,
1087,12/12/21 01:46:15 午後,19.722,,,,
1088,12/12/21 02:46:15 午後,19.674,,,,
1089,12/12/21 03:46:15 午後,19.674,,,,
1090,12/12/21 04:46:15 午後,19.627,,,,
1091,12/12/21 05:46:15 午後,19.555,,,,
1092,12/12/21 06:46:15 午後,19.508,,,,
1093,12/12/21 07:46:15 午後,19.436,,,,
1094,12/12/21 08:46:15 午後,19.389,,,,
1095,12/12/21 09:46:15 午後,19.341,,,,
1096,12/12/21 10:46:15 午後,19.294,,,,
1097,12/12/21 11:46:15 午後,19.222,,,,
1098,12/13/21 12:46:15 午前,19.151,,,,
1099,12/13/21 01:46:15 午前,19.103,,,,
