site19_spot001_2024,,
no,time,temp
7452,08/28/24 04:00:00 午後,27.801
7453,08/28/24 05:00:00 午後,27.751
7454,08/28/24 06:00:00 午後,27.653
7455,08/28/24 07:00:00 午後,27.505
7456,08/28/24 08:00:00 午後,27.53
7457,08/28/24 09:00:00 午後,27.579
7458,08/28/24 10:00:00 午後,27.481
7459,08/28/24 11:00:00 午後,27.186
7460,08/29/24 12:00:00 午前,27.136
7461,08/29/24 01:00:00 午前,27.235
7462,08/29/24 02:00:00 午前,27.333
7463,08/29/24 03:00:00 午前,27.333
7464,08/29/24 04:00:00 午前,27.382
7465,08/29/24 05:00:00 午前,27.407
7466,08/29/24 06:00:00 午前,27.407
7467,08/29/24 07:00:00 午前,27.431
7468,08/29/24 08:00:00 午前,27.481
7469,08/29/24 09:00:00 午前,27.53
7470,08/29/24 10:00:00 午前,27.554
7471,08/29/24 11:00:00 午前,27.604
7472,08/29/24 12:00:00 午後,27.628
7473,08/29/24 01:00:00 午後,27.727
7474,08/29/24 02:00:00 午後,27.751
7475,08/29/24 03:00:00 午後,27.801
7476,08/29/24 04:00:00 午後,27.825
7477,08/29/24 05:00:00 午後,27.727
7478,08/29/24 06:00:00 午後,27.653
7479,08/29/24 07:00:00 午後,27.604
7480,08/29/24 08:00:00 午後,27.53
7481,08/29/24 09:00:00 午後,27.038
7482,08/29/24 10:00:00 午後,26.353
7483,08/29/24 11:00:00 午後,25.963
7484,08/30/24 12:00:00 午前,25.817
7485,08/30/24 01:00:00 午前,25.744
7486,08/30/24 02:00:00 午前,25.744
7487,08/30/24 03:00:00 午前,25.744
7488,08/30/24 04:00:00 午前,25.744
7489,08/30/24 05:00:00 午前,25.817
7490,08/30/24 06:00:00 午前,26.158
7491,08/30/24 07:00:00 午前,26.378
7492,08/30/24 08:00:00 午前,26.598
7493,08/30/24 09:00:00 午前,26.916
7494,08/30/24 10:00:00 午前,27.136
7495,08/30/24 11:00:00 午前,27.186
7496,08/30/24 12:00:00 午後,27.235
7497,08/30/24 01:00:00 午後,27.284
7498,08/30/24 02:00:00 午後,27.308
7499,08/30/24 03:00:00 午後,27.382
7500,08/30/24 04:00:00 午後,27.407
7501,08/30/24 05:00:00 午後,27.407
7502,08/30/24 06:00:00 午後,27.407
7503,08/30/24 07:00:00 午後,27.382
7504,08/30/24 08:00:00 午後,27.333
7505,08/30/24 09:00:00 午後,27.259
7506,08/30/24 10:00:00 午後,27.235
7507,08/30/24 11:00:00 午後,26.671
7508,08/31/24 12:00:00 午前,26.402
7509,08/31/24 01:00:00 午前,26.72
7510,08/31/24 02:00:00 午前,26.916
7511,08/31/24 03:00:00 午前,27.014
7512,08/31/24 04:00:00 午前,27.112
7513,08/31/24 05:00:00 午前,27.21
7514,08/31/24 06:00:00 午前,27.235
7515,08/31/24 07:00:00 午前,27.259
7516,08/31/24 08:00:00 午前,27.284
7517,08/31/24 09:00:00 午前,27.308
7518,08/31/24 10:00:00 午前,27.333
7519,08/31/24 11:00:00 午前,27.358
7520,08/31/24 12:00:00 午後,27.382
7521,08/31/24 01:00:00 午後,27.358
7522,08/31/24 02:00:00 午後,27.358
7523,08/31/24 03:00:00 午後,27.382
7524,08/31/24 04:00:00 午後,27.431
7525,08/31/24 05:00:00 午後,27.456
7526,08/31/24 06:00:00 午後,27.456
7527,08/31/24 07:00:00 午後,27.456
7528,08/31/24 08:00:00 午後,27.481
7529,08/31/24 09:00:00 午後,27.481
7530,08/31/24 10:00:00 午後,27.063
7531,08/31/24 11:00:00 午後,26.158
7532,09/01/24 12:00:00 午前,24.508
7533,09/01/24 01:00:00 午前,25.307
7534,09/01/24 02:00:00 午前,25.89
7535,09/01/24 03:00:00 午前,26.231
7536,09/01/24 04:00:00 午前,26.475
7537,09/01/24 05:00:00 午前,26.622
7538,09/01/24 06:00:00 午前,26.769
7539,09/01/24 07:00:00 午前,26.818
7540,09/01/24 08:00:00 午前,26.793
7541,09/01/24 09:00:00 午前,26.867
7542,09/01/24 10:00:00 午前,26.989
7543,09/01/24 11:00:00 午前,27.235
7544,09/01/24 12:00:00 午後,27.358
7545,09/01/24 01:00:00 午後,27.259
7546,09/01/24 02:00:00 午後,26.94
7547,09/01/24 03:00:00 午後,26.891
7548,09/01/24 04:00:00 午後,26.891
7549,09/01/24 05:00:00 午後,26.965
7550,09/01/24 06:00:00 午後,27.038
7551,09/01/24 07:00:00 午後,27.038
7552,09/01/24 08:00:00 午後,27.063
7553,09/01/24 09:00:00 午後,27.063
7554,09/01/24 10:00:00 午後,27.038
7555,09/01/24 11:00:00 午後,26.671
7556,09/02/24 12:00:00 午前,25.404
7557,09/02/24 01:00:00 午前,25.04
7558,09/02/24 02:00:00 午前,25.331
7559,09/02/24 03:00:00 午前,25.671
7560,09/02/24 04:00:00 午前,25.987
7561,09/02/24 05:00:00 午前,26.329
7562,09/02/24 06:00:00 午前,26.5
7563,09/02/24 07:00:00 午前,26.646
7564,09/02/24 08:00:00 午前,26.72
7565,09/02/24 09:00:00 午前,26.793
7566,09/02/24 10:00:00 午前,26.916
7567,09/02/24 11:00:00 午前,27.112
7568,09/02/24 12:00:00 午後,27.235
7569,09/02/24 01:00:00 午後,27.284
7570,09/02/24 02:00:00 午後,27.161
7571,09/02/24 03:00:00 午後,26.72
7572,09/02/24 04:00:00 午後,26.573
7573,09/02/24 05:00:00 午後,26.695
7574,09/02/24 06:00:00 午後,26.891
7575,09/02/24 07:00:00 午後,26.916
7576,09/02/24 08:00:00 午後,26.891
7577,09/02/24 09:00:00 午後,26.891
7578,09/02/24 10:00:00 午後,26.916
7579,09/02/24 11:00:00 午後,27.014
7580,09/03/24 12:00:00 午前,27.087
7581,09/03/24 01:00:00 午前,27.112
7582,09/03/24 02:00:00 午前,27.136
7583,09/03/24 03:00:00 午前,27.136
7584,09/03/24 04:00:00 午前,27.112
7585,09/03/24 05:00:00 午前,27.087
7586,09/03/24 06:00:00 午前,27.087
7587,09/03/24 07:00:00 午前,27.087
7588,09/03/24 08:00:00 午前,27.087
7589,09/03/24 09:00:00 午前,27.112
7590,09/03/24 10:00:00 午前,27.112
7591,09/03/24 11:00:00 午前,27.136
7592,09/03/24 12:00:00 午後,27.136
7593,09/03/24 01:00:00 午後,27.136
7594,09/03/24 02:00:00 午後,27.161
7595,09/03/24 03:00:00 午後,27.161
7596,09/03/24 04:00:00 午後,27.161
7597,09/03/24 05:00:00 午後,26.598
7598,09/03/24 06:00:00 午後,25.623
7599,09/03/24 07:00:00 午後,25.137
7600,09/03/24 08:00:00 午後,24.847
7601,09/03/24 09:00:00 午後,24.484
7602,09/03/24 10:00:00 午後,24.315
7603,09/03/24 11:00:00 午後,24.026
7604,09/04/24 12:00:00 午前,23.545
7605,09/04/24 01:00:00 午前,23.184
7606,09/04/24 02:00:00 午前,23.569
7607,09/04/24 03:00:00 午前,24.363
7608,09/04/24 04:00:00 午前,24.581
7609,09/04/24 05:00:00 午前,24.315
7610,09/04/24 06:00:00 午前,23.256
7611,09/04/24 07:00:00 午前,22.393
7612,09/04/24 08:00:00 午前,22.25
7613,09/04/24 09:00:00 午前,23.328
7614,09/04/24 10:00:00 午前,23.954
7615,09/04/24 11:00:00 午前,24.098
7616,09/04/24 12:00:00 午後,23.809
7617,09/04/24 01:00:00 午後,23.689
7618,09/04/24 02:00:00 午後,23.545
7619,09/04/24 03:00:00 午後,22.92
7620,09/04/24 04:00:00 午後,22.082
7621,09/04/24 05:00:00 午後,21.557
7622,09/04/24 06:00:00 午後,21.485
7623,09/04/24 07:00:00 午後,23.304
7624,09/04/24 08:00:00 午後,25.016
7625,09/04/24 09:00:00 午後,25.501
7626,09/04/24 10:00:00 午後,25.331
7627,09/04/24 11:00:00 午後,25.162
7628,09/05/24 12:00:00 午前,25.113
7629,09/05/24 01:00:00 午前,25.186
7630,09/05/24 02:00:00 午前,25.04
7631,09/05/24 03:00:00 午前,24.871
7632,09/05/24 04:00:00 午前,24.774
7633,09/05/24 05:00:00 午前,24.702
7634,09/05/24 06:00:00 午前,24.677
7635,09/05/24 07:00:00 午前,24.871
7636,09/05/24 08:00:00 午前,24.992
7637,09/05/24 09:00:00 午前,25.113
7638,09/05/24 10:00:00 午前,25.04
7639,09/05/24 11:00:00 午前,25.283
7640,09/05/24 12:00:00 午後,25.817
7641,09/05/24 01:00:00 午後,25.89
7642,09/05/24 02:00:00 午後,25.793
7643,09/05/24 03:00:00 午後,25.768
7644,09/05/24 04:00:00 午後,25.744
7645,09/05/24 05:00:00 午後,25.695
7646,09/05/24 06:00:00 午後,25.501
7647,09/05/24 07:00:00 午後,25.355
7648,09/05/24 08:00:00 午後,25.501
7649,09/05/24 09:00:00 午後,25.55
7650,09/05/24 10:00:00 午後,25.72
7651,09/05/24 11:00:00 午後,25.72
7652,09/06/24 12:00:00 午前,25.671
7653,09/06/24 01:00:00 午前,25.598
7654,09/06/24 02:00:00 午前,25.428
7655,09/06/24 03:00:00 午前,25.283
7656,09/06/24 04:00:00 午前,25.234
7657,09/06/24 05:00:00 午前,25.331
7658,09/06/24 06:00:00 午前,25.283
7659,09/06/24 07:00:00 午前,25.283
7660,09/06/24 08:00:00 午前,25.501
7661,09/06/24 09:00:00 午前,25.647
7662,09/06/24 10:00:00 午前,25.768
7663,09/06/24 11:00:00 午前,25.939
7664,09/06/24 12:00:00 午後,25.963
7665,09/06/24 01:00:00 午後,25.987
7666,09/06/24 02:00:00 午後,26.061
7667,09/06/24 03:00:00 午後,26.109
7668,09/06/24 04:00:00 午後,26.256
7669,09/06/24 05:00:00 午後,26.304
7670,09/06/24 06:00:00 午後,26.304
7671,09/06/24 07:00:00 午後,26.28
7672,09/06/24 08:00:00 午後,26.304
7673,09/06/24 09:00:00 午後,26.402
7674,09/06/24 10:00:00 午後,26.549
7675,09/06/24 11:00:00 午後,26.622
7676,09/07/24 12:00:00 午前,26.695
7677,09/07/24 01:00:00 午前,26.818
7678,09/07/24 02:00:00 午前,26.842
7679,09/07/24 03:00:00 午前,26.842
7680,09/07/24 04:00:00 午前,26.793
7681,09/07/24 05:00:00 午前,26.793
7682,09/07/24 06:00:00 午前,26.671
7683,09/07/24 07:00:00 午前,26.573
7684,09/07/24 08:00:00 午前,26.598
7685,09/07/24 09:00:00 午前,26.72
7686,09/07/24 10:00:00 午前,26.867
7687,09/07/24 11:00:00 午前,27.014
7688,09/07/24 12:00:00 午後,27.112
7689,09/07/24 01:00:00 午後,27.112
7690,09/07/24 02:00:00 午後,27.087
7691,09/07/24 03:00:00 午後,26.818
7692,09/07/24 04:00:00 午後,26.426
7693,09/07/24 05:00:00 午後,26.402
7694,09/07/24 06:00:00 午後,26.598
7695,09/07/24 07:00:00 午後,26.402
7696,09/07/24 08:00:00 午後,26.256
7697,09/07/24 09:00:00 午後,26.28
7698,09/07/24 10:00:00 午後,26.426
7699,09/07/24 11:00:00 午後,26.573
7700,09/08/24 12:00:00 午前,26.695
7701,09/08/24 01:00:00 午前,26.769
7702,09/08/24 02:00:00 午前,26.867
7703,09/08/24 03:00:00 午前,26.94
7704,09/08/24 04:00:00 午前,26.916
7705,09/08/24 05:00:00 午前,26.867
7706,09/08/24 06:00:00 午前,26.891
7707,09/08/24 07:00:00 午前,27.136
7708,09/08/24 08:00:00 午前,27.161
7709,09/08/24 09:00:00 午前,27.136
7710,09/08/24 10:00:00 午前,27.259
7711,09/08/24 11:00:00 午前,27.308
7712,09/08/24 12:00:00 午後,27.481
7713,09/08/24 01:00:00 午後,27.235
7714,09/08/24 02:00:00 午後,26.036
7715,09/08/24 03:00:00 午後,25.866
7716,09/08/24 04:00:00 午後,25.623
7717,09/08/24 05:00:00 午後,25.623
7718,09/08/24 06:00:00 午後,26.475
7719,09/08/24 07:00:00 午後,26.573
7720,09/08/24 08:00:00 午後,26.695
7721,09/08/24 09:00:00 午後,26.94
7722,09/08/24 10:00:00 午後,27.161
7723,09/08/24 11:00:00 午後,27.284
7724,09/09/24 12:00:00 午前,27.308
7725,09/09/24 01:00:00 午前,27.333
7726,09/09/24 02:00:00 午前,27.382
7727,09/09/24 03:00:00 午前,27.21
7728,09/09/24 04:00:00 午前,26.769
7729,09/09/24 05:00:00 午前,26.402
7730,09/09/24 06:00:00 午前,26.402
7731,09/09/24 07:00:00 午前,26.598
7732,09/09/24 08:00:00 午前,26.989
7733,09/09/24 09:00:00 午前,27.21
7734,09/09/24 10:00:00 午前,27.407
7735,09/09/24 11:00:00 午前,27.481
7736,09/09/24 12:00:00 午後,27.407
7737,09/09/24 01:00:00 午後,27.308
7738,09/09/24 02:00:00 午後,27.284
7739,09/09/24 03:00:00 午後,27.186
7740,09/09/24 04:00:00 午後,27.038
7741,09/09/24 05:00:00 午後,26.818
7742,09/09/24 06:00:00 午後,26.402
7743,09/09/24 07:00:00 午後,26.109
7744,09/09/24 08:00:00 午後,26.085
7745,09/09/24 09:00:00 午後,26.085
7746,09/09/24 10:00:00 午後,26.109
7747,09/09/24 11:00:00 午後,26.353
7748,09/10/24 12:00:00 午前,26.598
7749,09/10/24 01:00:00 午前,26.793
7750,09/10/24 02:00:00 午前,27.038
7751,09/10/24 03:00:00 午前,27.333
7752,09/10/24 04:00:00 午前,27.382
7753,09/10/24 05:00:00 午前,27.358
7754,09/10/24 06:00:00 午前,27.333
7755,09/10/24 07:00:00 午前,27.259
7756,09/10/24 08:00:00 午前,27.259
7757,09/10/24 09:00:00 午前,27.308
7758,09/10/24 10:00:00 午前,27.358
7759,09/10/24 11:00:00 午前,27.382
7760,09/10/24 12:00:00 午後,27.382
7761,09/10/24 01:00:00 午後,27.382
7762,09/10/24 02:00:00 午後,27.407
7763,09/10/24 03:00:00 午後,27.407
7764,09/10/24 04:00:00 午後,27.21
7765,09/10/24 05:00:00 午後,27.087
7766,09/10/24 06:00:00 午後,27.038
7767,09/10/24 07:00:00 午後,26.598
7768,09/10/24 08:00:00 午後,26.329
7769,09/10/24 09:00:00 午後,26.622
7770,09/10/24 10:00:00 午後,26.695
7771,09/10/24 11:00:00 午後,26.598
7772,09/11/24 12:00:00 午前,26.818
7773,09/11/24 01:00:00 午前,27.284
7774,09/11/24 02:00:00 午前,27.554
7775,09/11/24 03:00:00 午前,27.628
7776,09/11/24 04:00:00 午前,27.579
7777,09/11/24 05:00:00 午前,27.53
7778,09/11/24 06:00:00 午前,27.186
7779,09/11/24 07:00:00 午前,26.426
7780,09/11/24 08:00:00 午前,26.573
7781,09/11/24 09:00:00 午前,27.186
7782,09/11/24 10:00:00 午前,27.579
7783,09/11/24 11:00:00 午前,27.702
7784,09/11/24 12:00:00 午後,27.825
7785,09/11/24 01:00:00 午後,28.072
7786,09/11/24 02:00:00 午後,28.171
7787,09/11/24 03:00:00 午後,27.974
7788,09/11/24 04:00:00 午後,27.801
7789,09/11/24 05:00:00 午後,27.604
7790,09/11/24 06:00:00 午後,27.53
7791,09/11/24 07:00:00 午後,27.431
7792,09/11/24 08:00:00 午後,27.604
7793,09/11/24 09:00:00 午後,27.85
7794,09/11/24 10:00:00 午後,27.949
7795,09/11/24 11:00:00 午後,28.048
7796,09/12/24 12:00:00 午前,28.122
7797,09/12/24 01:00:00 午前,28.147
7798,09/12/24 02:00:00 午前,28.196
7799,09/12/24 03:00:00 午前,28.196
7800,09/12/24 04:00:00 午前,28.221
7801,09/12/24 05:00:00 午前,28.196
7802,09/12/24 06:00:00 午前,28.171
7803,09/12/24 07:00:00 午前,28.196
7804,09/12/24 08:00:00 午前,28.196
7805,09/12/24 09:00:00 午前,28.221
7806,09/12/24 10:00:00 午前,28.295
7807,09/12/24 11:00:00 午前,28.345
7808,09/12/24 12:00:00 午後,28.394
7809,09/12/24 01:00:00 午後,28.369
7810,09/12/24 02:00:00 午後,28.221
7811,09/12/24 03:00:00 午後,27.628
7812,09/12/24 04:00:00 午後,27.21
7813,09/12/24 05:00:00 午後,26.916
7814,09/12/24 06:00:00 午後,26.769
7815,09/12/24 07:00:00 午後,26.965
7816,09/12/24 08:00:00 午後,27.308
7817,09/12/24 09:00:00 午後,27.481
7818,09/12/24 10:00:00 午後,27.53
7819,09/12/24 11:00:00 午後,27.579
7820,09/13/24 12:00:00 午前,27.727
7821,09/13/24 01:00:00 午前,27.949
7822,09/13/24 02:00:00 午前,28.072
7823,09/13/24 03:00:00 午前,28.072
7824,09/13/24 04:00:00 午前,28.023
7825,09/13/24 05:00:00 午前,27.949
7826,09/13/24 06:00:00 午前,27.85
7827,09/13/24 07:00:00 午前,27.825
7828,09/13/24 08:00:00 午前,27.974
7829,09/13/24 09:00:00 午前,28.097
7830,09/13/24 10:00:00 午前,28.196
7831,09/13/24 11:00:00 午前,28.27
7832,09/13/24 12:00:00 午後,28.369
7833,09/13/24 01:00:00 午後,28.444
7834,09/13/24 02:00:00 午後,28.468
7835,09/13/24 03:00:00 午後,28.444
7836,09/13/24 04:00:00 午後,28.394
7837,09/13/24 05:00:00 午後,28.295
7838,09/13/24 06:00:00 午後,28.147
7839,09/13/24 07:00:00 午後,28.122
7840,09/13/24 08:00:00 午後,28.27
7841,09/13/24 09:00:00 午後,28.345
7842,09/13/24 10:00:00 午後,28.394
7843,09/13/24 11:00:00 午後,28.444
7844,09/14/24 12:00:00 午前,28.468
7845,09/14/24 01:00:00 午前,28.419
7846,09/14/24 02:00:00 午前,28.369
7847,09/14/24 03:00:00 午前,28.369
7848,09/14/24 04:00:00 午前,28.345
7849,09/14/24 05:00:00 午前,28.32
7850,09/14/24 06:00:00 午前,28.32
7851,09/14/24 07:00:00 午前,28.295
7852,09/14/24 08:00:00 午前,28.295
7853,09/14/24 09:00:00 午前,28.27
7854,09/14/24 10:00:00 午前,28.245
7855,09/14/24 11:00:00 午前,28.221
7856,09/14/24 12:00:00 午後,28.171
7857,09/14/24 01:00:00 午後,28.171
7858,09/14/24 02:00:00 午後,28.171
7859,09/14/24 03:00:00 午後,28.147
7860,09/14/24 04:00:00 午後,28.122
7861,09/14/24 05:00:00 午後,28.122
7862,09/14/24 06:00:00 午後,28.097
7863,09/14/24 07:00:00 午後,28.147
7864,09/14/24 08:00:00 午後,28.27
7865,09/14/24 09:00:00 午後,28.345
7866,09/14/24 10:00:00 午後,28.419
7867,09/14/24 11:00:00 午後,28.444
7868,09/15/24 12:00:00 午前,28.468
7869,09/15/24 01:00:00 午前,28.468
7870,09/15/24 02:00:00 午前,28.468
7871,09/15/24 03:00:00 午前,28.468
7872,09/15/24 04:00:00 午前,28.444
7873,09/15/24 05:00:00 午前,28.419
7874,09/15/24 06:00:00 午前,28.394
7875,09/15/24 07:00:00 午前,28.419
7876,09/15/24 08:00:00 午前,28.444
7877,09/15/24 09:00:00 午前,28.444
7878,09/15/24 10:00:00 午前,28.32
7879,09/15/24 11:00:00 午前,27.85
7880,09/15/24 12:00:00 午後,28.122
7881,09/15/24 01:00:00 午後,28.32
7882,09/15/24 02:00:00 午後,28.394
7883,09/15/24 03:00:00 午後,28.468
7884,09/15/24 04:00:00 午後,28.518
7885,09/15/24 05:00:00 午後,28.568
7886,09/15/24 06:00:00 午後,28.568
7887,09/15/24 07:00:00 午後,28.568
7888,09/15/24 08:00:00 午後,28.543
7889,09/15/24 09:00:00 午後,28.518
7890,09/15/24 10:00:00 午後,28.493
7891,09/15/24 11:00:00 午後,28.493
7892,09/16/24 12:00:00 午前,28.493
7893,09/16/24 01:00:00 午前,28.468
7894,09/16/24 02:00:00 午前,28.493
7895,09/16/24 03:00:00 午前,28.444
7896,09/16/24 04:00:00 午前,28.345
7897,09/16/24 05:00:00 午前,28.295
7898,09/16/24 06:00:00 午前,28.295
7899,09/16/24 07:00:00 午前,28.345
7900,09/16/24 08:00:00 午前,28.419
7901,09/16/24 09:00:00 午前,28.493
7902,09/16/24 10:00:00 午前,28.419
7903,09/16/24 11:00:00 午前,28.196
7904,09/16/24 12:00:00 午後,27.727
7905,09/16/24 01:00:00 午後,27.382
7906,09/16/24 02:00:00 午後,27.21
7907,09/16/24 03:00:00 午後,27.259
7908,09/16/24 04:00:00 午後,27.333
7909,09/16/24 05:00:00 午後,27.284
7910,09/16/24 06:00:00 午後,27.333
7911,09/16/24 07:00:00 午後,27.554
7912,09/16/24 08:00:00 午後,27.677
7913,09/16/24 09:00:00 午後,27.677
7914,09/16/24 10:00:00 午後,27.702
7915,09/16/24 11:00:00 午後,27.677
7916,09/17/24 12:00:00 午前,27.677
7917,09/17/24 01:00:00 午前,27.677
7918,09/17/24 02:00:00 午前,27.677
7919,09/17/24 03:00:00 午前,27.677
7920,09/17/24 04:00:00 午前,27.677
7921,09/17/24 05:00:00 午前,27.481
7922,09/17/24 06:00:00 午前,27.333
7923,09/17/24 07:00:00 午前,26.94
7924,09/17/24 08:00:00 午前,26.818
7925,09/17/24 09:00:00 午前,27.112
7926,09/17/24 10:00:00 午前,27.628
7927,09/17/24 11:00:00 午前,27.677
7928,09/17/24 12:00:00 午後,27.604
7929,09/17/24 01:00:00 午後,27.431
7930,09/17/24 02:00:00 午後,27.333
7931,09/17/24 03:00:00 午後,27.21
7932,09/17/24 04:00:00 午後,27.284
7933,09/17/24 05:00:00 午後,27.431
7934,09/17/24 06:00:00 午後,27.604
7935,09/17/24 07:00:00 午後,27.579
7936,09/17/24 08:00:00 午後,27.431
7937,09/17/24 09:00:00 午後,27.431
7938,09/17/24 10:00:00 午後,27.407
7939,09/17/24 11:00:00 午後,27.136
7940,09/18/24 12:00:00 午前,26.646
7941,09/18/24 01:00:00 午前,26.989
7942,09/18/24 02:00:00 午前,27.358
7943,09/18/24 03:00:00 午前,27.505
7944,09/18/24 04:00:00 午前,27.505
7945,09/18/24 05:00:00 午前,27.505
7946,09/18/24 06:00:00 午前,27.53
7947,09/18/24 07:00:00 午前,27.53
7948,09/18/24 08:00:00 午前,27.53
7949,09/18/24 09:00:00 午前,27.505
7950,09/18/24 10:00:00 午前,27.505
7951,09/18/24 11:00:00 午前,27.505
7952,09/18/24 12:00:00 午後,27.308
7953,09/18/24 01:00:00 午後,26.329
7954,09/18/24 02:00:00 午後,25.258
7955,09/18/24 03:00:00 午後,25.089
7956,09/18/24 04:00:00 午後,25.453
7957,09/18/24 05:00:00 午後,25.914
7958,09/18/24 06:00:00 午後,26.134
7959,09/18/24 07:00:00 午後,26.475
7960,09/18/24 08:00:00 午後,26.891
7961,09/18/24 09:00:00 午後,26.94
7962,09/18/24 10:00:00 午後,27.087
7963,09/18/24 11:00:00 午後,27.21
7964,09/19/24 12:00:00 午前,27.358
7965,09/19/24 01:00:00 午前,27.431
7966,09/19/24 02:00:00 午前,27.456
7967,09/19/24 03:00:00 午前,27.481
7968,09/19/24 04:00:00 午前,27.456
7969,09/19/24 05:00:00 午前,27.481
7970,09/19/24 06:00:00 午前,27.456
7971,09/19/24 07:00:00 午前,27.481
7972,09/19/24 08:00:00 午前,27.505
7973,09/19/24 09:00:00 午前,27.431
7974,09/19/24 10:00:00 午前,27.382
7975,09/19/24 11:00:00 午前,27.308
7976,09/19/24 12:00:00 午後,26.036
7977,09/19/24 01:00:00 午後,24.992
7978,09/19/24 02:00:00 午後,24.653
7979,09/19/24 03:00:00 午後,24.557
7980,09/19/24 04:00:00 午後,25.016
7981,09/19/24 05:00:00 午後,26.134
7982,09/19/24 06:00:00 午後,26.646
7983,09/19/24 07:00:00 午後,27.014
7984,09/19/24 08:00:00 午後,27.112
7985,09/19/24 09:00:00 午後,27.308
7986,09/19/24 10:00:00 午後,26.744
7987,09/19/24 11:00:00 午後,26.256
7988,09/20/24 12:00:00 午前,26.329
7989,09/20/24 01:00:00 午前,26.402
7990,09/20/24 02:00:00 午前,26.256
7991,09/20/24 03:00:00 午前,26.109
7992,09/20/24 04:00:00 午前,26.061
7993,09/20/24 05:00:00 午前,26.134
7994,09/20/24 06:00:00 午前,26.207
7995,09/20/24 07:00:00 午前,26.061
7996,09/20/24 08:00:00 午前,26.134
7997,09/20/24 09:00:00 午前,26.72
7998,09/20/24 10:00:00 午前,27.235
7999,09/20/24 11:00:00 午前,27.456
8000,09/20/24 12:00:00 午後,27.579
8001,09/20/24 01:00:00 午後,27.53
8002,09/20/24 02:00:00 午後,27.431
8003,09/20/24 03:00:00 午後,27.358
8004,09/20/24 04:00:00 午後,27.333
8005,09/20/24 05:00:00 午後,27.431
8006,09/20/24 06:00:00 午後,27.481
8007,09/20/24 07:00:00 午後,27.505
8008,09/20/24 08:00:00 午後,27.431
8009,09/20/24 09:00:00 午後,27.456
8010,09/20/24 10:00:00 午後,27.505
8011,09/20/24 11:00:00 午後,27.53
8012,09/21/24 12:00:00 午前,27.53
8013,09/21/24 01:00:00 午前,27.53
8014,09/21/24 02:00:00 午前,27.53
8015,09/21/24 03:00:00 午前,27.505
8016,09/21/24 04:00:00 午前,27.481
8017,09/21/24 05:00:00 午前,27.456
8018,09/21/24 06:00:00 午前,27.431
8019,09/21/24 07:00:00 午前,27.456
8020,09/21/24 08:00:00 午前,27.481
8021,09/21/24 09:00:00 午前,27.505
8022,09/21/24 10:00:00 午前,27.53
8023,09/21/24 11:00:00 午前,27.554
8024,09/21/24 12:00:00 午後,27.604
8025,09/21/24 01:00:00 午後,27.653
8026,09/21/24 02:00:00 午後,27.604
8027,09/21/24 03:00:00 午後,27.259
8028,09/21/24 04:00:00 午後,26.891
8029,09/21/24 05:00:00 午後,26.94
8030,09/21/24 06:00:00 午後,27.063
8031,09/21/24 07:00:00 午後,27.136
8032,09/21/24 08:00:00 午後,27.235
8033,09/21/24 09:00:00 午後,27.308
8034,09/21/24 10:00:00 午後,27.308
8035,09/21/24 11:00:00 午後,27.308
8036,09/22/24 12:00:00 午前,27.284
8037,09/22/24 01:00:00 午前,27.284
8038,09/22/24 02:00:00 午前,27.259
8039,09/22/24 03:00:00 午前,27.112
8040,09/22/24 04:00:00 午前,26.867
8041,09/22/24 05:00:00 午前,26.793
8042,09/22/24 06:00:00 午前,26.769
8043,09/22/24 07:00:00 午前,26.72
8044,09/22/24 08:00:00 午前,26.695
8045,09/22/24 09:00:00 午前,26.769
8046,09/22/24 10:00:00 午前,26.818
8047,09/22/24 11:00:00 午前,26.867
8048,09/22/24 12:00:00 午後,26.965
8049,09/22/24 01:00:00 午後,27.038
8050,09/22/24 02:00:00 午後,26.989
8051,09/22/24 03:00:00 午後,26.451
8052,09/22/24 04:00:00 午後,26.28
8053,09/22/24 05:00:00 午後,26.28
8054,09/22/24 06:00:00 午後,26.353
8055,09/22/24 07:00:00 午後,26.353
8056,09/22/24 08:00:00 午後,26.329
8057,09/22/24 09:00:00 午後,26.451
8058,09/22/24 10:00:00 午後,26.524
8059,09/22/24 11:00:00 午後,26.622
8060,09/23/24 12:00:00 午前,26.744
8061,09/23/24 01:00:00 午前,26.793
8062,09/23/24 02:00:00 午前,26.793
8063,09/23/24 03:00:00 午前,26.744
8064,09/23/24 04:00:00 午前,26.671
8065,09/23/24 05:00:00 午前,26.231
8066,09/23/24 06:00:00 午前,25.841
8067,09/23/24 07:00:00 午前,26.012
8068,09/23/24 08:00:00 午前,26.134
8069,09/23/24 09:00:00 午前,26.085
8070,09/23/24 10:00:00 午前,26.109
8071,09/23/24 11:00:00 午前,26.231
8072,09/23/24 12:00:00 午後,26.304
8073,09/23/24 01:00:00 午後,26.475
8074,09/23/24 02:00:00 午後,26.353
8075,09/23/24 03:00:00 午後,25.283
8076,09/23/24 04:00:00 午後,24.195
8077,09/23/24 05:00:00 午後,23.472
8078,09/23/24 06:00:00 午後,23.737
8079,09/23/24 07:00:00 午後,24.532
8080,09/23/24 08:00:00 午後,24.146
8081,09/23/24 09:00:00 午後,24.726
8082,09/23/24 10:00:00 午後,24.992
8083,09/23/24 11:00:00 午後,24.992
8084,09/24/24 12:00:00 午前,25.04
8085,09/24/24 01:00:00 午前,25.016
8086,09/24/24 02:00:00 午前,24.919
