プロット タイトル: site01_spot005(-8)_2023,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21011404, SEN S/N: 21011404)",カプラー取り外し (LGR S/N: 21011404),カプラー取り付け (LGR S/N: 21011404),停止済み (LGR S/N: 21011404),ファイルの終わり (LGR S/N: 21011404)
535,02/02/23 09:00:00 午後,21.342,,,,
536,02/02/23 10:00:00 午後,21.366,,,,
537,02/02/23 11:00:00 午後,21.39,,,,
538,02/03/23 12:00:00 午前,21.39,,,,
539,02/03/23 01:00:00 午前,21.39,,,,
540,02/03/23 02:00:00 午前,21.39,,,,
541,02/03/23 03:00:00 午前,21.39,,,,
542,02/03/23 04:00:00 午前,21.342,,,,
543,02/03/23 05:00:00 午前,21.366,,,,
544,02/03/23 06:00:00 午前,21.461,,,,
545,02/03/23 07:00:00 午前,21.557,,,,
546,02/03/23 08:00:00 午前,21.581,,,,
547,02/03/23 09:00:00 午前,21.628,,,,
548,02/03/23 10:00:00 午前,21.509,,,,
549,02/03/23 11:00:00 午前,21.318,,,,
550,02/03/23 12:00:00 午後,21.342,,,,
551,02/03/23 01:00:00 午後,21.413,,,,
552,02/03/23 02:00:00 午後,21.581,,,,
553,02/03/23 03:00:00 午後,21.676,,,,
554,02/03/23 04:00:00 午後,21.676,,,,
555,02/03/23 05:00:00 午後,21.652,,,,
556,02/03/23 06:00:00 午後,21.7,,,,
557,02/03/23 07:00:00 午後,21.7,,,,
558,02/03/23 08:00:00 午後,21.7,,,,
559,02/03/23 09:00:00 午後,21.652,,,,
560,02/03/23 10:00:00 午後,21.628,,,,
561,02/03/23 11:00:00 午後,21.628,,,,
562,02/04/23 12:00:00 午前,21.628,,,,
563,02/04/23 01:00:00 午前,21.581,,,,
564,02/04/23 02:00:00 午前,21.652,,,,
565,02/04/23 03:00:00 午前,21.676,,,,
566,02/04/23 04:00:00 午前,21.676,,,,
567,02/04/23 05:00:00 午前,21.676,,,,
568,02/04/23 06:00:00 午前,21.676,,,,
569,02/04/23 07:00:00 午前,21.676,,,,
570,02/04/23 08:00:00 午前,21.676,,,,
571,02/04/23 09:00:00 午前,21.676,,,,
572,02/04/23 10:00:00 午前,21.7,,,,
573,02/04/23 11:00:00 午前,21.676,,,,
574,02/04/23 12:00:00 午後,21.7,,,,
575,02/04/23 01:00:00 午後,21.7,,,,
576,02/04/23 02:00:00 午後,21.652,,,,
577,02/04/23 03:00:00 午後,21.604,,,,
578,02/04/23 04:00:00 午後,21.604,,,,
579,02/04/23 05:00:00 午後,21.557,,,,
580,02/04/23 06:00:00 午後,21.533,,,,
581,02/04/23 07:00:00 午後,21.509,,,,
582,02/04/23 08:00:00 午後,21.461,,,,
583,02/04/23 09:00:00 午後,21.437,,,,
584,02/04/23 10:00:00 午後,21.413,,,,
585,02/04/23 11:00:00 午後,21.413,,,,
586,02/05/23 12:00:00 午前,21.366,,,,
587,02/05/23 01:00:00 午前,21.366,,,,
588,02/05/23 02:00:00 午前,21.366,,,,
589,02/05/23 03:00:00 午前,21.366,,,,
590,02/05/23 04:00:00 午前,21.342,,,,
591,02/05/23 05:00:00 午前,21.366,,,,
592,02/05/23 06:00:00 午前,21.342,,,,
593,02/05/23 07:00:00 午前,21.294,,,,
594,02/05/23 08:00:00 午前,21.223,,,,
595,02/05/23 09:00:00 午前,21.199,,,,
596,02/05/23 10:00:00 午前,21.246,,,,
597,02/05/23 11:00:00 午前,21.056,,,,
598,02/05/23 12:00:00 午後,20.603,,,,
599,02/05/23 01:00:00 午後,20.722,,,,
600,02/05/23 02:00:00 午後,21.032,,,,
601,02/05/23 03:00:00 午後,21.079,,,,
602,02/05/23 04:00:00 午後,21.032,,,,
603,02/05/23 05:00:00 午後,21.008,,,,
604,02/05/23 06:00:00 午後,21.008,,,,
605,02/05/23 07:00:00 午後,20.984,,,,
606,02/05/23 08:00:00 午後,20.913,,,,
607,02/05/23 09:00:00 午後,20.936,,,,
608,02/05/23 10:00:00 午後,20.913,,,,
609,02/05/23 11:00:00 午後,20.889,,,,
610,02/06/23 12:00:00 午前,20.913,,,,
611,02/06/23 01:00:00 午前,20.889,,,,
612,02/06/23 02:00:00 午前,20.936,,,,
613,02/06/23 03:00:00 午前,20.96,,,,
614,02/06/23 04:00:00 午前,20.984,,,,
615,02/06/23 05:00:00 午前,21.008,,,,
616,02/06/23 06:00:00 午前,21.008,,,,
617,02/06/23 07:00:00 午前,21.008,,,,
618,02/06/23 08:00:00 午前,21.008,,,,
619,02/06/23 09:00:00 午前,21.103,,,,
620,02/06/23 10:00:00 午前,21.056,,,,
621,02/06/23 11:00:00 午前,21.103,,,,
622,02/06/23 12:00:00 午後,21.127,,,,
623,02/06/23 01:00:00 午後,21.151,,,,
624,02/06/23 02:00:00 午後,21.175,,,,
625,02/06/23 03:00:00 午後,21.223,,,,
626,02/06/23 04:00:00 午後,21.223,,,,
627,02/06/23 05:00:00 午後,21.079,,,,
628,02/06/23 06:00:00 午後,21.056,,,,
629,02/06/23 07:00:00 午後,21.103,,,,
630,02/06/23 08:00:00 午後,21.079,,,,
631,02/06/23 09:00:00 午後,21.079,,,,
632,02/06/23 10:00:00 午後,21.079,,,,
633,02/06/23 11:00:00 午後,21.079,,,,
634,02/07/23 12:00:00 午前,21.103,,,,
635,02/07/23 01:00:00 午前,21.079,,,,
636,02/07/23 02:00:00 午前,21.079,,,,
637,02/07/23 03:00:00 午前,21.056,,,,
638,02/07/23 04:00:00 午前,21.056,,,,
639,02/07/23 05:00:00 午前,21.056,,,,
640,02/07/23 06:00:00 午前,21.056,,,,
641,02/07/23 07:00:00 午前,21.056,,,,
642,02/07/23 08:00:00 午前,21.032,,,,
643,02/07/23 09:00:00 午前,21.032,,,,
644,02/07/23 10:00:00 午前,21.032,,,,
645,02/07/23 11:00:00 午前,21.032,,,,
646,02/07/23 12:00:00 午後,21.008,,,,
647,02/07/23 01:00:00 午後,21.008,,,,
648,02/07/23 02:00:00 午後,20.984,,,,
649,02/07/23 03:00:00 午後,20.96,,,,
650,02/07/23 04:00:00 午後,20.984,,,,
651,02/07/23 05:00:00 午後,21.008,,,,
652,02/07/23 06:00:00 午後,21.008,,,,
653,02/07/23 07:00:00 午後,21.032,,,,
654,02/07/23 08:00:00 午後,21.032,,,,
655,02/07/23 09:00:00 午後,21.056,,,,
656,02/07/23 10:00:00 午後,21.056,,,,
657,02/07/23 11:00:00 午後,21.056,,,,
658,02/08/23 12:00:00 午前,21.056,,,,
659,02/08/23 01:00:00 午前,21.032,,,,
660,02/08/23 02:00:00 午前,21.032,,,,
661,02/08/23 03:00:00 午前,21.032,,,,
662,02/08/23 04:00:00 午前,21.032,,,,
663,02/08/23 05:00:00 午前,21.032,,,,
664,02/08/23 06:00:00 午前,21.008,,,,
665,02/08/23 07:00:00 午前,20.984,,,,
666,02/08/23 08:00:00 午前,20.96,,,,
667,02/08/23 09:00:00 午前,20.936,,,,
668,02/08/23 10:00:00 午前,20.96,,,,
669,02/08/23 11:00:00 午前,20.913,,,,
670,02/08/23 12:00:00 午後,20.889,,,,
671,02/08/23 01:00:00 午後,20.913,,,,
672,02/08/23 02:00:00 午後,20.936,,,,
673,02/08/23 03:00:00 午後,20.96,,,,
674,02/08/23 04:00:00 午後,20.96,,,,
675,02/08/23 05:00:00 午後,20.913,,,,
676,02/08/23 06:00:00 午後,20.913,,,,
677,02/08/23 07:00:00 午後,20.889,,,,
678,02/08/23 08:00:00 午後,20.889,,,,
679,02/08/23 09:00:00 午後,20.913,,,,
680,02/08/23 10:00:00 午後,20.889,,,,
681,02/08/23 11:00:00 午後,20.865,,,,
682,02/09/23 12:00:00 午前,20.793,,,,
683,02/09/23 01:00:00 午前,20.77,,,,
684,02/09/23 02:00:00 午前,20.746,,,,
685,02/09/23 03:00:00 午前,20.746,,,,
686,02/09/23 04:00:00 午前,20.698,,,,
687,02/09/23 05:00:00 午前,20.627,,,,
688,02/09/23 06:00:00 午前,20.555,,,,
689,02/09/23 07:00:00 午前,20.507,,,,
690,02/09/23 08:00:00 午前,20.507,,,,
691,02/09/23 09:00:00 午前,20.531,,,,
692,02/09/23 10:00:00 午前,20.507,,,,
693,02/09/23 11:00:00 午前,20.507,,,,
694,02/09/23 12:00:00 午後,20.484,,,,
695,02/09/23 01:00:00 午後,20.555,,,,
696,02/09/23 02:00:00 午後,20.555,,,,
697,02/09/23 03:00:00 午後,20.579,,,,
698,02/09/23 04:00:00 午後,20.579,,,,
699,02/09/23 05:00:00 午後,20.555,,,,
700,02/09/23 06:00:00 午後,20.555,,,,
701,02/09/23 07:00:00 午後,20.555,,,,
702,02/09/23 08:00:00 午後,20.555,,,,
703,02/09/23 09:00:00 午後,20.579,,,,
704,02/09/23 10:00:00 午後,20.579,,,,
705,02/09/23 11:00:00 午後,20.579,,,,
706,02/10/23 12:00:00 午前,20.579,,,,
707,02/10/23 01:00:00 午前,20.579,,,,
708,02/10/23 02:00:00 午前,20.531,,,,
709,02/10/23 03:00:00 午前,20.579,,,,
710,02/10/23 04:00:00 午前,20.531,,,,
711,02/10/23 05:00:00 午前,20.579,,,,
712,02/10/23 06:00:00 午前,20.65,,,,
713,02/10/23 07:00:00 午前,20.722,,,,
714,02/10/23 08:00:00 午前,20.746,,,,
715,02/10/23 09:00:00 午前,20.793,,,,
716,02/10/23 10:00:00 午前,20.817,,,,
717,02/10/23 11:00:00 午前,20.841,,,,
718,02/10/23 12:00:00 午後,20.865,,,,
719,02/10/23 01:00:00 午後,20.889,,,,
720,02/10/23 02:00:00 午後,20.889,,,,
721,02/10/23 03:00:00 午後,20.865,,,,
722,02/10/23 04:00:00 午後,20.889,,,,
723,02/10/23 05:00:00 午後,20.889,,,,
724,02/10/23 06:00:00 午後,20.913,,,,
725,02/10/23 07:00:00 午後,20.698,,,,
726,02/10/23 08:00:00 午後,20.698,,,,
727,02/10/23 09:00:00 午後,20.77,,,,
728,02/10/23 10:00:00 午後,20.793,,,,
729,02/10/23 11:00:00 午後,20.793,,,,
730,02/11/23 12:00:00 午前,20.793,,,,
731,02/11/23 01:00:00 午前,20.793,,,,
732,02/11/23 02:00:00 午前,20.77,,,,
733,02/11/23 03:00:00 午前,20.817,,,,
734,02/11/23 04:00:00 午前,20.817,,,,
735,02/11/23 05:00:00 午前,20.841,,,,
736,02/11/23 06:00:00 午前,20.841,,,,
737,02/11/23 07:00:00 午前,20.841,,,,
738,02/11/23 08:00:00 午前,20.841,,,,
739,02/11/23 09:00:00 午前,20.841,,,,
740,02/11/23 10:00:00 午前,20.865,,,,
741,02/11/23 11:00:00 午前,20.865,,,,
742,02/11/23 12:00:00 午後,20.889,,,,
743,02/11/23 01:00:00 午後,20.913,,,,
744,02/11/23 02:00:00 午後,20.889,,,,
745,02/11/23 03:00:00 午後,20.889,,,,
746,02/11/23 04:00:00 午後,20.889,,,,
747,02/11/23 05:00:00 午後,20.889,,,,
748,02/11/23 06:00:00 午後,20.889,,,,
749,02/11/23 07:00:00 午後,20.865,,,,
750,02/11/23 08:00:00 午後,20.865,,,,
751,02/11/23 09:00:00 午後,20.865,,,,
752,02/11/23 10:00:00 午後,20.841,,,,
753,02/11/23 11:00:00 午後,20.865,,,,
754,02/12/23 12:00:00 午前,20.841,,,,
755,02/12/23 01:00:00 午前,20.77,,,,
756,02/12/23 02:00:00 午前,20.77,,,,
757,02/12/23 03:00:00 午前,20.77,,,,
758,02/12/23 04:00:00 午前,20.65,,,,
759,02/12/23 05:00:00 午前,20.555,,,,
760,02/12/23 06:00:00 午前,20.555,,,,
761,02/12/23 07:00:00 午前,20.507,,,,
762,02/12/23 08:00:00 午前,20.436,,,,
763,02/12/23 09:00:00 午前,20.46,,,,
764,02/12/23 10:00:00 午前,20.412,,,,
765,02/12/23 11:00:00 午前,20.46,,,,
766,02/12/23 12:00:00 午後,20.531,,,,
767,02/12/23 01:00:00 午後,20.531,,,,
768,02/12/23 02:00:00 午後,20.555,,,,
769,02/12/23 03:00:00 午後,20.555,,,,
770,02/12/23 04:00:00 午後,20.579,,,,
771,02/12/23 05:00:00 午後,20.579,,,,
772,02/12/23 06:00:00 午後,20.579,,,,
773,02/12/23 07:00:00 午後,20.531,,,,
774,02/12/23 08:00:00 午後,20.579,,,,
775,02/12/23 09:00:00 午後,20.555,,,,
776,02/12/23 10:00:00 午後,20.531,,,,
777,02/12/23 11:00:00 午後,20.531,,,,
778,02/13/23 12:00:00 午前,20.507,,,,
779,02/13/23 01:00:00 午前,20.507,,,,
780,02/13/23 02:00:00 午前,20.531,,,,
781,02/13/23 03:00:00 午前,20.531,,,,
782,02/13/23 04:00:00 午前,20.555,,,,
783,02/13/23 05:00:00 午前,20.555,,,,
784,02/13/23 06:00:00 午前,20.579,,,,
785,02/13/23 07:00:00 午前,20.579,,,,
786,02/13/23 08:00:00 午前,20.579,,,,
787,02/13/23 09:00:00 午前,20.579,,,,
788,02/13/23 10:00:00 午前,20.579,,,,
789,02/13/23 11:00:00 午前,20.579,,,,
790,02/13/23 12:00:00 午後,20.579,,,,
791,02/13/23 01:00:00 午後,20.603,,,,
792,02/13/23 02:00:00 午後,20.627,,,,
793,02/13/23 03:00:00 午後,20.627,,,,
794,02/13/23 04:00:00 午後,20.603,,,,
795,02/13/23 05:00:00 午後,20.603,,,,
796,02/13/23 06:00:00 午後,20.603,,,,
797,02/13/23 07:00:00 午後,20.603,,,,
798,02/13/23 08:00:00 午後,20.579,,,,
799,02/13/23 09:00:00 午後,20.603,,,,
800,02/13/23 10:00:00 午後,20.603,,,,
801,02/13/23 11:00:00 午後,20.603,,,,
802,02/14/23 12:00:00 午前,20.603,,,,
803,02/14/23 01:00:00 午前,20.579,,,,
804,02/14/23 02:00:00 午前,20.531,,,,
805,02/14/23 03:00:00 午前,20.531,,,,
806,02/14/23 04:00:00 午前,20.507,,,,
807,02/14/23 05:00:00 午前,20.484,,,,
808,02/14/23 06:00:00 午前,20.46,,,,
809,02/14/23 07:00:00 午前,20.484,,,,
810,02/14/23 08:00:00 午前,20.531,,,,
811,02/14/23 09:00:00 午前,20.579,,,,
812,02/14/23 10:00:00 午前,20.579,,,,
813,02/14/23 11:00:00 午前,20.65,,,,
814,02/14/23 12:00:00 午後,20.603,,,,
815,02/14/23 01:00:00 午後,20.603,,,,
816,02/14/23 02:00:00 午後,20.579,,,,
817,02/14/23 03:00:00 午後,20.555,,,,
818,02/14/23 04:00:00 午後,20.555,,,,
819,02/14/23 05:00:00 午後,20.531,,,,
820,02/14/23 06:00:00 午後,20.531,,,,
821,02/14/23 07:00:00 午後,20.507,,,,
822,02/14/23 08:00:00 午後,20.531,,,,
823,02/14/23 09:00:00 午後,20.531,,,,
824,02/14/23 10:00:00 午後,20.507,,,,
825,02/14/23 11:00:00 午後,20.531,,,,
826,02/15/23 12:00:00 午前,20.531,,,,
827,02/15/23 01:00:00 午前,20.531,,,,
828,02/15/23 02:00:00 午前,20.436,,,,
829,02/15/23 03:00:00 午前,20.388,,,,
830,02/15/23 04:00:00 午前,20.246,,,,
831,02/15/23 05:00:00 午前,20.222,,,,
832,02/15/23 06:00:00 午前,20.246,,,,
833,02/15/23 07:00:00 午前,20.246,,,,
834,02/15/23 08:00:00 午前,20.174,,,,
835,02/15/23 09:00:00 午前,20.103,,,,
836,02/15/23 10:00:00 午前,20.079,,,,
837,02/15/23 11:00:00 午前,20.055,,,,
838,02/15/23 12:00:00 午後,20.055,,,,
839,02/15/23 01:00:00 午後,20.031,,,,
840,02/15/23 02:00:00 午後,20.055,,,,
841,02/15/23 03:00:00 午後,20.031,,,,
842,02/15/23 04:00:00 午後,20.055,,,,
843,02/15/23 05:00:00 午後,20.031,,,,
844,02/15/23 06:00:00 午後,20.031,,,,
845,02/15/23 07:00:00 午後,20.031,,,,
846,02/15/23 08:00:00 午後,20.031,,,,
847,02/15/23 09:00:00 午後,20.031,,,,
848,02/15/23 10:00:00 午後,20.031,,,,
849,02/15/23 11:00:00 午後,20.031,,,,
850,02/16/23 12:00:00 午前,20.055,,,,
851,02/16/23 01:00:00 午前,20.079,,,,
852,02/16/23 02:00:00 午前,19.841,,,,
853,02/16/23 03:00:00 午前,20.031,,,,
854,02/16/23 04:00:00 午前,20.103,,,,
855,02/16/23 05:00:00 午前,20.126,,,,
856,02/16/23 06:00:00 午前,20.15,,,,
857,02/16/23 07:00:00 午前,20.079,,,,
858,02/16/23 08:00:00 午前,20.007,,,,
859,02/16/23 09:00:00 午前,20.007,,,,
860,02/16/23 10:00:00 午前,20.007,,,,
861,02/16/23 11:00:00 午前,20.103,,,,
862,02/16/23 12:00:00 午後,20.15,,,,
863,02/16/23 01:00:00 午後,20.198,,,,
864,02/16/23 02:00:00 午後,20.198,,,,
865,02/16/23 03:00:00 午後,20.198,,,,
866,02/16/23 04:00:00 午後,20.198,,,,
867,02/16/23 05:00:00 午後,20.15,,,,
868,02/16/23 06:00:00 午後,20.174,,,,
869,02/16/23 07:00:00 午後,20.174,,,,
870,02/16/23 08:00:00 午後,20.174,,,,
871,02/16/23 09:00:00 午後,20.174,,,,
872,02/16/23 10:00:00 午後,20.174,,,,
873,02/16/23 11:00:00 午後,20.15,,,,
874,02/17/23 12:00:00 午前,20.103,,,,
875,02/17/23 01:00:00 午前,20.079,,,,
876,02/17/23 02:00:00 午前,20.007,,,,
877,02/17/23 03:00:00 午前,20.007,,,,
878,02/17/23 04:00:00 午前,20.007,,,,
879,02/17/23 05:00:00 午前,19.96,,,,
880,02/17/23 06:00:00 午前,19.936,,,,
881,02/17/23 07:00:00 午前,19.888,,,,
882,02/17/23 08:00:00 午前,19.865,,,,
883,02/17/23 09:00:00 午前,19.888,,,,
884,02/17/23 10:00:00 午前,19.936,,,,
885,02/17/23 11:00:00 午前,19.984,,,,
886,02/17/23 12:00:00 午後,20.031,,,,
887,02/17/23 01:00:00 午後,20.031,,,,
888,02/17/23 02:00:00 午後,20.031,,,,
889,02/17/23 03:00:00 午後,20.031,,,,
890,02/17/23 04:00:00 午後,20.031,,,,
891,02/17/23 05:00:00 午後,20.031,,,,
892,02/17/23 06:00:00 午後,20.031,,,,
893,02/17/23 07:00:00 午後,20.007,,,,
894,02/17/23 08:00:00 午後,20.007,,,,
895,02/17/23 09:00:00 午後,19.96,,,,
896,02/17/23 10:00:00 午後,19.936,,,,
897,02/17/23 11:00:00 午後,19.936,,,,
898,02/18/23 12:00:00 午前,19.936,,,,
899,02/18/23 01:00:00 午前,19.817,,,,
900,02/18/23 02:00:00 午前,19.793,,,,
901,02/18/23 03:00:00 午前,19.841,,,,
902,02/18/23 04:00:00 午前,19.865,,,,
903,02/18/23 05:00:00 午前,19.888,,,,
904,02/18/23 06:00:00 午前,19.865,,,,
905,02/18/23 07:00:00 午前,19.746,,,,
906,02/18/23 08:00:00 午前,19.793,,,,
907,02/18/23 09:00:00 午前,19.841,,,,
908,02/18/23 10:00:00 午前,19.865,,,,
909,02/18/23 11:00:00 午前,19.888,,,,
910,02/18/23 12:00:00 午後,19.912,,,,
911,02/18/23 01:00:00 午後,19.912,,,,
912,02/18/23 02:00:00 午後,19.936,,,,
913,02/18/23 03:00:00 午後,19.936,,,,
914,02/18/23 04:00:00 午後,19.936,,,,
915,02/18/23 05:00:00 午後,19.912,,,,
916,02/18/23 06:00:00 午後,19.912,,,,
917,02/18/23 07:00:00 午後,19.912,,,,
918,02/18/23 08:00:00 午後,19.936,,,,
919,02/18/23 09:00:00 午後,19.936,,,,
920,02/18/23 10:00:00 午後,19.936,,,,
921,02/18/23 11:00:00 午後,19.936,,,,
922,02/19/23 12:00:00 午前,19.96,,,,
923,02/19/23 01:00:00 午前,19.984,,,,
924,02/19/23 02:00:00 午前,20.007,,,,
925,02/19/23 03:00:00 午前,20.007,,,,
926,02/19/23 04:00:00 午前,20.007,,,,
927,02/19/23 05:00:00 午前,19.984,,,,
928,02/19/23 06:00:00 午前,19.96,,,,
929,02/19/23 07:00:00 午前,19.936,,,,
930,02/19/23 08:00:00 午前,19.912,,,,
931,02/19/23 09:00:00 午前,19.912,,,,
932,02/19/23 10:00:00 午前,19.96,,,,
933,02/19/23 11:00:00 午前,20.007,,,,
934,02/19/23 12:00:00 午後,20.007,,,,
935,02/19/23 01:00:00 午後,20.007,,,,
936,02/19/23 02:00:00 午後,19.936,,,,
937,02/19/23 03:00:00 午後,19.984,,,,
938,02/19/23 04:00:00 午後,19.984,,,,
939,02/19/23 05:00:00 午後,19.984,,,,
940,02/19/23 06:00:00 午後,19.984,,,,
941,02/19/23 07:00:00 午後,19.912,,,,
942,02/19/23 08:00:00 午後,19.912,,,,
943,02/19/23 09:00:00 午後,19.841,,,,
944,02/19/23 10:00:00 午後,19.627,,,,
945,02/19/23 11:00:00 午後,19.508,,,,
946,02/20/23 12:00:00 午前,19.484,,,,
947,02/20/23 01:00:00 午前,19.579,,,,
948,02/20/23 02:00:00 午前,19.698,,,,
949,02/20/23 03:00:00 午前,19.651,,,,
950,02/20/23 04:00:00 午前,19.793,,,,
951,02/20/23 05:00:00 午前,19.77,,,,
952,02/20/23 06:00:00 午前,19.912,,,,
953,02/20/23 07:00:00 午前,19.936,,,,
954,02/20/23 08:00:00 午前,19.936,,,,
955,02/20/23 09:00:00 午前,19.841,,,,
956,02/20/23 10:00:00 午前,19.817,,,,
957,02/20/23 11:00:00 午前,19.841,,,,
958,02/20/23 12:00:00 午後,19.817,,,,
959,02/20/23 01:00:00 午後,19.841,,,,
960,02/20/23 02:00:00 午後,19.865,,,,
961,02/20/23 03:00:00 午後,19.841,,,,
962,02/20/23 04:00:00 午後,19.888,,,,
963,02/20/23 05:00:00 午後,19.793,,,,
964,02/20/23 06:00:00 午後,19.698,,,,
965,02/20/23 07:00:00 午後,19.746,,,,
966,02/20/23 08:00:00 午後,19.698,,,,
967,02/20/23 09:00:00 午後,19.698,,,,
968,02/20/23 10:00:00 午後,19.555,,,,
969,02/20/23 11:00:00 午後,19.508,,,,
970,02/21/23 12:00:00 午前,19.484,,,,
971,02/21/23 01:00:00 午前,19.127,,,,
972,02/21/23 02:00:00 午前,18.937,,,,
973,02/21/23 03:00:00 午前,19.222,,,,
974,02/21/23 04:00:00 午前,19.365,,,,
975,02/21/23 05:00:00 午前,19.508,,,,
976,02/21/23 06:00:00 午前,19.555,,,,
977,02/21/23 07:00:00 午前,19.46,,,,
978,02/21/23 08:00:00 午前,19.436,,,,
979,02/21/23 09:00:00 午前,19.27,,,,
980,02/21/23 10:00:00 午前,19.222,,,,
981,02/21/23 11:00:00 午前,19.436,,,,
982,02/21/23 12:00:00 午後,19.508,,,,
983,02/21/23 01:00:00 午後,19.579,,,,
984,02/21/23 02:00:00 午後,19.603,,,,
985,02/21/23 03:00:00 午後,19.651,,,,
986,02/21/23 04:00:00 午後,19.651,,,,
987,02/21/23 05:00:00 午後,19.651,,,,
988,02/21/23 06:00:00 午後,19.651,,,,
989,02/21/23 07:00:00 午後,19.651,,,,
990,02/21/23 08:00:00 午後,19.674,,,,
991,02/21/23 09:00:00 午後,19.674,,,,
992,02/21/23 10:00:00 午後,19.722,,,,
993,02/21/23 11:00:00 午後,19.651,,,,
994,02/22/23 12:00:00 午前,19.603,,,,
995,02/22/23 01:00:00 午前,19.579,,,,
996,02/22/23 02:00:00 午前,19.555,,,,
997,02/22/23 03:00:00 午前,19.579,,,,
998,02/22/23 04:00:00 午前,19.603,,,,
999,02/22/23 05:00:00 午前,19.627,,,,
1000,02/22/23 06:00:00 午前,19.579,,,,
1001,02/22/23 07:00:00 午前,19.555,,,,
1002,02/22/23 08:00:00 午前,19.627,,,,
1003,02/22/23 09:00:00 午前,19.674,,,,
1004,02/22/23 10:00:00 午前,19.674,,,,
1005,02/22/23 11:00:00 午前,19.651,,,,
1006,02/22/23 12:00:00 午後,19.603,,,,
1007,02/22/23 01:00:00 午後,19.603,,,,
1008,02/22/23 02:00:00 午後,19.627,,,,
1009,02/22/23 03:00:00 午後,19.603,,,,
1010,02/22/23 04:00:00 午後,19.579,,,,
1011,02/22/23 05:00:00 午後,19.579,,,,
1012,02/22/23 06:00:00 午後,19.579,,,,
1013,02/22/23 07:00:00 午後,19.579,,,,
1014,02/22/23 08:00:00 午後,19.603,,,,
1015,02/22/23 09:00:00 午後,19.674,,,,
1016,02/22/23 10:00:00 午後,19.698,,,,
1017,02/22/23 11:00:00 午後,19.698,,,,
1018,02/23/23 12:00:00 午前,19.651,,,,
1019,02/23/23 01:00:00 午前,19.627,,,,
1020,02/23/23 02:00:00 午前,19.603,,,,
1021,02/23/23 03:00:00 午前,19.579,,,,
1022,02/23/23 04:00:00 午前,19.579,,,,
1023,02/23/23 05:00:00 午前,19.627,,,,
1024,02/23/23 06:00:00 午前,19.627,,,,
1025,02/23/23 07:00:00 午前,19.674,,,,
1026,02/23/23 08:00:00 午前,19.746,,,,
1027,02/23/23 09:00:00 午前,19.865,,,,
1028,02/23/23 10:00:00 午前,20.055,,,,
1029,02/23/23 11:00:00 午前,20.15,,,,
1030,02/23/23 12:00:00 午後,20.198,,,,
1031,02/23/23 01:00:00 午後,20.412,,,,
1032,02/23/23 02:00:00 午後,20.746,,,,
1033,02/23/23 03:00:00 午後,20.77,,,,
1034,02/23/23 04:00:00 午後,20.817,,,,
1035,02/23/23 05:00:00 午後,20.841,,,,
1036,02/23/23 06:00:00 午後,20.913,,,,
1037,02/23/23 07:00:00 午後,20.936,,,,
1038,02/23/23 08:00:00 午後,21.032,,,,
1039,02/23/23 09:00:00 午後,21.079,,,,
1040,02/23/23 10:00:00 午後,21.151,,,,
1041,02/23/23 11:00:00 午後,21.175,,,,
1042,02/24/23 12:00:00 午前,20.531,,,,
1043,02/24/23 01:00:00 午前,20.913,,,,
1044,02/24/23 02:00:00 午前,21.175,,,,
1045,02/24/23 03:00:00 午前,21.223,,,,
1046,02/24/23 04:00:00 午前,21.246,,,,
1047,02/24/23 05:00:00 午前,21.27,,,,
1048,02/24/23 06:00:00 午前,21.318,,,,
1049,02/24/23 07:00:00 午前,21.366,,,,
1050,02/24/23 08:00:00 午前,21.318,,,,
1051,02/24/23 09:00:00 午前,21.27,,,,
1052,02/24/23 10:00:00 午前,21.246,,,,
1053,02/24/23 11:00:00 午前,21.246,,,,
1054,02/24/23 12:00:00 午後,21.246,,,,
1055,02/24/23 01:00:00 午後,21.246,,,,
1056,02/24/23 02:00:00 午後,21.223,,,,
1057,02/24/23 03:00:00 午後,21.032,,,,
1058,02/24/23 04:00:00 午後,20.722,,,,
1059,02/24/23 05:00:00 午後,20.722,,,,
1060,02/24/23 06:00:00 午後,20.674,,,,
1061,02/24/23 07:00:00 午後,20.65,,,,
1062,02/24/23 08:00:00 午後,20.531,,,,
1063,02/24/23 09:00:00 午後,20.293,,,,
1064,02/24/23 10:00:00 午後,20.246,,,,
1065,02/24/23 11:00:00 午後,20.222,,,,
1066,02/25/23 12:00:00 午前,20.293,,,,
1067,02/25/23 01:00:00 午前,20.365,,,,
1068,02/25/23 02:00:00 午前,20.412,,,,
1069,02/25/23 03:00:00 午前,20.436,,,,
1070,02/25/23 04:00:00 午前,20.46,,,,
1071,02/25/23 05:00:00 午前,20.341,,,,
1072,02/25/23 06:00:00 午前,20.103,,,,
1073,02/25/23 07:00:00 午前,20.246,,,,
1074,02/25/23 08:00:00 午前,20.388,,,,
1075,02/25/23 09:00:00 午前,20.484,,,,
1076,02/25/23 10:00:00 午前,20.531,,,,
1077,02/25/23 11:00:00 午前,20.579,,,,
1078,02/25/23 12:00:00 午後,20.579,,,,
1079,02/25/23 01:00:00 午後,20.603,,,,
1080,02/25/23 02:00:00 午後,20.436,,,,
1081,02/25/23 03:00:00 午後,20.388,,,,
1082,02/25/23 04:00:00 午後,20.579,,,,
1083,02/25/23 05:00:00 午後,20.531,,,,
1084,02/25/23 06:00:00 午後,20.46,,,,
