プロット タイトル: site14_spot077_2022,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21155726, SEN S/N: 21155726)",カプラー取り外し (LGR S/N: 21155726),カプラー取り付け (LGR S/N: 21155726),停止済み (LGR S/N: 21155726),ファイルの終わり (LGR S/N: 21155726)
6590,08/02/22 09:00:00 午後,30.394,,,,
6591,08/02/22 10:00:00 午後,30.369,,,,
6592,08/02/22 11:00:00 午後,30.293,,,,
6593,08/03/22 12:00:00 午前,30.318,,,,
6594,08/03/22 01:00:00 午前,30.217,,,,
6595,08/03/22 02:00:00 午前,30.217,,,,
6596,08/03/22 03:00:00 午前,30.243,,,,
6597,08/03/22 04:00:00 午前,30.243,,,,
6598,08/03/22 05:00:00 午前,30.243,,,,
6599,08/03/22 06:00:00 午前,30.167,,,,
6600,08/03/22 07:00:00 午前,30.117,,,,
6601,08/03/22 08:00:00 午前,30.016,,,,
6602,08/03/22 09:00:00 午前,30.142,,,,
6603,08/03/22 10:00:00 午前,30.243,,,,
6604,08/03/22 11:00:00 午前,30.343,,,,
6605,08/03/22 12:00:00 午後,30.444,,,,
6606,08/03/22 01:00:00 午後,30.571,,,,
6607,08/03/22 02:00:00 午後,30.697,,,,
6608,08/03/22 03:00:00 午後,30.646,,,,
6609,08/03/22 04:00:00 午後,30.722,,,,
6610,08/03/22 05:00:00 午後,30.697,,,,
6611,08/03/22 06:00:00 午後,30.596,,,,
6612,08/03/22 07:00:00 午後,30.596,,,,
6613,08/03/22 08:00:00 午後,30.596,,,,
6614,08/03/22 09:00:00 午後,30.469,,,,
6615,08/03/22 10:00:00 午後,30.419,,,,
6616,08/03/22 11:00:00 午後,30.495,,,,
6617,08/04/22 12:00:00 午前,30.469,,,,
6618,08/04/22 01:00:00 午前,30.394,,,,
6619,08/04/22 02:00:00 午前,30.268,,,,
6620,08/04/22 03:00:00 午前,30.268,,,,
6621,08/04/22 04:00:00 午前,30.318,,,,
6622,08/04/22 05:00:00 午前,30.343,,,,
6623,08/04/22 06:00:00 午前,30.318,,,,
6624,08/04/22 07:00:00 午前,30.293,,,,
6625,08/04/22 08:00:00 午前,30.217,,,,
6626,08/04/22 09:00:00 午前,30.167,,,,
6627,08/04/22 10:00:00 午前,30.293,,,,
6628,08/04/22 11:00:00 午前,30.469,,,,
6629,08/04/22 12:00:00 午後,30.52,,,,
6630,08/04/22 01:00:00 午後,30.545,,,,
6631,08/04/22 02:00:00 午後,30.697,,,,
6632,08/04/22 03:00:00 午後,30.646,,,,
6633,08/04/22 04:00:00 午後,30.697,,,,
6634,08/04/22 05:00:00 午後,30.722,,,,
6635,08/04/22 06:00:00 午後,30.571,,,,
6636,08/04/22 07:00:00 午後,30.495,,,,
6637,08/04/22 08:00:00 午後,30.444,,,,
6638,08/04/22 09:00:00 午後,30.469,,,,
6639,08/04/22 10:00:00 午後,30.444,,,,
6640,08/04/22 11:00:00 午後,30.52,,,,
6641,08/05/22 12:00:00 午前,30.596,,,,
6642,08/05/22 01:00:00 午前,30.545,,,,
6643,08/05/22 02:00:00 午前,30.444,,,,
6644,08/05/22 03:00:00 午前,30.369,,,,
6645,08/05/22 04:00:00 午前,30.318,,,,
6646,08/05/22 05:00:00 午前,30.369,,,,
6647,08/05/22 06:00:00 午前,30.394,,,,
6648,08/05/22 07:00:00 午前,30.394,,,,
6649,08/05/22 08:00:00 午前,30.469,,,,
6650,08/05/22 09:00:00 午前,30.394,,,,
6651,08/05/22 10:00:00 午前,30.469,,,,
6652,08/05/22 11:00:00 午前,30.571,,,,
6653,08/05/22 12:00:00 午後,30.697,,,,
6654,08/05/22 01:00:00 午後,30.697,,,,
6655,08/05/22 02:00:00 午後,30.697,,,,
6656,08/05/22 03:00:00 午後,30.9,,,,
6657,08/05/22 04:00:00 午後,30.849,,,,
6658,08/05/22 05:00:00 午後,30.874,,,,
6659,08/05/22 06:00:00 午後,30.773,,,,
6660,08/05/22 07:00:00 午後,30.722,,,,
6661,08/05/22 08:00:00 午後,30.672,,,,
6662,08/05/22 09:00:00 午後,30.646,,,,
6663,08/05/22 10:00:00 午後,30.596,,,,
6664,08/05/22 11:00:00 午後,30.621,,,,
6665,08/06/22 12:00:00 午前,30.697,,,,
6666,08/06/22 01:00:00 午前,30.697,,,,
6667,08/06/22 02:00:00 午前,30.722,,,,
6668,08/06/22 03:00:00 午前,30.646,,,,
6669,08/06/22 04:00:00 午前,30.444,,,,
6670,08/06/22 05:00:00 午前,30.52,,,,
6671,08/06/22 06:00:00 午前,30.571,,,,
6672,08/06/22 07:00:00 午前,30.545,,,,
6673,08/06/22 08:00:00 午前,30.646,,,,
6674,08/06/22 09:00:00 午前,30.646,,,,
6675,08/06/22 10:00:00 午前,30.621,,,,
6676,08/06/22 11:00:00 午前,30.748,,,,
6677,08/06/22 12:00:00 午後,30.874,,,,
6678,08/06/22 01:00:00 午後,30.9,,,,
6679,08/06/22 02:00:00 午後,30.798,,,,
6680,08/06/22 03:00:00 午後,30.798,,,,
6681,08/06/22 04:00:00 午後,31.001,,,,
6682,08/06/22 05:00:00 午後,30.976,,,,
6683,08/06/22 06:00:00 午後,31.026,,,,
6684,08/06/22 07:00:00 午後,30.976,,,,
6685,08/06/22 08:00:00 午後,30.874,,,,
6686,08/06/22 09:00:00 午後,30.849,,,,
6687,08/06/22 10:00:00 午後,30.824,,,,
6688,08/06/22 11:00:00 午後,30.748,,,,
6689,08/07/22 12:00:00 午前,30.798,,,,
6690,08/07/22 01:00:00 午前,30.849,,,,
6691,08/07/22 02:00:00 午前,30.824,,,,
6692,08/07/22 03:00:00 午前,30.621,,,,
6693,08/07/22 04:00:00 午前,30.419,,,,
6694,08/07/22 05:00:00 午前,30.318,,,,
6695,08/07/22 06:00:00 午前,30.369,,,,
6696,08/07/22 07:00:00 午前,30.52,,,,
6697,08/07/22 08:00:00 午前,30.621,,,,
6698,08/07/22 09:00:00 午前,30.773,,,,
6699,08/07/22 10:00:00 午前,30.672,,,,
6700,08/07/22 11:00:00 午前,30.697,,,,
6701,08/07/22 12:00:00 午後,30.824,,,,
6702,08/07/22 01:00:00 午後,30.874,,,,
6703,08/07/22 02:00:00 午後,30.824,,,,
6704,08/07/22 03:00:00 午後,30.773,,,,
6705,08/07/22 04:00:00 午後,30.798,,,,
6706,08/07/22 05:00:00 午後,30.849,,,,
6707,08/07/22 06:00:00 午後,30.874,,,,
6708,08/07/22 07:00:00 午後,30.849,,,,
6709,08/07/22 08:00:00 午後,30.9,,,,
6710,08/07/22 09:00:00 午後,30.798,,,,
6711,08/07/22 10:00:00 午後,30.621,,,,
6712,08/07/22 11:00:00 午後,30.571,,,,
6713,08/08/22 12:00:00 午前,30.748,,,,
6714,08/08/22 01:00:00 午前,30.672,,,,
6715,08/08/22 02:00:00 午前,30.697,,,,
6716,08/08/22 03:00:00 午前,30.672,,,,
6717,08/08/22 04:00:00 午前,30.419,,,,
6718,08/08/22 05:00:00 午前,30.217,,,,
6719,08/08/22 06:00:00 午前,30.142,,,,
6720,08/08/22 07:00:00 午前,30.243,,,,
6721,08/08/22 08:00:00 午前,30.444,,,,
6722,08/08/22 09:00:00 午前,30.545,,,,
6723,08/08/22 10:00:00 午前,30.798,,,,
6724,08/08/22 11:00:00 午前,30.9,,,,
6725,08/08/22 12:00:00 午後,30.697,,,,
6726,08/08/22 01:00:00 午後,30.722,,,,
6727,08/08/22 02:00:00 午後,30.824,,,,
6728,08/08/22 03:00:00 午後,30.824,,,,
6729,08/08/22 04:00:00 午後,30.824,,,,
6730,08/08/22 05:00:00 午後,30.824,,,,
6731,08/08/22 06:00:00 午後,30.9,,,,
6732,08/08/22 07:00:00 午後,30.849,,,,
6733,08/08/22 08:00:00 午後,30.824,,,,
6734,08/08/22 09:00:00 午後,30.976,,,,
6735,08/08/22 10:00:00 午後,30.9,,,,
6736,08/08/22 11:00:00 午後,30.646,,,,
6737,08/09/22 12:00:00 午前,30.469,,,,
6738,08/09/22 01:00:00 午前,30.773,,,,
6739,08/09/22 02:00:00 午前,30.697,,,,
6740,08/09/22 03:00:00 午前,30.798,,,,
6741,08/09/22 04:00:00 午前,30.773,,,,
6742,08/09/22 05:00:00 午前,30.697,,,,
6743,08/09/22 06:00:00 午前,30.293,,,,
6744,08/09/22 07:00:00 午前,30.217,,,,
6745,08/09/22 08:00:00 午前,30.243,,,,
6746,08/09/22 09:00:00 午前,30.469,,,,
6747,08/09/22 10:00:00 午前,30.672,,,,
6748,08/09/22 11:00:00 午前,30.95,,,,
6749,08/09/22 12:00:00 午後,31.255,,,,
6750,08/09/22 01:00:00 午後,31.052,,,,
6751,08/09/22 02:00:00 午後,30.95,,,,
6752,08/09/22 03:00:00 午後,31.026,,,,
6753,08/09/22 04:00:00 午後,31.128,,,,
6754,08/09/22 05:00:00 午後,31.077,,,,
6755,08/09/22 06:00:00 午後,30.95,,,,
6756,08/09/22 07:00:00 午後,30.874,,,,
6757,08/09/22 08:00:00 午後,30.646,,,,
6758,08/09/22 09:00:00 午後,30.824,,,,
6759,08/09/22 10:00:00 午後,31.052,,,,
6760,08/09/22 11:00:00 午後,31.077,,,,
6761,08/10/22 12:00:00 午前,30.773,,,,
6762,08/10/22 01:00:00 午前,30.722,,,,
6763,08/10/22 02:00:00 午前,30.874,,,,
6764,08/10/22 03:00:00 午前,30.925,,,,
6765,08/10/22 04:00:00 午前,30.925,,,,
6766,08/10/22 05:00:00 午前,30.874,,,,
6767,08/10/22 06:00:00 午前,30.773,,,,
6768,08/10/22 07:00:00 午前,30.596,,,,
6769,08/10/22 08:00:00 午前,30.495,,,,
6770,08/10/22 09:00:00 午前,30.419,,,,
6771,08/10/22 10:00:00 午前,30.596,,,,
6772,08/10/22 11:00:00 午前,30.95,,,,
6773,08/10/22 12:00:00 午後,31.23,,,,
6774,08/10/22 01:00:00 午後,31.433,,,,
6775,08/10/22 02:00:00 午後,31.23,,,,
6776,08/10/22 03:00:00 午後,31.128,,,,
6777,08/10/22 04:00:00 午後,31.357,,,,
6778,08/10/22 05:00:00 午後,31.204,,,,
6779,08/10/22 06:00:00 午後,31.153,,,,
6780,08/10/22 07:00:00 午後,31.077,,,,
6781,08/10/22 08:00:00 午後,31.026,,,,
6782,08/10/22 09:00:00 午後,30.95,,,,
6783,08/10/22 10:00:00 午後,31.103,,,,
6784,08/10/22 11:00:00 午後,31.179,,,,
6785,08/11/22 12:00:00 午前,31.23,,,,
6786,08/11/22 01:00:00 午前,31.153,,,,
6787,08/11/22 02:00:00 午前,31.077,,,,
6788,08/11/22 03:00:00 午前,31.077,,,,
6789,08/11/22 04:00:00 午前,31.103,,,,
6790,08/11/22 05:00:00 午前,31.026,,,,
6791,08/11/22 06:00:00 午前,31.001,,,,
6792,08/11/22 07:00:00 午前,30.976,,,,
6793,08/11/22 08:00:00 午前,30.9,,,,
6794,08/11/22 09:00:00 午前,30.95,,,,
6795,08/11/22 10:00:00 午前,30.925,,,,
6796,08/11/22 11:00:00 午前,31.026,,,,
6797,08/11/22 12:00:00 午後,31.408,,,,
6798,08/11/22 01:00:00 午後,31.842,,,,
6799,08/11/22 02:00:00 午後,31.893,,,,
6800,08/11/22 03:00:00 午後,31.765,,,,
6801,08/11/22 04:00:00 午後,31.433,,,,
6802,08/11/22 05:00:00 午後,31.433,,,,
6803,08/11/22 06:00:00 午後,31.408,,,,
6804,08/11/22 07:00:00 午後,31.255,,,,
6805,08/11/22 08:00:00 午後,31.052,,,,
6806,08/11/22 09:00:00 午後,30.9,,,,
6807,08/11/22 10:00:00 午後,30.9,,,,
6808,08/11/22 11:00:00 午後,31.128,,,,
6809,08/12/22 12:00:00 午前,31.255,,,,
6810,08/12/22 01:00:00 午前,31.281,,,,
6811,08/12/22 02:00:00 午前,31.128,,,,
6812,08/12/22 03:00:00 午前,31.026,,,,
6813,08/12/22 04:00:00 午前,31.103,,,,
6814,08/12/22 05:00:00 午前,31.153,,,,
6815,08/12/22 06:00:00 午前,31.103,,,,
6816,08/12/22 07:00:00 午前,31.103,,,,
6817,08/12/22 08:00:00 午前,31.026,,,,
6818,08/12/22 09:00:00 午前,30.824,,,,
6819,08/12/22 10:00:00 午前,30.849,,,,
6820,08/12/22 11:00:00 午前,31.001,,,,
6821,08/12/22 12:00:00 午後,31.306,,,,
6822,08/12/22 01:00:00 午後,31.637,,,,
6823,08/12/22 02:00:00 午後,31.944,,,,
6824,08/12/22 03:00:00 午後,32.15,,,,
6825,08/12/22 04:00:00 午後,31.689,,,,
6826,08/12/22 05:00:00 午後,31.179,,,,
6827,08/12/22 06:00:00 午後,31.204,,,,
6828,08/12/22 07:00:00 午後,31.255,,,,
6829,08/12/22 08:00:00 午後,31.433,,,,
6830,08/12/22 09:00:00 午後,31.179,,,,
6831,08/12/22 10:00:00 午後,31.077,,,,
6832,08/12/22 11:00:00 午後,30.95,,,,
6833,08/13/22 12:00:00 午前,31.052,,,,
6834,08/13/22 01:00:00 午前,31.077,,,,
6835,08/13/22 02:00:00 午前,31.179,,,,
6836,08/13/22 03:00:00 午前,31.153,,,,
6837,08/13/22 04:00:00 午前,31.103,,,,
6838,08/13/22 05:00:00 午前,31.026,,,,
6839,08/13/22 06:00:00 午前,31.077,,,,
6840,08/13/22 07:00:00 午前,31.103,,,,
6841,08/13/22 08:00:00 午前,31.103,,,,
6842,08/13/22 09:00:00 午前,31.153,,,,
6843,08/13/22 10:00:00 午前,31.204,,,,
6844,08/13/22 11:00:00 午前,30.95,,,,
6845,08/13/22 12:00:00 午後,31.153,,,,
6846,08/13/22 01:00:00 午後,31.408,,,,
6847,08/13/22 02:00:00 午後,31.663,,,,
6848,08/13/22 03:00:00 午後,31.919,,,,
6849,08/13/22 04:00:00 午後,32.021,,,,
6850,08/13/22 05:00:00 午後,31.433,,,,
6851,08/13/22 06:00:00 午後,31.408,,,,
6852,08/13/22 07:00:00 午後,31.459,,,,
6853,08/13/22 08:00:00 午後,31.586,,,,
6854,08/13/22 09:00:00 午後,31.408,,,,
6855,08/13/22 10:00:00 午後,31.103,,,,
6856,08/13/22 11:00:00 午後,30.95,,,,
6857,08/14/22 12:00:00 午前,31.103,,,,
6858,08/14/22 01:00:00 午前,31.204,,,,
6859,08/14/22 02:00:00 午前,31.281,,,,
6860,08/14/22 03:00:00 午前,31.281,,,,
6861,08/14/22 04:00:00 午前,31.255,,,,
6862,08/14/22 05:00:00 午前,31.128,,,,
6863,08/14/22 06:00:00 午前,31.153,,,,
6864,08/14/22 07:00:00 午前,31.153,,,,
6865,08/14/22 08:00:00 午前,31.128,,,,
6866,08/14/22 09:00:00 午前,31.204,,,,
6867,08/14/22 10:00:00 午前,31.103,,,,
6868,08/14/22 11:00:00 午前,31.281,,,,
6869,08/14/22 12:00:00 午後,31.281,,,,
6870,08/14/22 01:00:00 午後,31.382,,,,
6871,08/14/22 02:00:00 午後,31.561,,,,
6872,08/14/22 03:00:00 午後,31.765,,,,
6873,08/14/22 04:00:00 午後,31.868,,,,
6874,08/14/22 05:00:00 午後,31.714,,,,
6875,08/14/22 06:00:00 午後,31.433,,,,
6876,08/14/22 07:00:00 午後,31.535,,,,
6877,08/14/22 08:00:00 午後,31.586,,,,
6878,08/14/22 09:00:00 午後,31.459,,,,
6879,08/14/22 10:00:00 午後,31.306,,,,
6880,08/14/22 11:00:00 午後,31.026,,,,
6881,08/15/22 12:00:00 午前,31.001,,,,
6882,08/15/22 01:00:00 午前,31.077,,,,
6883,08/15/22 02:00:00 午前,31.179,,,,
6884,08/15/22 03:00:00 午前,31.23,,,,
6885,08/15/22 04:00:00 午前,31.153,,,,
6886,08/15/22 05:00:00 午前,31.001,,,,
6887,08/15/22 06:00:00 午前,31.001,,,,
6888,08/15/22 07:00:00 午前,31.001,,,,
6889,08/15/22 08:00:00 午前,31.103,,,,
6890,08/15/22 09:00:00 午前,31.026,,,,
6891,08/15/22 10:00:00 午前,30.9,,,,
6892,08/15/22 11:00:00 午前,30.976,,,,
6893,08/15/22 12:00:00 午後,31.077,,,,
6894,08/15/22 01:00:00 午後,31.153,,,,
6895,08/15/22 02:00:00 午後,31.179,,,,
6896,08/15/22 03:00:00 午後,31.179,,,,
6897,08/15/22 04:00:00 午後,31.306,,,,
6898,08/15/22 05:00:00 午後,31.382,,,,
6899,08/15/22 06:00:00 午後,31.306,,,,
6900,08/15/22 07:00:00 午後,31.408,,,,
6901,08/15/22 08:00:00 午後,31.331,,,,
6902,08/15/22 09:00:00 午後,31.331,,,,
6903,08/15/22 10:00:00 午後,31.001,,,,
6904,08/15/22 11:00:00 午後,30.976,,,,
6905,08/16/22 12:00:00 午前,30.925,,,,
6906,08/16/22 01:00:00 午前,30.874,,,,
6907,08/16/22 02:00:00 午前,30.9,,,,
6908,08/16/22 03:00:00 午前,31.026,,,,
6909,08/16/22 04:00:00 午前,30.976,,,,
6910,08/16/22 05:00:00 午前,30.95,,,,
6911,08/16/22 06:00:00 午前,30.824,,,,
6912,08/16/22 07:00:00 午前,30.824,,,,
6913,08/16/22 08:00:00 午前,30.849,,,,
6914,08/16/22 09:00:00 午前,30.9,,,,
6915,08/16/22 10:00:00 午前,30.95,,,,
6916,08/16/22 11:00:00 午前,31.001,,,,
6917,08/16/22 12:00:00 午後,31.052,,,,
6918,08/16/22 01:00:00 午後,31.153,,,,
6919,08/16/22 02:00:00 午後,31.128,,,,
6920,08/16/22 03:00:00 午後,31.204,,,,
6921,08/16/22 04:00:00 午後,31.281,,,,
6922,08/16/22 05:00:00 午後,31.331,,,,
6923,08/16/22 06:00:00 午後,31.331,,,,
6924,08/16/22 07:00:00 午後,31.179,,,,
6925,08/16/22 08:00:00 午後,31.255,,,,
6926,08/16/22 09:00:00 午後,31.23,,,,
6927,08/16/22 10:00:00 午後,31.103,,,,
6928,08/16/22 11:00:00 午後,31.026,,,,
6929,08/17/22 12:00:00 午前,30.95,,,,
6930,08/17/22 01:00:00 午前,30.849,,,,
6931,08/17/22 02:00:00 午前,30.9,,,,
6932,08/17/22 03:00:00 午前,30.976,,,,
6933,08/17/22 04:00:00 午前,31.001,,,,
6934,08/17/22 05:00:00 午前,30.925,,,,
6935,08/17/22 06:00:00 午前,30.9,,,,
6936,08/17/22 07:00:00 午前,30.874,,,,
6937,08/17/22 08:00:00 午前,30.874,,,,
6938,08/17/22 09:00:00 午前,30.874,,,,
6939,08/17/22 10:00:00 午前,30.976,,,,
6940,08/17/22 11:00:00 午前,31.052,,,,
6941,08/17/22 12:00:00 午後,31.001,,,,
6942,08/17/22 01:00:00 午後,31.052,,,,
6943,08/17/22 02:00:00 午後,31.179,,,,
6944,08/17/22 03:00:00 午後,31.179,,,,
6945,08/17/22 04:00:00 午後,31.23,,,,
6946,08/17/22 05:00:00 午後,31.153,,,,
6947,08/17/22 06:00:00 午後,31.103,,,,
6948,08/17/22 07:00:00 午後,31.128,,,,
6949,08/17/22 08:00:00 午後,31.103,,,,
6950,08/17/22 09:00:00 午後,31.128,,,,
6951,08/17/22 10:00:00 午後,31.103,,,,
6952,08/17/22 11:00:00 午後,31.077,,,,
6953,08/18/22 12:00:00 午前,30.95,,,,
6954,08/18/22 01:00:00 午前,30.874,,,,
6955,08/18/22 02:00:00 午前,30.798,,,,
6956,08/18/22 03:00:00 午前,30.9,,,,
6957,08/18/22 04:00:00 午前,30.874,,,,
6958,08/18/22 05:00:00 午前,30.824,,,,
6959,08/18/22 06:00:00 午前,30.722,,,,
6960,08/18/22 07:00:00 午前,30.697,,,,
6961,08/18/22 08:00:00 午前,30.722,,,,
6962,08/18/22 09:00:00 午前,30.773,,,,
6963,08/18/22 10:00:00 午前,30.824,,,,
6964,08/18/22 11:00:00 午前,30.925,,,,
6965,08/18/22 12:00:00 午後,30.925,,,,
6966,08/18/22 01:00:00 午後,31.026,,,,
6967,08/18/22 02:00:00 午後,31.153,,,,
6968,08/18/22 03:00:00 午後,31.281,,,,
6969,08/18/22 04:00:00 午後,31.052,,,,
6970,08/18/22 05:00:00 午後,31.103,,,,
6971,08/18/22 06:00:00 午後,31.052,,,,
6972,08/18/22 07:00:00 午後,30.976,,,,
6973,08/18/22 08:00:00 午後,31.001,,,,
6974,08/18/22 09:00:00 午後,31.077,,,,
6975,08/18/22 10:00:00 午後,31.077,,,,
6976,08/18/22 11:00:00 午後,31.026,,,,
6977,08/19/22 12:00:00 午前,30.849,,,,
6978,08/19/22 01:00:00 午前,30.722,,,,
6979,08/19/22 02:00:00 午前,30.621,,,,
6980,08/19/22 03:00:00 午前,30.571,,,,
6981,08/19/22 04:00:00 午前,30.571,,,,
6982,08/19/22 05:00:00 午前,30.672,,,,
6983,08/19/22 06:00:00 午前,30.672,,,,
6984,08/19/22 07:00:00 午前,30.646,,,,
6985,08/19/22 08:00:00 午前,30.545,,,,
6986,08/19/22 09:00:00 午前,30.646,,,,
6987,08/19/22 10:00:00 午前,30.672,,,,
6988,08/19/22 11:00:00 午前,30.798,,,,
6989,08/19/22 12:00:00 午後,30.874,,,,
6990,08/19/22 01:00:00 午後,30.95,,,,
6991,08/19/22 02:00:00 午後,30.95,,,,
6992,08/19/22 03:00:00 午後,30.976,,,,
6993,08/19/22 04:00:00 午後,31.204,,,,
6994,08/19/22 05:00:00 午後,31.103,,,,
6995,08/19/22 06:00:00 午後,30.95,,,,
6996,08/19/22 07:00:00 午後,30.874,,,,
6997,08/19/22 08:00:00 午後,30.824,,,,
6998,08/19/22 09:00:00 午後,30.773,,,,
6999,08/19/22 10:00:00 午後,30.798,,,,
7000,08/19/22 11:00:00 午後,30.798,,,,
7001,08/20/22 12:00:00 午前,30.773,,,,
7002,08/20/22 01:00:00 午前,30.773,,,,
7003,08/20/22 02:00:00 午前,30.722,,,,
7004,08/20/22 03:00:00 午前,30.646,,,,
7005,08/20/22 04:00:00 午前,30.722,,,,
7006,08/20/22 05:00:00 午前,30.621,,,,
7007,08/20/22 06:00:00 午前,30.495,,,,
7008,08/20/22 07:00:00 午前,30.444,,,,
7009,08/20/22 08:00:00 午前,30.52,,,,
7010,08/20/22 09:00:00 午前,30.697,,,,
7011,08/20/22 10:00:00 午前,30.571,,,,
7012,08/20/22 11:00:00 午前,30.621,,,,
7013,08/20/22 12:00:00 午後,30.824,,,,
7014,08/20/22 01:00:00 午後,30.925,,,,
7015,08/20/22 02:00:00 午後,31.052,,,,
7016,08/20/22 03:00:00 午後,31.179,,,,
7017,08/20/22 04:00:00 午後,31.408,,,,
7018,08/20/22 05:00:00 午後,31.459,,,,
7019,08/20/22 06:00:00 午後,30.925,,,,
7020,08/20/22 07:00:00 午後,30.874,,,,
7021,08/20/22 08:00:00 午後,30.824,,,,
7022,08/20/22 09:00:00 午後,30.824,,,,
7023,08/20/22 10:00:00 午後,30.798,,,,
7024,08/20/22 11:00:00 午後,30.722,,,,
7025,08/21/22 12:00:00 午前,30.646,,,,
7026,08/21/22 01:00:00 午前,30.697,,,,
7027,08/21/22 02:00:00 午前,30.672,,,,
7028,08/21/22 03:00:00 午前,30.722,,,,
7029,08/21/22 04:00:00 午前,30.697,,,,
7030,08/21/22 05:00:00 午前,30.697,,,,
7031,08/21/22 06:00:00 午前,30.621,,,,
7032,08/21/22 07:00:00 午前,30.545,,,,
7033,08/21/22 08:00:00 午前,30.596,,,,
7034,08/21/22 09:00:00 午前,30.722,,,,
7035,08/21/22 10:00:00 午前,30.95,,,,
7036,08/21/22 11:00:00 午前,30.925,,,,
7037,08/21/22 12:00:00 午後,30.874,,,,
7038,08/21/22 01:00:00 午後,30.976,,,,
7039,08/21/22 02:00:00 午後,31.052,,,,
7040,08/21/22 03:00:00 午後,31.128,,,,
7041,08/21/22 04:00:00 午後,31.179,,,,
7042,08/21/22 05:00:00 午後,31.306,,,,
7043,08/21/22 06:00:00 午後,31.331,,,,
7044,08/21/22 07:00:00 午後,31.077,,,,
7045,08/21/22 08:00:00 午後,31.001,,,,
7046,08/21/22 09:00:00 午後,31.001,,,,
7047,08/21/22 10:00:00 午後,30.95,,,,
7048,08/21/22 11:00:00 午後,30.874,,,,
7049,08/22/22 12:00:00 午前,30.798,,,,
7050,08/22/22 01:00:00 午前,30.748,,,,
7051,08/22/22 02:00:00 午前,30.824,,,,
7052,08/22/22 03:00:00 午前,30.798,,,,
7053,08/22/22 04:00:00 午前,30.824,,,,
7054,08/22/22 05:00:00 午前,30.773,,,,
7055,08/22/22 06:00:00 午前,30.672,,,,
7056,08/22/22 07:00:00 午前,30.52,,,,
7057,08/22/22 08:00:00 午前,30.596,,,,
7058,08/22/22 09:00:00 午前,30.748,,,,
7059,08/22/22 10:00:00 午前,31.026,,,,
7060,08/22/22 11:00:00 午前,30.976,,,,
7061,08/22/22 12:00:00 午後,30.95,,,,
7062,08/22/22 01:00:00 午後,31.052,,,,
7063,08/22/22 02:00:00 午後,31.153,,,,
7064,08/22/22 03:00:00 午後,31.255,,,,
7065,08/22/22 04:00:00 午後,31.281,,,,
7066,08/22/22 05:00:00 午後,31.331,,,,
7067,08/22/22 06:00:00 午後,31.459,,,,
7068,08/22/22 07:00:00 午後,31.408,,,,
7069,08/22/22 08:00:00 午後,31.204,,,,
7070,08/22/22 09:00:00 午後,31.204,,,,
7071,08/22/22 10:00:00 午後,31.153,,,,
7072,08/22/22 11:00:00 午後,31.052,,,,
7073,08/23/22 12:00:00 午前,30.976,,,,
7074,08/23/22 01:00:00 午前,30.976,,,,
7075,08/23/22 02:00:00 午前,31.026,,,,
7076,08/23/22 03:00:00 午前,31.026,,,,
7077,08/23/22 04:00:00 午前,31.001,,,,
7078,08/23/22 05:00:00 午前,30.925,,,,
7079,08/23/22 06:00:00 午前,30.849,,,,
7080,08/23/22 07:00:00 午前,30.798,,,,
7081,08/23/22 08:00:00 午前,30.824,,,,
7082,08/23/22 09:00:00 午前,30.925,,,,
7083,08/23/22 10:00:00 午前,31.103,,,,
7084,08/23/22 11:00:00 午前,31.357,,,,
7085,08/23/22 12:00:00 午後,31.281,,,,
7086,08/23/22 01:00:00 午後,31.281,,,,
7087,08/23/22 02:00:00 午後,31.281,,,,
7088,08/23/22 03:00:00 午後,31.306,,,,
7089,08/23/22 04:00:00 午後,31.331,,,,
7090,08/23/22 05:00:00 午後,31.331,,,,
7091,08/23/22 06:00:00 午後,31.255,,,,
7092,08/23/22 07:00:00 午後,31.204,,,,
7093,08/23/22 08:00:00 午後,31.23,,,,
7094,08/23/22 09:00:00 午後,31.204,,,,
7095,08/23/22 10:00:00 午後,31.204,,,,
7096,08/23/22 11:00:00 午後,31.281,,,,
7097,08/24/22 12:00:00 午前,31.255,,,,
7098,08/24/22 01:00:00 午前,31.204,,,,
7099,08/24/22 02:00:00 午前,31.153,,,,
7100,08/24/22 03:00:00 午前,31.128,,,,
7101,08/24/22 04:00:00 午前,31.128,,,,
7102,08/24/22 05:00:00 午前,31.001,,,,
7103,08/24/22 06:00:00 午前,30.9,,,,
7104,08/24/22 07:00:00 午前,30.798,,,,
7105,08/24/22 08:00:00 午前,30.773,,,,
7106,08/24/22 09:00:00 午前,30.824,,,,
7107,08/24/22 10:00:00 午前,30.9,,,,
7108,08/24/22 11:00:00 午前,31.077,,,,
7109,08/24/22 12:00:00 午後,31.23,,,,
7110,08/24/22 01:00:00 午後,31.052,,,,
7111,08/24/22 02:00:00 午後,30.9,,,,
7112,08/24/22 03:00:00 午後,30.824,,,,
7113,08/24/22 04:00:00 午後,30.849,,,,
7114,08/24/22 05:00:00 午後,30.9,,,,
7115,08/24/22 06:00:00 午後,30.849,,,,
7116,08/24/22 07:00:00 午後,30.824,,,,
7117,08/24/22 08:00:00 午後,30.773,,,,
7118,08/24/22 09:00:00 午後,30.773,,,,
7119,08/24/22 10:00:00 午後,30.874,,,,
7120,08/24/22 11:00:00 午後,30.874,,,,
7121,08/25/22 12:00:00 午前,31.052,,,,
